Block: 474
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
9877 474 2021-06-18T00:21:05.115Z 2021-06-18T00:21:04.811Z 5684e0616782b76fb2e39a7af719b5e42b84d1d0ea9f112bb4309893f2e5e54e a8244293ee190e17b8b99abf5234b817d4d21aac9e8ebbbb852adfddf580b902 7502c154a974a1c7d28e35c55ab287ceacc52ee80be08c81f6fc9ada0d928879 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 CRE 1 0210edd5707af0ee23a488c28c3447f061468018ada788e5d6e54a04ffa64bca49 02e1b5a5a9d00604ad6e6596719f12f2a61e40d07ac1ba96fbab6b661c09e92ec6 JRQsBWnzMmE2VJ0/oqusruePGVO6H466sNyH2vDa72Rtbg+mwZBqrlnJMsmcwN+8T48zoNaoz/O7N81TU3Wyfg== a8244293ee190e17b8b99abf5234b817d4d21aac9e8ebbbb852adfddf580b902 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ffUI/zDOJkpmWqie1JvzyxEtRb3d+Gf8MBUm1bjSFIq5MfO4wqCH3ZVtDOXTSjUF79CfphcglPgMZBjOGG3JtQ== NQrZUtjUU4xV+chq4ZQJNZ/RBGr9BkR6yzsAEH+vSminFadOIwA3parmjEAvEi/YJRUVdo2dNi6tHk0XfE39sg==
9878 474 2021-06-18T00:21:29.483Z 2021-06-18T00:21:27.405Z 6cac31af4982662d2a816bb554bf02e9eb119d320989be63923ff670d033d6f7 6cac31af4982662d2a816bb554bf02e9eb119d320989be63923ff670d033d6f7 6cac31af4982662d2a816bb554bf02e9eb119d320989be63923ff670d033d6f7 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 473 038179e02e0130dbf55be3e0bf80262b23ee99e4aa388346582bd8c4b50f2e9a7a 03f6ac3736ec00949d5bc1aa5ea0eb87671332eac786c5db396b7e197018a8d814 P7Bo+81pFS14z2UkTofnCK8Yu3J6tHc08qOuRUU/NH+Ol1UwmzO23iAjxL0XhQjT0J51kcZautHQNzYHu/DLww== 6cac31af4982662d2a816bb554bf02e9eb119d320989be63923ff670d033d6f7 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 dYi6cJwR/+GiewglqnvBdUIo9/5E6Ac2lxoIz0Lik0c57HAqQDziSmKu6VcKx34vPYiHmdLSBUIUh5KbJFFg8A== t4OxZrDEIN/EttcF3SGvV1HcyIeIRznGOfGkb/j84O1E9PH4v88UTZND+xAC55lyZgAbJLO46VkQlctuSSN1lQ==
9879 474 2021-06-18T00:21:31.648Z 2021-06-18T00:21:31.357Z df1138b7b51fce6d39ce85fd75b5d199d5cdb4c5cb631776f9141706ecff881b df1138b7b51fce6d39ce85fd75b5d199d5cdb4c5cb631776f9141706ecff881b df1138b7b51fce6d39ce85fd75b5d199d5cdb4c5cb631776f9141706ecff881b 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 473 02f0e4f7f1715c4074b24436f412c94df3c9885d595058c6626d96b87fafd8c6c0 03e2def4fc46ae6ca1a35ca2e210dcf113405a3b3245b29fd7dbe67f003b01bd60 d406kLyobGKWnnUALTI77Imrp/NG/djfP0GFdwDM0MR0XxXIIUkKBWCbst8Imvc6VG3QD7MzyaUfKP/u/BRJ5g== df1138b7b51fce6d39ce85fd75b5d199d5cdb4c5cb631776f9141706ecff881b 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 OS1sXZkFyWGGqEB0Wuo+gmiV7xhpHgvbva1xpUMKNnoA0vN5D6cZCD+9RPfNFfP5yHRtTQq3pneNIDYxkGP65A== J3gkOvDJOd5K9Z9ALk6/7hBh/qhzKhd+K3ZFXQEHWSSKEpWXOOeSK+5cy9WprahshhJEzD5DUEzKOjwdxS5/fw==
9880 474 2021-06-18T00:21:36.407Z 2021-06-18T00:21:36.191Z 833ba27129bd049763cfc9dda7182935153fe4ac37fac06d3b8a56f02f9b0f96 833ba27129bd049763cfc9dda7182935153fe4ac37fac06d3b8a56f02f9b0f96 833ba27129bd049763cfc9dda7182935153fe4ac37fac06d3b8a56f02f9b0f96 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 473 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 0350699cdb5cfdf7b8487e62b2d4e30f3f61891d252c01b2f24fe608314b35f550 FYu1T7B8OtkpGK7T+IYx5/6Py3y3Al/iidCdOiW07FHfU7yq1kAcLYyRQi11bQlgk8fnk74wcFf+nykZnh6sYg== 833ba27129bd049763cfc9dda7182935153fe4ac37fac06d3b8a56f02f9b0f96 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 VT7+5Pdx0KvLxiNOxKB5Qu6+Filp0DGCwL+GVbJ6PmpjmwifALfTglNDpGRA/JyE8BWn0BdwHvJj+i2DzTfhMg== POY9yWBESpyyUk2DPinsPmYOljEoGNXammpVxgsuk2Yyw/KmJdR1vqQBmrql+MEmoGaIU0eM67ul1uxpYiPuiw==
9881 474 2021-06-18T00:21:43.185Z 2021-06-18T00:21:42.960Z 7782014df6e4cb169b0fb84a0118f1e5b1635f1492c8d8240505ceac41e57287 7782014df6e4cb169b0fb84a0118f1e5b1635f1492c8d8240505ceac41e57287 7782014df6e4cb169b0fb84a0118f1e5b1635f1492c8d8240505ceac41e57287 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 473 0308306848c228a1c47a83eb9debb32d776f171d12c36a51b71e11e9799b885761 038fca1a9ea87d4d5e29a2c21871042664672cf390d32a4fcccb6833f888b2dab7 aMNfPiuYCojHELrLmYxf280FvimAeFdnDJluzvEOoNsR81wuB63/xZNuHuEEUSUlEqaCgYlSeEgI2BHbJ3ZuCQ== 7782014df6e4cb169b0fb84a0118f1e5b1635f1492c8d8240505ceac41e57287 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 UExTRWjv51KrSmuKx9DbkcHtvNXYTFIPpxtSPj5iWFUy136Gw0rciIXG2azhjyQk2QZyteLtBldvmFJ4mCkzGg== L4BV6u3KPyTsm12ts7t3+BUbiagTv2K76u+J0PKl1Hl2zxLyay20RRB3RCxfF14G/TSeMSk5JmlBl97UG4HqVg==
9882 474 2021-06-18T00:21:48.151Z 2021-06-18T00:21:48.079Z d09266a7fee1802e454fd77d45cf6a98da1f7bd13531a59f0f2a45ac61bd44c4 d09266a7fee1802e454fd77d45cf6a98da1f7bd13531a59f0f2a45ac61bd44c4 d09266a7fee1802e454fd77d45cf6a98da1f7bd13531a59f0f2a45ac61bd44c4 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 473 03a0c295559d19cd215bab67b958d6bea6f46e85c13bbab6ae436e285c66bc989d 0367777948d4ed5a4134a08a69593deaaafd7ab5a60ec6dfa1fa20db9bdfb8cca2 1NUjEnb6k1DZcxfWH8LM5ycfRhLvXqO/W5p2kuNfd0xwAY81HIGMM+y8dCipCkm9tV2SayTK7j6Es5RiLNAnvQ== d09266a7fee1802e454fd77d45cf6a98da1f7bd13531a59f0f2a45ac61bd44c4 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 VrkNENTxg77HmSmzFBBwfgWG1Jjk1sxW+MSFs2mxtiklw6sePAAm0Q8Z9foOQRJa6B3/TyuLUbQ0yj/j89S8aw== S/gGNSyFZ/CbSmtoPWhe15T+p4NsSsV2U7LiB4L0T+TtEuMtuCthk6mxAQ+GDWsoUvfNOMivfHmpjuceOhxT8Q==
9883 474 2021-06-18T00:29:55.250Z 2021-06-18T00:29:55.028Z 33dce6e1d3cdc06501e6fd88fcb8525eb6995afa2a283e00268094455f20c795 33dce6e1d3cdc06501e6fd88fcb8525eb6995afa2a283e00268094455f20c795 33dce6e1d3cdc06501e6fd88fcb8525eb6995afa2a283e00268094455f20c795 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 473 03c779c2e4b5c937049f68cc3dec88504e0057ec3688c0f52f535ad768b12ca958 038a640b98aafd787b7710b49725100ec2e2aed8431fc09d772e711a053ca01aa9 5jNc6+arxRdZqSC6IZ3kJfyIWT7X7jPePm1c7cj5qPX4br9v0+Hz6q9z31535mOHxbfRLROGqXy4qB/FsBv2iA== 33dce6e1d3cdc06501e6fd88fcb8525eb6995afa2a283e00268094455f20c795 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 B4euNBSdHso8A7lCbWOFO8QnkLoGueF62SS0HmKmrT9u0hpiFh+NUnIqD0W+AQwMHfVGDiYXQOEsLBWD148+xg== Qb28szvFbyQDqkzwzpdRfkpc5zTBFMoZ/h6MzJvIMHD4iG0UsPDMP7G5okaEEXBCYiESUTOH8wHVRzk4F63HQg==
9884 474 2021-06-18T02:15:04.582Z 2021-06-18T02:15:04.229Z 22eae23b0c527000c761d1e89808c7fa544f476a6bcb8e6910249c647bb1c975 ff8c669b1602eb1e74823ed243e9a5a5a3c821907baa1009b0269fb8a7bae17c 026e8e2152f7e1da8a549e02dd85906bf463f082e40e1cfb91ac7cf6c28440bc 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME 5 03b218e60c4651765631cc92f8cd9e67342e0b8e30b3e4304e434273a0b6b60004 031a685a3a864e54d8175cdabab5950a9b8eeb39919f7e30507f609d90435193af Q71UjDcVTvUGEo/YtAR7DFnMD4eArrpRGB0U4rRunPZEclMnBB3bl+W1EdWMnn5BV7DzZ5xtl5a4UAxBw0dPXQ== ff8c669b1602eb1e74823ed243e9a5a5a3c821907baa1009b0269fb8a7bae17c mK9WtIZ53/782kSTVwwU/nqT0YCvs+HgPgNfxgQsmBU818INUbBZD8gNYN8jrCrH4bIoVEJ2CaN2ZmZNwJ6ShA== ulzp/OQs6ocyoaDo0VL+FE/+A3zxAdBEoxGXgghJoyoI1uhMlTy6DjDyvtM6kD983KuDdPIBOFoXkF+rNrxoQQ== RT59rj9FVBK5BcjIByo2Qy5Db9abhPECLOowdCqqwVIAjFoeyXREhImT8eeaC5HFdtuHoIYh2rDhyICyAG96rw==
9885 474 2021-06-18T04:11:15.008Z 2021-06-18T04:11:14.798Z 8dde62632bba5f0e05e2356bb2922da44a693384fadc30593f8f6b9456cd047d e541f0bc42b09e56a133e9be50064ca77edc7b139b29bfd6716d8aa9f45c1136 a8e6ff0baaa49d60e042276bd5b3559a577095f8889c9c0b7cd4c4683c122017 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME 2 02182f8784182ec2a1df2a21fbbeab269c8d46312ea78694e588de26cac2c83258 025bea22210c6ce1e463555238866c67097391854848c8a252d3bf49b4bb6db7a2 6U7Fr/LdNgIqJ2L37zEeG4lliK7Ak6OZAdRtk36vOHhVaCfo/Ahz+Ph9jkLjVMVIwAEzdD5YDaqKLcykxet/AA== e541f0bc42b09e56a133e9be50064ca77edc7b139b29bfd6716d8aa9f45c1136 D018hF7TbYMZ8ph/onPdxPfln8/77qEqe/t+lF04+w3w0xYYf0tmnm+3t01c54ZnRHIzZtWHB5aTEedkXoyUBQ== EiXxb32K50vRPkqklkxAm+V+KU6WOeiFZ9p7+Hh7jEurK2wNANYytHLYMF28fwg8Yw0V0w4F7pnBesmoI+xxWw== b77YgbcXw1nF87XXPighC/JyomuiE7vNgxaUaBbVHiufsidT4Qpe99k7zDkS3lkNHDB8YdQ2qfBl80WEKM4qNA==
9886 474 2021-06-18T05:28:19.482Z 2021-06-18T05:28:19.178Z bd6d9260af9646c145306fad5a3c526b619a3bc91925ea06cf8efe61c7e33842 f48c8796d6535f6dedb8b99239927b3bec4840c41d2ee1f18fab7e5f14cde5e3 85cd9279247a107096892a5c15de36d3a2144b45cd131d95b8b0251793b3d241 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME 13 0364df30eb11589aa51bb51b73a33278f1bc58657ada2b3684187a36c242db1f99 02da14a1ff99b0d318d49e8e6f1da9f9e4e7255d1c965d259248956586d1783848 9a/wbAPTto3eO0esaZBFeLp7d5yfn/nd910wFAY3u4/wxz5sSLxU8RjBLOHKncyMtpGy7lHisDAzx983sfRONA== f48c8796d6535f6dedb8b99239927b3bec4840c41d2ee1f18fab7e5f14cde5e3 yeajpM0HqZzCvwPHmf3Sj84jv49Z/F/qO9wCwzA1oS6QG+MHXkEnJQbTc9VyVGfQ/1/LzOzkl1PpAniy+2x0/g== hGsY6Xzdzjw89kfRrhDihCJhKPovieg21ZEqMfaw8x/L7+DkSjNmbQeg1mtwp3IWHBxh7C5PuGd+qDe0K26QWw== C1bMOrghjfbouy0XNZ6kaz3FV3LyTnlSd3DvZtltnhWhgbYqceJFN6Q4lvC3gGymQWQssdcnWXt2tEkraMRw5A==
