Block: 1065
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
37182 1065 2023-02-01T00:05:51.855Z 2023-02-01T00:05:51.378Z 2aebef19e786949a730d9aeb6a08eed914224033a9afdd534ac98f67ae93d958 1943be960b8b2b90690d5116927d90436f806d2688d1739c911d3e17ecc3e2de 1edcf2342e1747b7c5a109adc9d9f7c9f4569ef3d32c3aa7c6b0c943133463de 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME NEG 11 03177b7d821c1fe7a73ae92ddf9ce3cfe4ee97dea10bdcfec72fb434fc5c054fe4 024c54d230cd08064dadfdf99cef0560d26069f14d9ba767c08801c560a1a79121 9mJ5kkKJpeC+VyYfiwkr4+Ww4PnPy2YPYVGdVJ3Cj8eqOaZ6W8u4jqN/tHPuc7TjIFXT5AOHQHofrE3ln7j5Ew== 1943be960b8b2b90690d5116927d90436f806d2688d1739c911d3e17ecc3e2de 6ZmmWp+Fu/cYdBipi+ZvO0eXMJh3O2Ohs88EIP25UUiwi9/2q3F8+V222cGE5PzTiZ6iWhIeC71fjYIpiyfocA== FZLZKGtBpwzAh2kvrLATfm6Vi/7mURfoxdO63NTXSxCSCCdCG5KFgKCGtSpVPdV397PVJgePRGM++t+0YO2i3A== jgePvubjIQPJbJKf+C71GA5G9jIXdHG36b/6yt4rHpdjbA3KxLjRbcuqoVej6C/Czxww8fzaq6zzvcnYf+k8LQ==
37183 1065 2023-02-01T00:06:03.705Z 2023-02-01T00:05:56.637Z 961b9611f8bb0d5c8f812df8cc20cadeef69fd3fdde4b0dd55cc39b5b1d56ed2 961b9611f8bb0d5c8f812df8cc20cadeef69fd3fdde4b0dd55cc39b5b1d56ed2 961b9611f8bb0d5c8f812df8cc20cadeef69fd3fdde4b0dd55cc39b5b1d56ed2 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1064 03a0c295559d19cd215bab67b958d6bea6f46e85c13bbab6ae436e285c66bc989d 02bf9ea7dd00bb0d4adfc9c8a61f177270849ff5366fe52a50208c546b8534e679 WnckXadmkxZQ5GK59EB0CJ0O1KnC7Qo+4yUvfek6HrjB0S+fghNGQoqbqnuehkwTEE3mzSkXmcOEJxdaIvpFbA== 961b9611f8bb0d5c8f812df8cc20cadeef69fd3fdde4b0dd55cc39b5b1d56ed2 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ouf8m+8jxT13S2xCjBvyqqpT1Nj1kJcnklWK9HMK7Ut1/MUvuYvRf0ruG/4d63y5ZJwdRCmDUBuDJdx1t4S78Q== qYDoXQD36dnZPYOHnQDeo1HoAvKOynyJ9j3tDfnedMZK54xaoHsD+sC4RmR+HavVa21GsfDg+bHdRJlnkv0KRQ==
37184 1065 2023-02-01T00:06:03.729Z 2023-02-01T00:05:56.870Z 4e7fc4252a4c648516ca1a4bcad2684b7ab9a710d2386074d735229105990fc4 4e7fc4252a4c648516ca1a4bcad2684b7ab9a710d2386074d735229105990fc4 4e7fc4252a4c648516ca1a4bcad2684b7ab9a710d2386074d735229105990fc4 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1064 027212918c7dfe2a77e427f342df5d280e06dded409eb357a7444b64e0734ccb9b 02fc2daa6cef17abf64a689d0cc5a387bcfb1c5f31a9c024d0000fdb1fe62c440a 0IUhk4i2qaQSTJeEuxrl32W23DRh7AaFYgiuFo7R6LjnwVHbhBvENnxKgX0WcFFJZ2l7Hto+UbtYC87L1HyZTQ== 4e7fc4252a4c648516ca1a4bcad2684b7ab9a710d2386074d735229105990fc4 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 j3hElR9Y3TBzJQPFLppMU8KNO5ZqPMlCVbszK1YtlFRtJiAPQ/xxgPojhXenevmGXWm4fgz2snZS4kubbvpbpw== JYsQKiRsoXv6MO7BPVd1aYS6QCs8DChiut72Amk3I5LeK9+2KS7MMySCEm9ebMKmDpjUQS0tJq5TeJdw4qN7/w==
37185 1065 2023-02-01T00:06:06.893Z 2023-02-01T00:06:06.671Z e7b1e26a1b154f4875692234844ead178957f9bd30b1590bdc7571b853f5c899 e7b1e26a1b154f4875692234844ead178957f9bd30b1590bdc7571b853f5c899 e7b1e26a1b154f4875692234844ead178957f9bd30b1590bdc7571b853f5c899 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1064 020f13677715f551f5615204df63936ed4626d0858aec139da33f1157a5fe0f66b 035f5bbcb2fec31d994d65f15a8cd591f805e38fe160bee571936809263d0a2755 z6UJM+NDfJQtRZ9jXXGKe59SoT0NQN6pBiAaF8tfjGRulJrBqVY6wPYEazpiDXgrsngPe+ZuJAzvha42XOaQ2A== e7b1e26a1b154f4875692234844ead178957f9bd30b1590bdc7571b853f5c899 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 DZBOdxhxdHGZEyvTGrWNOb0a7BZxEarRP4VvxU1hxGGyTDVUt9NwOr58rhNAnfgdhVzli1JB7TbtGrfH+uDupQ== PSoNNeaFlBSouVb/D5Gk0JSvQGyDBO62OvFfcgzWB4qo9s2Eot3Q1bEpSN49FflabnBIo7ePw1aBQLMYpTYg+g==
37186 1065 2023-02-01T00:06:20.271Z 2023-02-01T00:06:20.121Z 87e6b72c04baac6ea1827cf87b552f97f50b8a397c158c61e25bad6504b8dbe3 87e6b72c04baac6ea1827cf87b552f97f50b8a397c158c61e25bad6504b8dbe3 87e6b72c04baac6ea1827cf87b552f97f50b8a397c158c61e25bad6504b8dbe3 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1064 02eca9168943804dee427a44ab6e5a9d4d67259555860d1375d9d29ef1b20992a2 02f2380792be7a661fb00cf06d7b8239021849f6bb03837aef9437734d3bc93903 oAigG4Ya+FGmaandZ7sXjLRCw3nML94gJuVGGrOysvPt4K5q/rY+YH4Komr8G7YxWOODIYDMQFUnoggrhWreug== 87e6b72c04baac6ea1827cf87b552f97f50b8a397c158c61e25bad6504b8dbe3 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 X7TVc5Od7nuZqv3VqzZGXRwUatG79dSsBIksEq7VKFgdZurErZibhpt2RhBgIWMyhAV1QqWsFBjHLU1PGCot5w== 22768poUPoUAhUHnIu7dS7HVT1zhez2XDgYN82/1eIH1XFEa/waVMgQAVcJyse5Dm5BTZ72Za0ON3tDfA+0Elg==
37187 1065 2023-02-01T00:06:20.874Z 2023-02-01T00:06:20.707Z c93ae3cd0d591cb13c11768a92627bce40327e492abb250989942a7345838abb c93ae3cd0d591cb13c11768a92627bce40327e492abb250989942a7345838abb c93ae3cd0d591cb13c11768a92627bce40327e492abb250989942a7345838abb 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1064 02f0e4f7f1715c4074b24436f412c94df3c9885d595058c6626d96b87fafd8c6c0 03d1c9dba9db65aeb52df75171248530ed9abd0ded0faf4c353fda9f02421a9954 ubxzoTcW4DEVOk3ijF6Urqx0Z0neKaTHED7x0Rc7ZB11CEcT28PTeABsaRkB5eYfQRSdaKfNngKYz80CjCt3yQ== c93ae3cd0d591cb13c11768a92627bce40327e492abb250989942a7345838abb 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 871HitVIzshg6vJov2cAxBhLWSz38R6QCPrCc5acEjgNLD2Wlaik6N0zOOzaJabB9jnNo25OmozRZEc5p4tphg== vsZcLqw1et+JMuRTSjEvtOJOE7/nyKpEhhXQIzAJdeTbm/Pwwgtd6Lp5xqmsmGUnQ1SfaPIKtpcQuu8x/775tQ==
37188 1065 2023-02-01T00:06:21.152Z 2023-02-01T00:06:20.960Z 5aa04bec152a440de4c8317ac14c66cb95954af0f72ac105ae4d19534f3884b1 5aa04bec152a440de4c8317ac14c66cb95954af0f72ac105ae4d19534f3884b1 5aa04bec152a440de4c8317ac14c66cb95954af0f72ac105ae4d19534f3884b1 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1064 0202433e8e17e288a5a1cb12847b41c834bb60ee60bf5036d555f2b08ee77e3c8b 03563e17f3f09417696b0f475030a0ec3539c689da4214a2e8b3cf45ecb63df1fa 8I5ns/T2QWLFtHDNC/frrYOGhqe1ZPQE3YtZA7y54emwceU5P0ixMUTaxZEnn7+c2v4rZPWWxBmLPq45w0kBFg== 5aa04bec152a440de4c8317ac14c66cb95954af0f72ac105ae4d19534f3884b1 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 b/BqhhqCaGXh/NaHfDr3bbqiHnHPUGBBqESeWwDGpME7vzFIupNNGlrMHlCTk/I6gyqPk+k3Kwz6d5ZRADCdwQ== uMWlHTaDg72Yk3pHQUHRpUtyTyD4IlbFjCVtvMh8Nw/xOCmTSNIPe188pqcwAwcwuXvk45HmdkbdNOoM+RuCnw==
37189 1065 2023-02-01T00:06:35.944Z 2023-02-01T00:06:35.754Z 348c9d0b46f7aa6d8b8095c98c1b02e2aafd5611a85d03f5aba71833b84d7830 348c9d0b46f7aa6d8b8095c98c1b02e2aafd5611a85d03f5aba71833b84d7830 348c9d0b46f7aa6d8b8095c98c1b02e2aafd5611a85d03f5aba71833b84d7830 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1064 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 03ad3587bc077ec68787d637ca6d629d0e75d44419b8b94f3ee5ac54b8502588eb LwhZBbTqoxi4qoyyxV8lsdMn3PuV/8Kpp6O6rpmZzBFAC0NBGXEcvY4daS5EgHWheHUgLg/NL1eT/FTLn5OYvw== 348c9d0b46f7aa6d8b8095c98c1b02e2aafd5611a85d03f5aba71833b84d7830 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 xRxsFCmgJrWw84bbgAS6eppT/rJovI6suNaSzK8yAaxEuT2j9mbWTredKXUELo+M6dxJfXZ35XMqSAPr9T1RkA== QTtkWExKnF4hk0CAdCBH0XEYtxRHRFKiSjq4h3mrFQtE1fbt/rq1ZZyqOSnDQO7owmeR7QbrtPUM/DZzabRSVw==
37190 1065 2023-02-01T00:32:56.757Z 2023-02-01T00:32:55.545Z c37b1b527f865bf1f5deac56d7079f6feec6775a26a83be31a1d503851ab5d59 fe518d6d9f49ecce07c455773b9e89931373e8d5b27f27e9d91dfcdd775aa883 52d0e3f734555c528c18ca9dd2abbf90db92a8078a288e12b28aa49a7b02ba26 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME NEG 21 02cd345af767ab39e2084e39413b04ac8c674aa34231c4513d29ac88792312e845 03a6401b42834d295da1101fdfc23b0b36206d8310a935e77325419f25eb1e3e13 iaqwRfFDQwOV/GYAVvCfv0CHK/bPqXVSbITinDnrlYqVIGoVHRBKEyHNozPjMl6s+odIBrLreLLd8xi1WGz/hA== fe518d6d9f49ecce07c455773b9e89931373e8d5b27f27e9d91dfcdd775aa883 FQHGMsQ6LDGGbf8O81oob1Pad4996S6UId2Dq/dCBZJXaz6eOt1ZetFvErBuh6TByubgCTm8BJZRw2V4tU9QZQ== uTF+HRa/T69VCzyGJ+XyRAnwYgaUEhGeVTrlCg6ntLU2+ZNtivH7uvnut5D2hL2o1q+hR5piyd2kgSVt+1hLUw== PXFgDaas8Q3i+bogmpnPVD23L2elS+zDTEt9I0eIitbkpY6dcHmbCooZXnosXAzO9yLa9Ds/UD2Css2mJaSj7g==
37191 1065 2023-02-01T00:49:30.435Z 2023-02-01T00:49:29.935Z 124bab0f2c8d1bfb38ef0f15fc960576d1c9d7852adbb2d144c4902acbdbce0b e0a744e1fcbffb12451187dd6d3a50a2fe7fcf7d121a560b876993bfe973f53f 3bdd452913f839fbd8fadae4f26a644028eaf56ca5887de54898c0519642d781 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME NEG 19 0326db9b02548ae7e68bea6e0d3be8f270373bd9ecfaee42e8db38d1ed5430c15c 030501ae627c669ed434ad27f0384ea0233858c2f1faae8a92f8622b54e0dede01 JhvnsxNgsq/AX2U3s7JCRWC9TKpxQuhorPGGX0hoYyMRrr5BmJRVhXtfT78OcSngbOBZkVbHBMlwqwUq9wHIvA== e0a744e1fcbffb12451187dd6d3a50a2fe7fcf7d121a560b876993bfe973f53f 4RT8CsE1jYzW1q5PTy0Tb6wpAaEHpgtNKg8WIuknnLvrS0tYuoHPwfpI/9RMhKBtYVLbErienEznxfihty+wlQ== H3n2rchFv3avOvj6/r+XuBUPW5kPYkEYDZ0GyegWUgj/nYF0j/rY5y/fu1D1RbHU8DZIKkor/Y1nolCSMe2wxQ== DRfIM24iVEX1vBMz0ngCsKcRoJ5BIfo8+MsNHFB4sUzKIpe3D+vWAb58OBkw2K5+QcZiHHpUxwHHDCUhe5inEA==
