Block: 284
Row Block TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
5312 284 2020-12-09T00:19:25.771Z c4c443c6cb259ac555878d37d35eaa0274bd32dba593b87e86a8eeb4b19e024e e9d3e18aea3fe31a63d2e72f2258955d647e2de6438c705056bbf9b1f6411476 80d535905edf07da34e61763d858810e81b08ebc809a554e1648297cc6b39664 AME 5 030c63b9c2661a33ae43c2353192fc8eb46c324f518d671d028a3de0eb9674d3e0 0395ed0f079184aee2a6080e9da0cafac9a22d51cd6e7acf210b0e05e5762c301e 47/Gzy+Tdd+GmeXCGTkiFFPr+LfnQ3UHxY/LfsYyXy3GlntalniZBG7wNerWMH6e83upb/IRdiShW2BV7LKyuA== e9d3e18aea3fe31a63d2e72f2258955d647e2de6438c705056bbf9b1f6411476 lZd/5QDqzwLZC3MUnNvquj2mYclmN09O7J1t0JiQSB3hB8UlAm6tbMZThhiUsyaIF0c/Sl467fXj6+ScTR+ImQ== li3CUGD95mfhZ0FIvUjobKesSOjQE+6CtkIzhKQRUCN6ds6VSFPRKW1tuGhsnpEhJmkhwQ75wscdWC7Ei7B5hQ== u6niUmuZkbTs4BMhUQA2/mDmmsdpFhrogjkPhbjAxwQKk+XQ2ps1J24iM4qKJWW6W5oTDU29SAfUnfaMo0G22g==
5313 284 2020-12-09T00:19:46.746Z 99604a044d99855b69234641d7985e41d59ed10b0b7440f8616bbb8ceccc8e40 99604a044d99855b69234641d7985e41d59ed10b0b7440f8616bbb8ceccc8e40 99604a044d99855b69234641d7985e41d59ed10b0b7440f8616bbb8ceccc8e40 HBT 283 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 032de75bd3f6256219469e4d641d3e385453409aa98abcdc502f071dde889b5baf /HMj4REx2++YebAhJrqJhXaa3dN2PRW04zTHJ5IeMMbMmYhuKLiMXcUzl6eh1DMNXseasbmeTp+6FQe8bjncUA== 99604a044d99855b69234641d7985e41d59ed10b0b7440f8616bbb8ceccc8e40 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 2iTu2XYGU/p0JYR4mS6pP+sd9vXTpaZXZ/mPLhBezQ9y5SH/OL8Ab9WddniORVn6jifXlZEt6+StzvSlAZO7uA== oK9PSSyQaPqfpPqjfR5/v0XsL9OxCdCNYEV7/uxTwuy5JSx3OF042omi/sKHCfrqFsPOz9xW7n8a8H8ELCYqyQ==
5314 284 2020-12-09T00:19:46.921Z dc502092fcb3f2a4a1b6151e368a117f26b89202ed3c06342510161e021641cb dc502092fcb3f2a4a1b6151e368a117f26b89202ed3c06342510161e021641cb dc502092fcb3f2a4a1b6151e368a117f26b89202ed3c06342510161e021641cb HBT 283 02f0e4f7f1715c4074b24436f412c94df3c9885d595058c6626d96b87fafd8c6c0 023da5de686901f5a34b2872f7744949883c10b7deff15e98dfa2918a9744aa36a F02ShLNOQGHi4AAjWl1wpRJB2mgqnzbvbznWQMsHz/C13HUlegilCY+sJQQNt4u/QEWj8GSEcsH1/Wb0BpHDTA== dc502092fcb3f2a4a1b6151e368a117f26b89202ed3c06342510161e021641cb 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 vTv7fQzkONaC24WeyZgoTBdg/gNPtPuNUsPo1VbXM3yAZLtXo5iWjw+G829dhHNX+RDlKv1rhMeXj755GA6WeQ== y0kWvZlqaYJwUasRaJpO2kfNmSy5tmMP1a9LmrGqsYj0lp8Y3oqvbONufB5wzbbzTuNWBRq1gNnUm6eSF5Qysg==
5315 284 2020-12-09T00:20:07.326Z 23aaa1eab4957df6e67ddfff4f4e025f365675d3fbcf85f08704bc558f5b9219 23aaa1eab4957df6e67ddfff4f4e025f365675d3fbcf85f08704bc558f5b9219 23aaa1eab4957df6e67ddfff4f4e025f365675d3fbcf85f08704bc558f5b9219 HBT 283 03a0c295559d19cd215bab67b958d6bea6f46e85c13bbab6ae436e285c66bc989d 02b48ab2f9d58e3e106ea25ddd269056ce8406a6e616d42fa16cc88909e4b554f9 WOVP7g4CrmVk+L7KBHaPk2egHgi6MnnXHvHJqphyuLvNSiKO66FP3g88JhiX2QoV2r3Ak3KvYSx1GmHoqkDTEw== 23aaa1eab4957df6e67ddfff4f4e025f365675d3fbcf85f08704bc558f5b9219 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 mTTGOJVSaPrhERJ7coYeomwVYJ8f4f4FZRsatzrQ2tr6oGfNMZCh+5j26pa8MegayzEtrd8mEod8DIpO8ucH+g== hLbBhB6Jg/32VEfDfni8rfvjbVjNnt1RIR6kNOMn0KTyejj0EYu2QMICuZb7l7TBW5IJPNFz1OgR9U2NgYE5yw==
5316 284 2020-12-09T00:21:46.232Z 5843a200e90519434ddd7a8c01e729b97f0f2ca33a622a9671db8b93e747e348 5843a200e90519434ddd7a8c01e729b97f0f2ca33a622a9671db8b93e747e348 5843a200e90519434ddd7a8c01e729b97f0f2ca33a622a9671db8b93e747e348 HBT 283 03c779c2e4b5c937049f68cc3dec88504e0057ec3688c0f52f535ad768b12ca958 03d46dca980c3646670aa8664676fbaf27e6bc160fb9569697ea12cdb69fe5825b B34RqrJkBPlD4b7ieuW1+v1WNA5wuQx1IvSJKn776XZm6JCtnJlaNCefrMH/ji53L7iYcz99LxoA1A4elLI3iA== 5843a200e90519434ddd7a8c01e729b97f0f2ca33a622a9671db8b93e747e348 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 TBnH1OlEh7tsluewOIHwHzuGlpqU7NBr9f1I+EM+xrXU49qy0nBnH+PD0VaSJRXqj9rIo3cRvUODKpN8IPdMIw== fi6jSyjtjXPr0YzLyXeXzNPd0YXsqRHbkWF5Jkq34tnEDAQYqWXvgix1zoSIv2z+TOySkQwztEpBmtNYDXOA1Q==
5317 284 2020-12-09T01:47:37.129Z 261f0bc8e0a70d9050b2821e7e7fa0b2fc4c88d20435607b0a001019cb37dbec 261f0bc8e0a70d9050b2821e7e7fa0b2fc4c88d20435607b0a001019cb37dbec d05d276cce966b31e98243f18eda58694e8147a445d7941d11bcdd9e37ef484f CRE 1 03de010895af06da3428d252e33a9a5bac37f3ff786f181d295f371d42d77929a3 03187cd7ca5ff7df6dd557d78980c069f7ef13e5b3aaaf5f9c5fa2daac8139d363 BFkgROZYsaFmk7ZHMjyL1R8xlmEnvLcg0sGBnUAWmTXiORIzkilYA/E/yD/gNCNwDBOwBqDFz9YRc+rc7dy16w== 261f0bc8e0a70d9050b2821e7e7fa0b2fc4c88d20435607b0a001019cb37dbec 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Mng49NNdLwKNwRrKuTck65ggW86CPNNIVwFtm0BTzkILeApDK0OBdU8Q0LbxCpcgO7Jo6AgUyzZq9D+7OcK1Pg== 2O7HXANsfXB25oAAlH6hjvqMHFl5coOmi9JMd0l+Q8GWTeUJME6pqzWq3Qg4uO+NfsZZ3DFCPqHiO0XQn90dDg==
5318 284 2020-12-09T03:47:20.442Z 62a9b4cdb2e17b965554026e1a485c6718fd7b01732bdd533c97c8f764f2ebb0 62a9b4cdb2e17b965554026e1a485c6718fd7b01732bdd533c97c8f764f2ebb0 ef8f636f037ea25352141accf81591659ca709abaa6d1cad0916d131f675ba00 CRE 1 036c0f96bba6e3331f80d06c06034c39939e2d176954114bfb0f55840f472b2dac 025e2a247b8350d2dbb9bd26ec848f4d58666add9deb7f4f6b9d322dfe1db26c6a 4DESK/FiAi6mgF5zXgR9K0wo4Zp+SME79Uw1pIJVlBZbAa6SYP7IdOrR9rtvvDYllIJDaGHqanMhF+bl6h8Y0A== 62a9b4cdb2e17b965554026e1a485c6718fd7b01732bdd533c97c8f764f2ebb0 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 DPbNNdlJmETUCO7eO9tQNJR4PV25bQeA6u+IZ+fQtIv7gHJM5L5DZnVoWb5TxrjbggC+jbs2ee79QihM2jv0tQ== hva77iIYv4gtMwdK97Jtv3656WzprWQTQ4Ijo7fAFTBFHcv8xoE8ECXa5gs0trR03RczTyo981+I+A3Doi+rQQ==
5319 284 2020-12-09T05:31:22.897Z 263aca9f792579aff1d42ac0a1de732046f0c5b9f6d0711fb12b4a730852bcee 89b121ec5c99935401bab9e3c7d344569284fcce50271740a4cd82adf3460ddc fcd8e90b724c5999486c52bf3dcdfa2f850126890499a78a3f44ad2468d19372 AME 3 036c28c56fd5a0b591782bb0b5e016e4098274edffa5809094d04414946fbe2ad4 036b00136ee4cc6127ba25beb17c2c3c4865a66d678b458311240e7c51d91be8db 6IdfYpIUmtPB/VQpxnB+T4T5wrCTIiUXXp0EkDx8oH7QOTj2XZKgwcmhtM93FRuPZMlpEs1tE4lOzR45CDjYmA== 89b121ec5c99935401bab9e3c7d344569284fcce50271740a4cd82adf3460ddc aTQqRWyzjWMRILcaWVKByMMSEsrjhE0hh0b3LvzLjBzE7qVHrAjk9bJubPcCPSZURHRfaubIm0KFa93Jqvv6vA== RTpYtyfL4ky6GL7+YktJMVQb2YT5t/KR8t9BMZVI/rMd+reNARqvYdLqcf1zjXKvJSJRirNIRKk8HZtv0Ghe6g== WT1xe/8MBictKqAIf4Fuq01UAXysLp4PeNOmWBax3PDpK7aArE40naNGnMjof0s2LMDtOe0/FyLjhshcfS0bXA==
5320 284 2020-12-09T06:51:42.287Z 5b04d55abc5712bb979ee4cdbc3b11ebd7ebbb71bca8e12d640f4264be30f1dc 38f112b577317f973729ccf4806946f7e4da9f5a8c539dd0ea01832cc60819f2 274c36bd24dd63c329e3384db2f5ba6a846ba25ded0b023b6148ea11d0c8f32c AME 2 03ed7bc6e5cfaba403ea786e6074981c3d0d4acae6219c3e3e778e4569c8f76efe 03c53f44c2cd2b7b9ebd59543e0c64e8ad5dcad92f72da5012f3f8879f74cd0b52 voz/B1m1SB47gokKD7dTZ21MTCtsuESTVXsQfDKh+fu08dYihYNjkJCBXweo7KuEyYcwSe7o8rqvmdfkyb82JA== 38f112b577317f973729ccf4806946f7e4da9f5a8c539dd0ea01832cc60819f2 rqOqQsgifs1/8CANLBQfHw9P5gmZ4eoF+0AJ/OeRkzMCWVlSRkjONWxhkOhMDdOKQlZZ3vdrh9FWhDeDKZ72Rw== ormtu5ljU55tIxAnDWWZwRoVLs7HGv6wSwe24gvfCZCIzAdDAMZXkLGA9bs5xZUZn0/bE6sEKy/++Hr2o77jSg== QdYlETzeBruFGwjFGYo7PJJS1N9UcDUKBA6HUNRts0xf2scPBsChWP3diPtXmZ+z1WMZwyOQUL8kIxPzPj8acg==
5321 284 2020-12-09T08:16:44.306Z 3acf367c36f2a0fc50e6db2809a7ed8db0b327dc5cb718c6cbfd9e0ac524bf5f 3160eae44390677a21d91dbcccf8fca46aae1d8d0f8c762a41a9793cdf0aa7d0 03214054b709244fba916ca43defb50a8abe764d466c949193bc14754b1e87e7 AME 6 0236713527b129c1a78d07192b908e25a506ae34692fa215fc3d3620a35f2daec7 024e9504271c903d2b436b44cabd72118dc8c8c7273a5b29050a20e241433bcfba A3sF6Vny0c9b9u3hk0w4fYkYBHNhtvCLfe63brsYzeSgZkv18E3oShalykrZrqGqk3vEZVm90t+2LGuAjtHTBA== 3160eae44390677a21d91dbcccf8fca46aae1d8d0f8c762a41a9793cdf0aa7d0 9x2uMWS5/jn4AmvizqvMpEmEMfh4Xl2kt0CEJG8bCufaA7u03sxjnJIwxHBTZqXYz41wMR/06tUDSRQYCHu9fg== CiD7a0RpqUvI1d+wwYwyBb2JTHNoAqmTEDAC4+ywQQWtshkfopIEfFQ8halvr1GAp6nnaaV+VV8kKrF6i5TjLQ== im+4E0u8VTrZNQ6wHpE2GGdaT5sBCl48p/dNplEyv2Vnr2Gd+BkBlSHK+J/kWFCOjOfGD3kt/FrJrfUeBeAr1g==
