Block: 185
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
3035 2020-08-30T00:02:47.621Z 1679b6e8cd629271f6d48472d7d9c30823c6f9e24ae609b6d83624a64d25dd45 8ccfc3cea5385277723054eb48be3f633cdf491573c3c2fba0b975165628c769 ffc4cf4cb8941bdf2eb57d9aa31f65a17e1695cf65177cb5bfce0f069d9e25f4 AME 7 030c77b2470c827305442a8ed9f7ec79e8c5d9c124f2ff7a27c100a93083ae5699 02d5daf1293fb5cb05d084fdb3ddc3b4eac9fdd5b47764d43366ab382f96cbd7e2 wxYugUltlxFjH61SZ/4iPo7C/kaqI6zRlcg+PvWlN1MzVD2FvxQehn6A/JHOX9S5Ot+09fEgA+jKkA4mxHS+sQ== wWrA4hf5O+auM2sxEev0Ckthj+SWAe0MPtXGHCLNuyBYkEk70Y9tyiRohZGOeIlUtn3xEVDtxQ5UoyF+HDcHRA== o9YWMXuxBbDN2uOOO19dNqzR7SVVzGIxk6Kd7vDqAyjLFb218Bix6Uv3okM9+bMpzfjxjegepU+XTlqZpGPa6A== 2H1JKnekNSKjvtLYZptMIT12T+A0XbThOmlQp0Xv8Q1D00qywVs0rpU59D1dLEVvyrTq2M2uOnW1awMZL7N/9Q== 185
3036 2020-08-30T00:03:14.949Z 39223a37c7cf109591cead6d5222dfbbde23bf7a7d6105260769ee87adb04a7f 39223a37c7cf109591cead6d5222dfbbde23bf7a7d6105260769ee87adb04a7f 39223a37c7cf109591cead6d5222dfbbde23bf7a7d6105260769ee87adb04a7f HBT 184 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 03ee00cd700be932b099cd061de9faa1a9f8237971e6558b187f979c676833a150 y22/11Ph7k/QKLIxt5SW/xU8wFIO5PQxabV+1/4WtrqiIqlN0vj/5Rd/mbqNpHJrieJ1GrtipD104j40ZUqjYQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1EXGUs5ZQMR6aFG1kt/kAtPy4NwvnGz0KFkVuk5p5QrOuXn9KITZ11aE/I4h+yNTITg40MBLCEt6tD2RidK9Iw== PGzFdPVKFRPlx0Zweah6cthltwLbgEsOGVFJrAoLSLAsq7ObB1fR4+6lpAEb3B9TPqIeJ7ljGjee8Fr3oZeHGQ== 185
3037 2020-08-30T00:03:18.147Z 8a3464b31a63ec8dc33a96fd1a6edf7ac54b001c8df45d1ec386271d328ffa6a 8a3464b31a63ec8dc33a96fd1a6edf7ac54b001c8df45d1ec386271d328ffa6a 8a3464b31a63ec8dc33a96fd1a6edf7ac54b001c8df45d1ec386271d328ffa6a HBT 184 028fddf9d08973c4a57cdcac76443e128af80cc2f21b14dcced063dfaf49bef482 026fbb8d6a01283002b73604a00023aa06af57b8a45dc84c6721d07adf84e58752 s1zykYH4v4sZLdi3az79j8UpNIqDHuxWtpy5shtgl2zcLJPG2M+YisB8fhIyko+/TWAlJeovFr26OwuJ/cM+rw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 BoEBUoPH/OgsWZmgGE62XXxkx51iYKezmfPCbfBlOOJAodnW1VAWJYDL+LQV5pUlcWCcc1cfhrDkrFkJtufQXw== tQE+s1cq3jGqnoOqUpeE9Gd+a0q0JFJmnLAhhl6e8G7euqxb30TbsjrbwQnwDLOpjtkMxh1rWreog5RjizSl4Q== 185
3038 2020-08-30T01:48:30.363Z c513fe3af12af04e3706d2b24ff6a6300b32e78fb4afbfab6d9ebc8c291ec69d de79084d8711273e5f8e8c8e23c36029b1eb11a1cf82c6b2b21fd8c7b402242d e03aca0a6311f07f5df3f1460a36bf1069e2bd93cd58970c1843c3d03e08f468 AME 5 029744baaa5bd3faa22a1b421e76b01e59209d5e7db0bb307f8c603a57463a7b45 0314e63de0f46d3c03a97a8341bb024095a86d42e850dad3d51c674d3ee8209a45 PQietSKUeqpKQyaRTKcTSCP/TTTzx5eoN3NbI1imhccBNXYC38n7CIN4HLMHWRhdyg0ma5kCpRCVtbmayRoqvA== OvEvybqHUtsVpcTm8+bBMLtOwTZ0/HaOL4OmJv/IucWozWiT5tL4/pOWzIMJ0EnWbkigideJIyXEL2fMiTqNzg== XZrZo0sUBHKWjKtyMvZ19LomvvwBvlFR4xS0tiYDpEVMiJzFepCuXsIPuPelXQtOBPt0eRxLek6b7oUTMi14Ug== xccbPGZPpOkzKDYnQLoUTb4UC+HTXxOfVyIB5GJNAfxdKv7xzWDabqDWGxBZn6fJrzh8nHJrh3r0i9tWYhcirg== 185
3039 2020-08-30T03:05:01.208Z 99806867164daf06b2c4d9737abeb05be41a7b2eac88ecea064a628d975b9cb4 a957f5df31b69490d90b2cb3053baf475e9313491fb3aa16ef0da61e63ad2baf ab15aecda47f1d31e2d5d4cfd6a3289ed246cb3f19e059f377653fb42f0a9106 AME 2 0295da047c458d6979fbb6c98bed512638a0ebe6d9b45bce6cd54720cf3b97f459 02c9cb4edc68e50ba0946309d5bd0abc6a5838000ad940fc891f2c89250dd9d6fe Bi1uk1ylWjlW/4BRMyS4rwQSJI+ftwCDvTP6dyam4xdDLa9Dpyp4+3tKDjjwq5QUH1afYnOvVib7YlZj+ZwjNw== Yw89JjC9TKs5Zr+hkIvQdB9Qs/YzE5aJmKh4dLaGonBhv2oy8tb+b9URGOuT2/DiuJG5LaFoZ+5kjAYkTqWHMQ== LzeJ3+xr+fst+uwBxDlEByWO1fQOrF1quNLw2tp+PaeIIm1Zttlrrkq/W94dyEROaQOcZGyY5ZhNZbWILJjhbw== P4MGSgkmNVC0+25uZBfuxIgAcmD/0Xv3y5JvaTEZAYG+bwf0/uuc1gBfSHwK66foBLrDgfrp6MmqQ20laxQMIA== 185
3040 2020-08-30T05:04:08.755Z d17af0b0e135fe496cd126b6754bc286a031f0796150398cf2c450e889142f51 d17af0b0e135fe496cd126b6754bc286a031f0796150398cf2c450e889142f51 71985230e83fa6bce5e1763074fb32541feb0d5b258fe11a4e5dd4a0fbe9cf85 CRE 1 023a771608208843d854d575d286e1cc99d3160003de0fd180245ab6e3acfe0f46 02df49afd6b09e4a06dfe5726cb3e15360ed359e185a442ac24cbabb2ac11b0530 8GgRjGRPevdTx12rtxrkDgcUDibad6XsPMYo2iV90RmM72lkxqvBdNOYswwIG1zVnR4kUvFxz2jD8FA5N8h2ag== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 TL9z+Rbr26gegWoAMopRGfcWkKtOOLu/Q18m2R78nbhT6ksoax+kgknp2Wc2oDRMXXp95LOM4sG1vQCDbXty/g== 41pj4mlXEUAPTBIqF5eJZvaBvXxAkN+VLLCfLi8JayCmXop96LrVAtpAiY6BO2Vthvz6FagYp2fdT47jG/4sSQ== 185
3041 2020-08-30T06:38:51.616Z 2b11ca18578ba5782a1949cc28c7e5dca14f5e106d8aec57fbf1fbec1f6d3374 2b11ca18578ba5782a1949cc28c7e5dca14f5e106d8aec57fbf1fbec1f6d3374 ac4eb03130eb2998ecc3d64ca075cc531b4023d61f3a37e015ccb31916b66ede CRE 1 03b42e89242073788b74f6252cab67d4b7c1901aca97787a71f22673f4c466a2bc 03a021b71dc0e4127d9657f21dc1847ae73eb736e38bed7a1b1f22c5e0e6ecb199 bHguMuynC3aw2mPWtt7vXOc1XvyUs4OMiwfMCmhzFJTjkjiHYY4poWoOlwLl0qOy2A8hAnFTxKlie7uuG37Ucw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 9lysfpZBqa+NS4zQKNaDfTMgLlQHGUEm1Xy7h7120gzvrKsvrktUKEa5M2vDINey7kBwOZTZ1et/rb/BFOMvdQ== 4cPnMYmmtMkOQNPcUHQx+qlB7QPrkIN61aACXgkGvl9EKJGOb+Yy2HkZ9Gle6yGDTrUgJqc/c9fDkn+o6D4/UA== 185
3042 2020-08-30T08:02:52.785Z eabf185aa4a72e11a039c4c41d5399f791fcb4839ea5f0562a8ae61dd9088bd3 e1ccb764a3422a8d3b3e993fa12b3a9d47032fe7b13de3c0f0d5e25d8d04bfe3 4dfe7ff568a13acd3a9dc4cb84418e581d3959e70c32d32fd3b738d5e5b6bd6d AME 6 025aeef8d746de7468c87b67ee812aab8e73948b08738d88f96025aa82d54e39f1 023f32e0648e30696f7818f8ac82fefa384448371e94dba7a92423db4b91d5cabd +mxDUt0sZaZmu/bWOmNHUNcja51erqgFNxjg/2BdnEo/7jVLBfjyZ76qIq3iPSFVnQ3XNkRi+N/ETKUlSWZ+qw== u1HpXZY7u2wQ9tUvoJGPrMlyAqIQnCjZqfxPOzHmCP3RgJetIeKTEPM49vlyM8FrJH+1B7wmHxyKhj1p2Az1Yg== veGFNSEBZSgeVd/vpdy2+yRpF3ADqdv4qODO0bpVImOSssSBRaO/Fy1K/x7bLqEHSF/hYoTqFvnUzVIPO7A+PA== 27t6JsBCQS6fSPC/asnmjeTWxHD8LhPz3Bu9TUYESqwSIIxaFkU2SUJYWnL2SCOWI2oNFwtMG6rF+u04W7rbwA== 185
3043 2020-08-30T09:42:38.922Z f866ff7330c36783533c68aaef1a7cee3d23d068b0e7fc462a3afdcaedbbf9f7 f866ff7330c36783533c68aaef1a7cee3d23d068b0e7fc462a3afdcaedbbf9f7 b2205d54fd9af46d79d022aefcfd1d9d638329ae1251f23f96d826bf625a8630 CRE 1 03b91d2cb1b369fec88e44efdc513462df55a6e986bf76a6791ad0d3c1aef56c20 02e1eefbdb9618f46c47619b04cffc8c5857b889c5f06580e508ded84c0d9dd2ac SwwY57GGWFGrZFQm5wqOKa1BoX6TC7Jj3pjplEnLsZqw36l+KlPOAVSuoWu/gF/PnTBjTcVRr82qV65R1aQJqw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MZlP8YZeP0UJg4xmHUZWMtZobvdpItKOZ45Q9FZJGlupD6RxRGFLPCpCFYF3o3srR3Ki7bz8leX6nFJD9FN/sQ== ZdCcolvgfpjDuF9QCg1KMEN701xCx9FVQJdgJ1N/i56qhaZeuZtnht/fQ1xVHkATAI2FV7dV0oS+8FTXlRkznA== 185
3044 2020-08-30T11:13:47.328Z d17af0b0e135fe496cd126b6754bc286a031f0796150398cf2c450e889142f51 11c20b2ba3eae1e61177532bb01e0fda84fc055e72c5fffc25cd4dfe874540c5 a26cdf571cbd956b51c1fb7d206f2aeb93221286f15183480241331e045547e7 AME 2 023a771608208843d854d575d286e1cc99d3160003de0fd180245ab6e3acfe0f46 0242b77ebb199b0c775333529844000f6f73d167eafa09812cddb98fbc45cde8e6 35dZFa3Q5IKsSkzSqmfZh3/QNNpBF2LurbMu/svflrYQTjGGoGHA9YehpIrGIX6cdbThDfhT89xxFqmwTjsooQ== d8yYjdSOv57mHgpka/sHQugwcsFu+ncrRptrMB7F6Xps5UCPn6JDKutX4soN+HukCvDywVGYJswFcVyU1RZCeQ== gBijCN6MduR2JVaRzag1fmWJC+0iEcAXOyVFY0sPnHVFayT0W8RbVQUQUi45GE+gcEJ4AJyFvqa+UG5a5nrMPA== E45o18mX8nfXswSG4siITi0yCXf6kVYmSf2IhrtveG3lFDn6hsQF21h2SpInG6L/bA1T779y/jPm7JaPrezPig== 185
