Block: 362
Row Block TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
7048 362 2021-02-25T01:05:22.656Z 1f9a31dcf2773e81b47d976db47ceb3e0fa0595a59c41b61d47f8750bee41c61 855f44729be253eb95263ad8c557ec1a191d349974f316735a7823d22fff202f b653ea906667a4af2abb4b20365d5c52eb90d42a21176b558812cbb3f023a483 AME 7 03a991513b9e0287b398af58a08cc535433e934aea924b4d3ef1a9d295ba9ded14 03e5304c86eb87a6e4e98e33d59d706f4a8084bef440bd3085c33db5873b088636 ruXgbtqGXVTzvd3swF6D4+Zrh7f7lq5u1zC3V2BqKnkNnLf8Q9S4bjpdIuGueAJohIVLhTz2SfPriIWPB6SbVQ== 855f44729be253eb95263ad8c557ec1a191d349974f316735a7823d22fff202f ZQVjLY6XohwTdvo/sRo7B9WeH6Ai895431pw4K9hyedw++An/Gz8aJhYFs8Kbrs7cmDI51Oc7SGDiDeKH2vUTw== RaV6+1Q6OpjlbX17qfdipg0eHYt3jBpql7GUiKANNrCnmF9NBQ/FKaVCvDbpB6YLKm+uCrWPYuPIuTMMwZRsnw== kMzfF4C5Z9OrCu4XXT9nvCspGVQM9oikOyWEnI5EhIxa+IMtv9+CUykzIugQOA11Ah9vens/bGi3lY/IZ3WFIw==
7049 362 2021-02-25T01:05:38.473Z 84b980e127d641e439754214e09f814921cfcbfacbdbbd7e4f87f1b514be5149 84b980e127d641e439754214e09f814921cfcbfacbdbbd7e4f87f1b514be5149 84b980e127d641e439754214e09f814921cfcbfacbdbbd7e4f87f1b514be5149 HBT 361 03a0c295559d19cd215bab67b958d6bea6f46e85c13bbab6ae436e285c66bc989d 0385866890e577642208cdbcbafe0ec3fdb9d428313353f2e19087e6c3d0aff576 F1LLOM8ns+jYrdbkZCPwMpq2Z++bKNX93yRaAmUJ01LyD8hXzk2fo6GSk1KqbqrmP0VveuSCe5EK1NLphXYgIA== 84b980e127d641e439754214e09f814921cfcbfacbdbbd7e4f87f1b514be5149 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 T52Rm49T+4OpBlgfki52FjTr3nCDTPbHTaNzA/59cAFF+QfbUD3J8bVc+E+mb5Ibk5YjumObQmQ2c6JaUEcgRA== CThB4A50GKMTsIgPDO2YvzkT5CY3woa4RVDN6oTD28Gbu3WVmksbjI/GzTCOsG2yI3LPKF/12w4x244Ip7F9uA==
7050 362 2021-02-25T01:05:39.525Z 92bed1460018e6999d07068a484b6e01d2717e442914f17cbe8f148dad08eaf2 92bed1460018e6999d07068a484b6e01d2717e442914f17cbe8f148dad08eaf2 92bed1460018e6999d07068a484b6e01d2717e442914f17cbe8f148dad08eaf2 HBT 361 02f0e4f7f1715c4074b24436f412c94df3c9885d595058c6626d96b87fafd8c6c0 02ce6e4bc84960b65b5f037c2e62d304da6c34b339e5e08bbd3f37f6c0441bd76e dxx7cvR3rDWCqBexqSFnuOyxxlcgfZrmfMjEeKX/LlpiPCoDfBp5ShYSc5rIHKJtTBF6eqbwrTCWNNOjmD6FFA== 92bed1460018e6999d07068a484b6e01d2717e442914f17cbe8f148dad08eaf2 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 kAydZdj1lKO/Ip841Hr9o+Z5abXegjiPxtUvWg/qQdUOzLyC2tj/rMfW+si8by5cMSzM/lvC0f1tggGSiPXwjg== v5sNT3XtgbfYN3vHwTAxECq2iyqLEJ1fQUvUSYgCkW0p+B+l8exJFOi8KCKGUDvsvoBAQBXkmtcRGaPhUmNY0g==
7051 362 2021-02-25T01:06:02.192Z cb68a712b21b03ff3f2b6a2aa58e15f3aeb6455bf2f4dc8d8cb261f3365f6ae5 cb68a712b21b03ff3f2b6a2aa58e15f3aeb6455bf2f4dc8d8cb261f3365f6ae5 cb68a712b21b03ff3f2b6a2aa58e15f3aeb6455bf2f4dc8d8cb261f3365f6ae5 HBT 361 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 03b0188462a7d00380298f75127be678c38d82e3eeab15d73c2fc9c117b6041de7 erhlV71aWHD23G1fvlMSdawxoC5rZ5ggRP6ISNu1bv+ivnhLihV1Dn+VN6zjNRKS6iaUBaFord+TbCzz10QCiw== cb68a712b21b03ff3f2b6a2aa58e15f3aeb6455bf2f4dc8d8cb261f3365f6ae5 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 9VMMfoez0LBHwXjpwUrDUk1vbBjiRBAN3KM7g+pHOl/BHJ7A/kpf0ZKj04is7hGDBs+TsSPE91Fa+O2joIeuyQ== jJogi2y+UP3LkzKWluKJfoIXBB1eEdoRYscp6xLsWr66xsLASmbXzmog/qykLq/zyx1lkBgGIlJN3AMUdvReww==
7052 362 2021-02-25T01:10:31.788Z a66e92349450ee4e71cd4cf9f500dedafb4991ae9c501c3e480480e91453ee90 a66e92349450ee4e71cd4cf9f500dedafb4991ae9c501c3e480480e91453ee90 a66e92349450ee4e71cd4cf9f500dedafb4991ae9c501c3e480480e91453ee90 HBT 361 03c779c2e4b5c937049f68cc3dec88504e0057ec3688c0f52f535ad768b12ca958 02f8262df245f3604e674ee4824cbb0102c3178f92d4217030ad3634715aa5bef5 QygCO4kcIy6I5lUPcLbgOT88B+2csLhYg8wODNw5Qsx0HAUvb6+yQOQ1ZSW2CtyEwqet3BcpfcDy+8EcgnVYuQ== a66e92349450ee4e71cd4cf9f500dedafb4991ae9c501c3e480480e91453ee90 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 SFotjmx0io3XzEhI7gAlxCwm9Sewvcb1tIG/5f5c+Ho9gj6J6kjUT3TbVjNpvSNa7bPlYTA3aw4aYYNbFX610A== MEQfv54nGtEDwEeIXCJ44NUBaTuPOOpL7/98CCG4YcG1IeeI1fR7hKcV0oVPB6YofzVay6XgcbbonZom0vep6A==
7053 362 2021-02-25T02:39:35.713Z fa093c8b508ae14d6a5b53ca46332b2123d8740636e6be94e708ba833f59f72a 1926b93026ab2ec07fc02be0f3a3eb60e86289c3111a5b940ff7542730dad315 50019ed8a21e7a9210a8122ebbaf4baaabf33af7af449e2b4c331ca8d1db034b AME 2 02021ddaa8bee54dec9c290ec886935fbec2e99021f0a7707d81e24a40b84359f6 02ccbf6c51413132730e72c8c576b52fe2bed156363b0a0a7af9cf949ec51cd391 vdeLbtVdxA33KWl06QQqRvG+iSn56+ZZFgf3w7Z825+rWTMJjHN1hGchlNwInNDPQYM5mEMGvwhpqg9jKj0s2w== 1926b93026ab2ec07fc02be0f3a3eb60e86289c3111a5b940ff7542730dad315 LJDRAGL6VFfz86uUU382Jj0dWnupLU1aqpbIjJ0Aqgp35OfpomdV8XThPpW6e0Nuytcjdwh4Xaqvt4WzVQawCA== qX5ypUuVTzIk5JbVdEzkiscG77lCThmvH31eO9dIT3iAI2bq0Wnxd6pabXQ9+sklcikL29vEm/FbeUPXyI0C+w== jGkyJRSp95uH2w4wGqn1r8eGHylZu0ApFsoKww11UrKbBUvfa8awunIzRx5WVbcNYenf7ZFy12T1gFs0/N8c6Q==
7054 362 2021-02-25T03:55:34.736Z f866ff7330c36783533c68aaef1a7cee3d23d068b0e7fc462a3afdcaedbbf9f7 470a8cf3c0ef7b777e8e24be1e9ddd57e04b2dde95629d6b973477daf2cb30f0 3e2685819ce227ecd75959286ac39059e90bf8770be86e3702c963b959e311ba AME 4 02e28d8cb39ae199110c30375a7403bf83e240d278148afc5d054c5dcf3e3314a0 02494cfcf1c48a465cca1c9f31a99a3dd662df29ef45d6a143b2c7f25df2e16abc sl7R9l2saH7ZOJUwrjNJrF5EYRqwoPB5oK79zVCx93qVhSFVu2a7ja6xzivKXuI+BaFAf1TCIveWHZNja0QH6g== 470a8cf3c0ef7b777e8e24be1e9ddd57e04b2dde95629d6b973477daf2cb30f0 oVTyFf4Qkk+EifpGRnYKJDg7DbPVxZklwnGJElAnZAFVw3kImUFsJ+WYTfO1uFGDUx67pISpSNrOKboRIfyOqg== 091awj398bpJEpTvawTgXpfKxbxIb2AbqukJFwoPEhns3tttrlDDWDPn94283vEac+b9ekyrg6DYuKDrLtRLnQ== elO7m7Y0CoMyP3mI10ImEYF8KDCc3opGsm98HkqwIM30bWEN1ZCM7HmAtpL9JapOYYe2KBdjVdmxMnz1QzBKIg==
7055 362 2021-02-25T05:40:12.188Z 2528510121ac2a0f4a95fe61e47102e88ca5d376c6aae7ffdb7fc0dfcc88053f 17f89f863e5473ffbf872ad87fad4526b726e844a6b050b6cf9427e7ac17aae0 291cd6ae350f5ed08bd776cb75b68a55f0781698a81e77bbfc42b4f290acf78d AME 3 026823976425d961d3225bd14924f3057f05e96997d98624a712251851481b8b5b 024fbd08e2787c13a61a14c74b7206c2e2a66f888b408a2112a9b37167e3c39717 bhcJMCG3vhQXQAVtI53DWsvVq75BV3JKSru7PNkH8tDdDOdARltmagIHm05S65J+3gnCO4FyxvAneR9wBCcRPA== 17f89f863e5473ffbf872ad87fad4526b726e844a6b050b6cf9427e7ac17aae0 ETDXlwIB9gS9qwHU8mp+KhA1fblUrk4aRJF9z01EQcVqxqTJUxWn8AVMhada7OUkINBW3gHjGS7K/SDJthkg5g== Iidl6VSPDD0LIIPo+/xq51itNDfQIAnPdIH4tV+tHK5Rm+vtWQOXS5J0BWpTjQO6qUANDlqWfGwCrOjUGiuSWA== OnwfM1c4akWsxDZvxGdz5rdZa9SRPvuIqyxA+fkGkKujsc9g3hsScPD5dtWOGfZthcaFnagMY0tXN1qks7aM1Q==
7056 362 2021-02-25T06:50:55.957Z 3d1efe8f67322b502f63afe13609ad7fbf150f24ade761f5aadd949b6305ec4b 623c1e6f48e5d8d16b360f26f75af3f7e9c23ddb243aa7985543cbdb0f8420b9 d1a45fd522dcbcf3cc37fb11c6f9520a12426d15e4032b8b0258c0a41e725fc6 AME 5 02cf26e3cc9aecd04b9fa8713f44a8f30f056fadabc300104f17f30982a4797aff 030e41b8d272f0825e249e864fe30b939bb40c90545a904404e4b99b29266f761a HZt3R3yi8ne8ExcOgvzyiqrjoZUwwm3Lh0dhEwNP7FA8fSprF4FgHq8jmR36/2zsAavuauWUfaufmBg1qJOU4A== 623c1e6f48e5d8d16b360f26f75af3f7e9c23ddb243aa7985543cbdb0f8420b9 3EtZhTbbKSSSLjwCABrBx1fIgovEFr1lte3WlhB/jxBjwNLPuOiXiF8M5peebXqmq8CZHOQsTKbabX7V5tqQxw== HFumHX+UAXl0dN4NOEJmf7mXSw10oV4gMxkel7ePXXZD8hJE3kMeX3sEc0lVv3S0n/yfL2Pjrew9ITclTSSJDA== 7hdROh5VdZpQ/ekiN8kx/4FRiFvZJg9pzYOFhQLYau1xWV0oT+0aFFwoNldN6fIlFr4LWOTPEDc6hb2V2sNTrg==
7057 362 2021-02-25T08:44:04.714Z 66e9a00c7c2a11b8dde6d1030014bf42dc41ad30a0894f7f4b944033c3d2c698 e879674058de9c300ab5d196b1c00de49584ed9b87be02d9ba636d7d5185adca 27978d186410d2124050aeeea1b5e4debc2fce3ab17a8dd020554be670c4efb9 AME 2 0271da2eacdfff6b695396d41f287e27daeab8b83066fb6e1823362bbdff791e40 0341e6fcf138984db940bdceacb954669f398216371ce8e0fa5a5b459f172035bf GAl9B1zZ4nEGvFQ/6FKmfZVOMM9An1ilaYRu9ME7dgSrMkHBcmGKD5TbUAJyE9WeX8EtycuI+0KAC64uaV9Ckg== e879674058de9c300ab5d196b1c00de49584ed9b87be02d9ba636d7d5185adca 4ovGgJTrVecLlz8mtUwwq2ojgzNccD+ZjsFFrHFOMjUx09wN8oBqQgdQ+NkIUXECAikdkVCfNfTM5lCEbLfFOg== rKQRlSnpRDU0Ehe5mfBZ7TrZK57smAfoSdY/ZEHTFBio8bI/0o09Fjw3hqbUxq13k8LtZHajl4bDQDomgWWVmw== p706thuNrKUCSoFGhmOtyNHfjR6TktZGykRy37kpHrj5uIzF3wkVYnO+t/4VhMmUpj3M25AfqKqJnVh6d5MJVQ==
