Block: 144
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
2274 2020-07-20T00:14:51.142Z 0a34a3e62bede1addf9bd1b5415eced1188f90f36d56769e3df6188ac482c771 db0781366157979cadccfee16fe311f312c7ad9ed56092f89cd80f9cb299a1f7 80507d257ef681f969f47cb2c868bd70740f917f3be2c2256dd7e652b725af56 AME 4 0330ca593043657f5a950a205c009978fbd00e6bad716c712c276d82a398d02068 02b9190e143ded50cfab6e5d10c97be761b8d48a8e1bc4d302c085ea5bfd90bf28 4BKEQhUKEFpu0Ff07frFtIRbBFZL/z/YI4ulXLjI/2mdL4f66lesR/tsPpyQyyjaya6rAzsLU2BSxlP+TMt5zA== 2byH1NBN9BxZ+6Nv896JaeydPZxcmhGA9/8W/teHcSZONizYl7pD773xAigWKrKJTi5tEdyzjvcWSdi5gQE/6A== zpZGeuF4ksJNpmOBzQ57SHxUarpG+1PoUfk6e1RtDbpxScCUQsIAFuy5q9YbEDY2UDVsxEM+1Eq5wuYHg8gLRQ== eNErAg8hyrwYiMDKFv1Y9Lb6EBe+2pl78Dhf/cnvcnjFl75CHdAQSLAgrFBuenPL2geIHzoP9UqdclnuEm/evg== 144
2275 2020-07-20T00:15:24.098Z 55aebfc8d55b0c149172dfcfd14d31a3c988a6e09f329880ab18876eb6979655 55aebfc8d55b0c149172dfcfd14d31a3c988a6e09f329880ab18876eb6979655 55aebfc8d55b0c149172dfcfd14d31a3c988a6e09f329880ab18876eb6979655 HBT 143 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 02738a4c0bf366446c7dca8d905a0a8cd73ca78f1376333401f1e85981b522905d Eb0CVUgW2DHi3wZmZi48V4zJCITKK1uiAcYwIF/9G4HjvWps/l+J007An591xZMhG97AhEkUzGtTcYAWKQ9tIw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 k7umW+pjqMRa3EfG/oI8ZUI/gjUfMACmKJypGdeQO7fFm3Nf5YYb5aievch7+3786G9/iK/gp6I8xxUAJo1snA== Bx7gQEMHOUQRj+yNSAGlBBw06UC3vM+Y1tZBECq5JryJ4kfZU1FlyAKYNe25r+zHda9HzwIFVRnVhv2LjHBn3g== 144
2276 2020-07-20T00:15:32.166Z 0b86bb001418376452c12255fbe26dc10c9c394e159f4865d4740243bbfcb055 0b86bb001418376452c12255fbe26dc10c9c394e159f4865d4740243bbfcb055 0b86bb001418376452c12255fbe26dc10c9c394e159f4865d4740243bbfcb055 HBT 143 028fddf9d08973c4a57cdcac76443e128af80cc2f21b14dcced063dfaf49bef482 02e0ddcbdc1b9c84664099b1140c2bb1be39051354bd451830a329cdd805e4b4b6 33bqconZ4nKMAHqIYEVywBv81qLZtD2J2K3Z1gK3QiCmL5l0Wx+9rQNd/pZKl1uy+30RuwbeZS/3T23Fj2sItQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 8YM0Sim/o/mP5bJjJQ5Fe0UzeZx0ytOuJ6CMLmI4R6S39J8OYrAdoVgiQEv9QwK9d+O0EylVoArL7dQGwCSquQ== Ca7il0H5YDsDKR47zqF6XsRu7NdPzzECxU6rd+Sk9J9qUmuLJAF4SmbOUsCV7ITneXN6lBD9Y/e0YOg2QvIrug== 144
2277 2020-07-20T01:57:24.778Z 18a98d0c83347dd163d9ef1e7d061d6c88bce3db376617fc78be5dfc576bd300 e22aa0cbf571d57e108b53548d0cf89e7fee2453e6b8e7bb406908a52de0bc4c e7ddd21d5a41a67af330183526957eed0dd53a407e45dbcb56927d8bba43daa1 AME 3 031d0fafe38e9c4e8df50d0efc22d6e1bbbf57d8224fd453f91c7577866c4c75cd 03ea897399a7f341a8e282854cb8e5a0ad9cb576373101288e4a0929e8dbaacbda rynCg5D3PhcdSAeGCGOO4nc/u6mNsU5WYMfQ2L87KOhWs8qq8OXEjJ7pHEI8WH7xMlok/GVMmJuixZaJ3CG9EA== OcaMG8xc78RoZZS8yeJ3TldpJfNmIQRtXMBX6hu62aD7CSD8uQ6QRfx/wlQgpzT/qnwxRewnzbepS2cLMVScug== OSnvzqOEryq5eVgz87EbbWq9KqwAGrm9U5lVsaqMVPP5tlsJ0WUothFvH5b25fWC47ycQdq9bRCx6FDfZ7WW7w== tRG/PPx7BiTzgie1Yea6zwlG/umXW8gXlyoYugjZ6FS6O53ecJ5yJQEk/kFNKiaUwCmf9hKtyVevI8uE6DBXlA== 144
2278 2020-07-20T03:40:52.551Z 1f9a31dcf2773e81b47d976db47ceb3e0fa0595a59c41b61d47f8750bee41c61 1f9a31dcf2773e81b47d976db47ceb3e0fa0595a59c41b61d47f8750bee41c61 464505773d8920c3438984ec66f3beccb1ce272416c69746d03b76f54744f254 CRE 1 022fa0f5c9e961a7e4635913606c7a85397045ec22843385d3ecc8b3f1acd0bc57 031a60af4ab9aa0cc4316feb4ec4b3b151fef020c3b13f9cd065d8a4d5ef36840c cydnoXi5+FzqnPHxZKKaMiukKTN8bMJKgIqnbsEXzm9bYGP6jiLRLl9MNupBusjVwVQn+K1q68mt1jD0G9yHpw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 K+4ebNpG+jFYPz6O9XSkDJ7iDPzA3GQdsVZMl/+5Z0mAeXDgRvOx33sDVYq5oUdVk3L1zU4IwbFxqJvku5snXg== nrWOOJja8bS/MXxt9m3Ieijt8qpm4Mwcr1Edr6s+VA4JUi10lditC2dayZ+3WJz4GHDRdH50/yrDvS3BW1JDgQ== 144
2279 2020-07-20T04:58:39.958Z 8a083a5180cd405790adf4b3c6bc6d779520ec2b8d48328824df13add6f38a57 b9ec18d779be56365a2c0448af0948c930237a378b4f313519ce3434ae8a1a90 76207c9fef40ed1bdc256547f58f41bcc6747b774780882146d56318c15c1996 AME 6 03d6c3c9aa98e055c84da9d4398af6f899ab943257314826e215171bd86be9f180 02a0d930bad717cc5e14a14890dba2d6a2baf5dcae7417bfcd78e50106f7f4194b g/OJp/5VVDom08ckykpyC0FOBrhxemhfwubY8+Zh/0oPuw+NaOis9eIAAa7bDnTvSAXb6XL1YjH3YQHe9VK0eg== JPxV6bSFuiNWM1EamjQ+o6AHnnJbmgP9YyWvzIwdDxLoxBY617heeIpCPwjwkNrIpl4fdpZJ031cyZN/ZsB5kw== +ei/z1ohHSJeDvCJT5kTq+OFDa2IHKPWkbM67rqLxZovF1OgqOZh/w4Rg1L3xmHkCTGOiK+GHQ+LXVOuYkQi2Q== TM34KVtXYrB0Kn0ql149ELU4KniJJKHljFDhmISt5cu64n3O3TYPVdBlRM2jjvfQjm++qqSY74mL+2RQJWlvHQ== 144
2280 2020-07-20T06:52:48.481Z 543608d8da45b656595baa5fc0d3925d328e658458f4f2ab0810f9d76951f25d ebbfdb703d233aca1723aa44751b113fa2968cdf7d43406ac1d9be5df55ccb55 d8b3916abad0769b4f88a502feb502c1b871aff3ff2f510ff1b1346044c14368 AME 9 028fc54d35735ee6ee0f16984e7319c85d6dc8ef25ed4830a50b836697deb341ab 02664accc1a8e7bbbfd8ef95b80cd396b6fe50295fb5adcecc50f6ca70a0e8d209 XepqykTAqrum4JTJ4ZwOD6NjxTpGdD1BYUge+iXqtvKx6+cVE0ji6NqSaNIwdDneSsgDYSKGZ/PPhSFaNUyoWA== uFD/iNhXxQHml+TZ0ooeQd4g/bDwU/QTBUh2MHtnVbQvU4+diq1cwvFUWukksByXJRT249SzI2spFiT+gkFtUA== 5esQfkVs5DyL/OrRPpPtAWNMQMToXYa3cjViiZYSb6AhfVGOhTZW+seeBOeusFVOAThfmGrY/DwhgGmepHGPvA== EWXNAtqJQlgZWphqTlrNUAuyDXUnmLQ6eNcnqPVJtVTPpgdhNkQ4+THONKezAWgr9PMhhYwQwU4NPO/Ug+hcNQ== 144
2281 2020-07-20T08:12:07.852Z d9282e597c624a7289a30e83ec9c7fb4b56c539594d57580e7eac66abeb38ea2 a9710c325ad5967c42dbc4d87ac25b07a04941635c017eac590f3015ecabaef6 ed5b93e334febcff81bcc2d12543314262b9d53aa99fa790ae4efcebaacb4241 AME 3 02040c62078c85909d2b8574f1305090ef88d195741c7debd14f600ed9e36620ba 02871470290c3b0ff84164c6f7de2df572dcb623c16f2aa047c1d7f4535ae9efc4 ecog2Z8IDUSluIFdcUoJL57cmodm5bxUSzB3NIetkBxTpFIK56xULByMQac4Zh9XkQ9A9ThNMBFPgiPFt4BKjw== 8hIYYKMFflIqEDgQhyKCgfyH0zbiVSaKt5Weg/y8bY8PxVWzEoKEouEGcEKMCJc6j/XSDDwsb0oIrV73HMlwRw== 4trWp+Zx+y8JvEKoQeg7JfmZ6svzGx+v29bLmxLFNPe5rbRitX4mZBNpTAf/bRjSiAy4X+amSVN/fj88UNOVZA== otMX008zWZweVemNC+uQbI0HdM1I/djWRa5/xN8MmUQ1Rc5bIy1+2xZI4c34A+66e+akRyqfDcFlQ5qSdP0Pww== 144
2282 2020-07-20T10:02:37.841Z ab5d6f1fc55f5c52a9c5f5ef5db76986beb88e93b2ecaa652174a0043b78ef80 c2f3d8d5254e876e34b0fc91b187a151f04a79208e9e542747ae147ce44099a6 6f17cd06750492979cfa1dbf562ea5443fb432639ad5dc0a77b7820e6a1e69d4 AME 8 03447612f5de6189d43b4853285ad733a6056be4d0a12504297eead7df88943de6 035db81f82eb7614484e914a11ee4839bfc256d14a6088d6c6f36ebe19d5359331 aqnUDSx6OS5Tz/FlnYqQWMK7pBlwxPRB7Tez2UnAqfkTbrqa9K0gqsw09y1qFzKrt7pMBTUZ+RH8uexWyWERmQ== FtuJOdwr1dhGB1Hm6QiCqwAb0PzFxUsv8MmTRPx2zMBDfARMASC1TanFgB/z/UsyFc3ykD09S5lL3NuotTSv5Q== Utv8pzV8CqmifHwCLLqIwe0JqQrkcP/bQ+0iT6YZp+DibP5RmR1MF8TNeSFtJ55wgBdfISHJBpw7oDpG26C9vQ== lp8ZaQFGpgmWKJGWzfI7/pKEEDtCgRzudIUhwC7+41IcUBnlra+NtAeU2LWRycN48ERf7fmQTWaT6QK7cNelxw== 144
2283 2020-07-20T11:49:29.845Z f89008d9745376bb935d8d5579c4391c1254f8d6f9d6d41c4ba8a5d5832add1b cb2487cd21145f8ee06aa7c7180c141d43b1966b2276ef27e0a4e1fa228520ac f7e37b535614bba0dc3c128c67d89912668533702b5a040be75d837934bd114b AME 3 02eb33f628deef47bc940ce7a3d76b7dd40b4ee4dc749075bf50c74d96ded90a93 021d17e3d33ce8c37b7969150f25047bd91770ec76d49b0d5ffc763f268d14be90 dDrIH/8GRhgvU88ahmvdwNdEuDKxJpRhiWe99oFbpPPZywyj9K+D/jn9XMoLHJNb/Gxi+rmUEce8sQjqP2nZ/A== qctWUyQslsBdZibX4vf17ekwWW6tciiVkXNh0d2DKFy+e0AOQNuoEp/JcXZo7YGCeuX7k1c5vf4IZUlyzbovYw== qJ/ZFdHI9JgtKOkaikqml9/Tq96azwSeKlFkx5HF0RWPuwm1PRJ9PEJm7kQCzKCnKfmjGcP3+lNtZrwUqUUS6A== A+jAeC2akbTtNuWVIfLJ2RcHUfGWiT7Zc3b6YLUoHD1zzjJdSoFZwEesC93FZoDAlGNQwPg3UPZinKhDRISV+Q== 144
2284 2020-07-20T12:53:01.154Z e5c816a06e58b9ac471ff2b88570a9e7aa7d093e3cacb5361ce8b8b37a252e2d ee2dcbb522f5940717a15c47a318aa0ce295bc40f05c94ead37e14e8e0c6c367 cfccbfe85aee8d8cf2da1e557796e2f61bef058d6c0ced43fe757d6beccb549b AME 2 02dff63689dd4f01889bb94cecd42462596a9e940863d867af38d3061b21602c6c 024f1ddaf6f4f16fd0967226a58323c6a55a73a581271e72d426c937cf3fcdb731 iAbAW0N890XekwSOZpkjB08mqvYbihUPmWCyj6SHVE+DG/mRnsO9yTDc9Xlq+wOBxjSAQPDzfwMNDOfl+V1npA== 5IFPCtnhrCk5fzN2v3UvuqbC3RuOHKGcdJwRiqWvdDd39IwBl0KnGfszxvIc++vCiEuO59H2Zlkg1Qgqi7xI3A== IAt2Rd1nCzXU5QXYhS59/fH4nyaTO+Ca+o6JNF34EQI/P+WIklHjD8rrpFCOOk1eBS08PqTBLLR0n17M19I0Ug== axI/oslpa7z2NMaQ0ryVq1TAnjiMix2Oy3zsBTES8rg9d6h76pqXU45rONiOg16pz7Kd9UMOt4wRpv/3bEk1cg== 144
