Block: 1018
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
32432 1018 2022-12-16T00:35:42.217Z 2022-12-16T00:35:41.855Z 81e6fbf28416a60254dda0f8070ee656c2aad4aa414902db15f3648dbe5e605d 91370b39acfea206c5c42766f1aa9aa506a359ceae460c0dcefe2604c9bf7f2b 181ad63263888dedc7bd8b2b2e9a01c71e72a1cebe0635f1537af75905f8f534 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 CRE NEG 1 03c3c42bcea31bd2cb892a8c3566e0ce6f359ae24fd86accb50464bd72d0b24673 02378f9d6e4ea3bca96295ac151b97020bd326639cdce16c948294efd9f42862f0 rZ6DPIeQct2fVmXwMFr5Ea0JpBMgfXY+1Ao02j+RZ82DAgOxqZFsBkK+U2pO3mifS9kwWQLbAQG27ew7y0PlSw== 91370b39acfea206c5c42766f1aa9aa506a359ceae460c0dcefe2604c9bf7f2b 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 6LyVL0oxxNlz8GoXes6Vjj9JpAsLsYWHLzTlFvf+wJTA8xPEVYNc8lufe2C1V7vYWwEjBYazryTDoJelT2x14w== zqnZrFfUfb+b6hQuFHoCn0AvoPeq5Cx9WwqOITwuYeizbTOes+GpAnreCWeQkYCZsXubtRB7ruDt8+uakeys2A==
32433 1018 2022-12-16T00:35:57.455Z 2022-12-16T00:35:50.749Z 90a1a0b91f08318b74635551f5265b0068a46ffcb4f35e3df1e837499bebbb8e 90a1a0b91f08318b74635551f5265b0068a46ffcb4f35e3df1e837499bebbb8e 90a1a0b91f08318b74635551f5265b0068a46ffcb4f35e3df1e837499bebbb8e 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1017 0202433e8e17e288a5a1cb12847b41c834bb60ee60bf5036d555f2b08ee77e3c8b 02c7c24d4637e566b9fcd40dc862072da352672062d870b504654c8cb2750267c6 HQCU3hrWli4UZ+Ip9IcHog+M/eNcoQKAjaZwJvBSD5/tmxJqcJ97kj8i8Ia64jPorI9O62uA3KLmkFRWN38r1A== 90a1a0b91f08318b74635551f5265b0068a46ffcb4f35e3df1e837499bebbb8e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 WZyZ8WLxTG9UE/MnRJPfN+6xVZxdE1ozf+k4zNQpBYxUEDxLn/CiGYLm8GFIspnYDXHjaT769dQfV7+mOKJdtA== /pi00JTWCK/X4fkr2qLMo92kVc0iIIZd814C0P0pcj619PSROLBgXKvg9tpv4asA6idE/vdxclu0hMQljEkl1Q==
32434 1018 2022-12-16T00:35:57.481Z 2022-12-16T00:35:56.138Z 58f8c6c336dc2e33dc9c38c8711c48def2072ee289ec76c8039e528f274b6b6d 58f8c6c336dc2e33dc9c38c8711c48def2072ee289ec76c8039e528f274b6b6d 58f8c6c336dc2e33dc9c38c8711c48def2072ee289ec76c8039e528f274b6b6d 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1017 027212918c7dfe2a77e427f342df5d280e06dded409eb357a7444b64e0734ccb9b 02406f8e54cfe9f54849883a4bf28f57a8e5f4e0be6abb9e4e97798be8a686f862 PkVEAcRGhJWEQzX1iEX9P1kevPcpWdE0hZrzwYLCVJ3Mx+E6OiLfa4PoxcLDEgBVkOcAKzYT+sSkBezfF7faDg== 58f8c6c336dc2e33dc9c38c8711c48def2072ee289ec76c8039e528f274b6b6d 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 SwLsRVNWlAiWM8ASkaUrGDKq4OaCOFg8XFc6okFQTDeLbqV4/u3KUWgvz0eU36KYxbkNX2UjAz6nJ6pyxXo8Tg== YS/ckTfYFRhjl5GKZXxTm5Nay6wXxe+7oDCB/D469rnu+koHgeaVK16ucsA3S8rJ1ff9U6icXH+8JmPOYgX+WQ==
32435 1018 2022-12-16T00:35:58.146Z 2022-12-16T00:35:58.106Z 8c8ed015e21eb6e034525790bed0c96cb924a06221b10adc537507eeaacf6cc0 8c8ed015e21eb6e034525790bed0c96cb924a06221b10adc537507eeaacf6cc0 8c8ed015e21eb6e034525790bed0c96cb924a06221b10adc537507eeaacf6cc0 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1017 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 03558a079b5c88e22a453917a485d79d332de0bec38af1e69b12002d72bba26e09 ZQALCDJVSM9+wAN1th1TO5YsXVsiiOOevGqPxTdu7kQHMaJ51qffkGM/DCzPTJQpx5Iq6L/21ihABdx/xGRxYw== 8c8ed015e21eb6e034525790bed0c96cb924a06221b10adc537507eeaacf6cc0 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 UzRyFLccpoNWF3AbthwJCh51ZAKDi9fsAFn6Ek3ntB7NU2DfeFfUGoVPvjM1Hs77g7PkeO23YSBK+YF0h/qVZQ== Ocj9SqiGxDl/NcAnjBbzAxnv459XXYQ80wXS38mT2PfMHVb7mraTKxKRecPyIZyRXXHrrT8EesLer+77D/E6Jw==
32436 1018 2022-12-16T00:35:59.220Z 2022-12-16T00:35:58.945Z 9d96d5056d0d2a6c91a1bd6d1b348735040676ba1de19200b0aa02d250a8b832 9d96d5056d0d2a6c91a1bd6d1b348735040676ba1de19200b0aa02d250a8b832 9d96d5056d0d2a6c91a1bd6d1b348735040676ba1de19200b0aa02d250a8b832 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1017 038179e02e0130dbf55be3e0bf80262b23ee99e4aa388346582bd8c4b50f2e9a7a 026dd4f6b247e7d10b33aee543061ee7385e342a8795f8b76ce34b9ad9b9ab4312 d2eGxPJ5MWCvck4elz7GtBcWc38g2qcE/dysHcgjcvpavVFfvOwYXuqk/Ap1IPr2Bxl8h3ZQfbzwnYpDt9Rhjw== 9d96d5056d0d2a6c91a1bd6d1b348735040676ba1de19200b0aa02d250a8b832 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 zjW008m+9c1IeQILIl37fwXtpcElxA6V9CGqAiXDHOx1tpGyCmktwzaQMRrcOHo/OXy1INQ2Cxa1kKUIsqmVIA== 2wWnd/5Pr1Sd1NsjMiQuJKVBZSCRK3Dt8qSVokaIMxCPgOkylKSsf3Np6sp8+ducN5/nDoR6508G6WhXcpgr4A==
32437 1018 2022-12-16T00:36:04.469Z 2022-12-16T00:36:04.286Z 36c2e1838cde964e6ec6be5db9327e4fbd837f435dd717f398eef56db73a0eab 36c2e1838cde964e6ec6be5db9327e4fbd837f435dd717f398eef56db73a0eab 36c2e1838cde964e6ec6be5db9327e4fbd837f435dd717f398eef56db73a0eab 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1017 02f0e4f7f1715c4074b24436f412c94df3c9885d595058c6626d96b87fafd8c6c0 035c0ad5356df6bcef5c4c0edfba8947b63c25c6fea2942c027dd7227351152779 mFDfZXDr8VG+4fOHhzONYemHAX7Zbe354fzKxVegQFFxF5zrn3/l+kLTZUN3pcO121bJ75LB82t8sg12l8em0w== 36c2e1838cde964e6ec6be5db9327e4fbd837f435dd717f398eef56db73a0eab 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 JUjEdTJeDJGTHEXPhYMIjN/5ozfOXISA7iyLLc6e4P4XGO0ZVTvJ96Ayg/ro0Cyp3Y/sjglCC5mSQsAs01Sx1Q== NsiGsufQI99odpybK3ko4MFewthglhuh2jXuWI/jrR5K77Qhxk5wEmahLTmew9sVQi6Q2uPdd92B1u2lDYhcrQ==
32438 1018 2022-12-16T00:36:05.328Z 2022-12-16T00:36:05.130Z 44dbd28273e46daa2719479b6001df74ccfcb97a1aa98b2351284742b49fb570 44dbd28273e46daa2719479b6001df74ccfcb97a1aa98b2351284742b49fb570 44dbd28273e46daa2719479b6001df74ccfcb97a1aa98b2351284742b49fb570 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1017 02eca9168943804dee427a44ab6e5a9d4d67259555860d1375d9d29ef1b20992a2 02d4956a999a17afea71659c9b98d2f448dae12d423fd7326eec8b28b5aa3422fd ks9wVa5mPQQKyOinhlZqENKgQzD/rVn2eWz6yJh6ivm6CB6aCnRnlTE/j4hrKle7tZ5t1zsHZ/63iTdCb32loA== 44dbd28273e46daa2719479b6001df74ccfcb97a1aa98b2351284742b49fb570 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 PPyR5eAPgIRT3a2GPp0EX78/vSDTxdX2i8HHTtDZUlyZSQo1/etvnMt2wIpGwJmNjyc06KD/+xRxWPbmgndLJQ== hBsdrHMkwVzQN7SBIK4UnIxp+/mWFQGIVQwFl11ACfpohz7vT2ygNXG2Ho1EsgFD5uUunLyDfftq51JAfDH4Dg==
32439 1018 2022-12-16T00:36:08.612Z 2022-12-16T00:36:08.565Z 30d7458d2f4cc716708f2eb625b2387fbf665dad56c070d4a608d434f087165b 30d7458d2f4cc716708f2eb625b2387fbf665dad56c070d4a608d434f087165b 30d7458d2f4cc716708f2eb625b2387fbf665dad56c070d4a608d434f087165b 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1017 03a0c295559d19cd215bab67b958d6bea6f46e85c13bbab6ae436e285c66bc989d 0208bd46d667b82b6e712ab58209147fe71ef33cace31c83c9a635aee25db856fb P28re3ipMvE89GrBWQUiIf2yagjy8I3GV6AWoBTIKJzVWlPX+tBmU1fwzr1DSEZ5q8tZ9vFp5QB5hoPBGgC11g== 30d7458d2f4cc716708f2eb625b2387fbf665dad56c070d4a608d434f087165b 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 2LgNmBMRyeq8nMMy+yGOBzDEtPXCxQbgmIhgPb0H+SfWJPwuvlBLUBHlD98R2Ht3zBoVjCqxFIphGd3OmgiRog== Dm3cqfoG1gCXwyz1vErm9mK/O6M+2irmP8wUY+tZImLkS+mv7RVKyoJV1ULCQd+oM4xl+KEijfXdUiJzjKD2gg==
32440 1018 2022-12-16T00:36:13.439Z 2022-12-16T00:36:13.279Z 0ade34dac43941f581d078fd49b07db5f634676ff2fc283f6f8ea80a446b3346 0ade34dac43941f581d078fd49b07db5f634676ff2fc283f6f8ea80a446b3346 0ade34dac43941f581d078fd49b07db5f634676ff2fc283f6f8ea80a446b3346 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1017 020f13677715f551f5615204df63936ed4626d0858aec139da33f1157a5fe0f66b 034c8c653f1bfdefac8c49e095ed89f4f4becb1e785056391bbd7e5e3096aa3835 JrC/NO7nWTlGCd7SvvGvGLYS5YXCWBXIoPX2qRbp4HrZXo0d6pFQPDc/1VyrEKCB17o8eTA5TgexeSF5Lhcn0w== 0ade34dac43941f581d078fd49b07db5f634676ff2fc283f6f8ea80a446b3346 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 soKiMqgc1mWEwfAroHvLNIMWDxpNyf4C9CTvfo3rHZgGjvblhPl0mNIxf6TzicTXNluuafupxO0Fh06raQ+92w== sD7EFZVTrRHZf2wWNvP7td3mW7uOVBtgj+TjQGVapSLktf0/IviX/tdLGe44KU1YUIJGS1Pfyw8f+87LOzXn2A==
32441 1018 2022-12-16T00:54:26.330Z 2022-12-16T00:54:25.981Z e09e64ebdee2565f343a018d6dde135fa40e8930c055e0d8e6b0ef4ee4108c17 4fd11300ea7ecc343100175ca001b20694f4e27effd2835fc7eae81a7ebe6ef3 c573fc0c5033034ab7eec567cffd8dc9d27bda81acf3b41ee2e66e98ba0e3767 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 CRE NEG 1 02b39267250fc0ff0e6b7a4c407da506f3dbe798fba2ef19aee0b26c2a0c206dd5 02063298840844d46cfd9d9207b82764f2ac223f07d9c167fb10ac86183a81ca98 xzSGPykcrBT9rvwOn7aYRo65nX4cI+zSy3skgKzPVbsRw2TPvNDKLQa5cU+FQbZjMBcDnLlbxmepT75y68ylRg== 4fd11300ea7ecc343100175ca001b20694f4e27effd2835fc7eae81a7ebe6ef3 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +RqimxU7F57j5TMmquEfWLwEnLxfMmqsOoy8CJZD9jxNlaeeaT5q/0PMeVSKlFyrUWtUEt7rvEJvV7kN0LE4vw== N2KPjMkOU++PpR4SatnCg7EQnPK5kiJ2e7qSemD8wHamAnOFcYaJDrmnBkMtblwNRgcc6bSHWnPp5Y35xwBsQw==
