Block: 723
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
16346 723 2022-02-22T01:32:48.651Z 2022-02-22T01:32:48.361Z de5ec81cd0f41cdd74e17c49e3bfa8c192dc1ae483d07d98e3a9c57382be109b eef2903469a8cb30118706fb819547be06c0c6c527ca2850698c5e38df502cd8 c5e37fb051211947db8a48ffae8823037091d766fea43deb4eebaf7f06c174e0 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME 11 03e8fc67bc3f84c3117e7acba44bfab0e5f2bc5abd9c3cb315dcdc5f4fff11035d 03886a14f0d1097623cb635a3967050a7355449cfdfa68f82a5ae89abfdae6740e dX51fMncRHHxDX/slHLoD/abH+TC7Z13ER3nHJk0lwrFNGlZr0hiQjQ4gH4ypCWp9nObqCepgEkVVS8RBYnUBw== eef2903469a8cb30118706fb819547be06c0c6c527ca2850698c5e38df502cd8 d0eRPn+rdlY67fuug1RQPy6EkzEjBuA8oP5lZd+/0vU/hlrbf9M2qbVLYU4b7LIis0NKczNzkohNrxeL7rSOaA== qDNXwg+8L0nqY2smFXP4lb1iWZpg08ktBM6ro4h/Tatxx6FVrGs2MhS4sqckJGQ8bOzuygx+pjqn+ASxCJoSrA== pG+zxB7zEXP1XIwGLyi/yI7HQ9Gxfy0OpQ3xAXpdKz+qn14SzQXnNJU2tXJUq5dUY+f3TnX/dMO7XRvJ/7ti9A==
16347 723 2022-02-22T02:57:37.889Z 2022-02-22T02:57:37.589Z 73e17d174c1c2dfe1a3e617670b2e926201275d7eab830d1a97ac727bb3e76fb 80b41c0b208edb30e187427ccadae9553b45e8ac5d8c43e667ecf12a84b36e70 45fe0cc93b679f7454a0c998ce91ca5fcc90ee4824d687c2a5045e9260cb5b9f 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 CRE 1 03a105fe9fc2fef33ba6844293db1753a1afe22f5368ff6bd801c0d9be33733b16 039b2473bb5f55f29cbabab0e2bcfe4a84febf4df02f753674b51bc9e622395911 RrBswhTnnEUXT1gCEhSNVFf9i46ocAgeVgYNjkBIjMKh3B9RCaZOQn+cdVzD9+dwuToenjC7/KR2UIHOG0e4aQ== 80b41c0b208edb30e187427ccadae9553b45e8ac5d8c43e667ecf12a84b36e70 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 tOth7WuFPqJg9hSpzybC+P0AFm5PnlBZcKqx9F91iTzsgSeGqROqfxolz0tbJwqfl20JvgX6cl7tNjQlqM8YPQ== iws70hThgsBDPq/9t7reTz3ukTaYjtXbiGK/Nt2QjjEkuce90puULdDvYe+HDcGjb4Yk0xi1mAlp3opOd7t9Mg==
16348 723 2022-02-22T04:41:06.240Z 2022-02-22T04:41:06.012Z b2135b9d23572d321643f1beb69066456650982284e384dcbd2684e5552ae06c 800bae1c7804dedb6e619365bbfdf051fac2cbdf1915d0f73214d508c63c1d8e 23ff41bd0d83c1dd24b139f25346f1645b3285414eefadca99d63916a8ce6231 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME 4 02e3ed3aaa2308b1b93aa8822313c857867a91f008e99e8ce102531d8282d7e693 0371ee99aa0103d1627de89f3435d9b3aa4670031c236e6da3f99bd673ef29432c Q8+Opni9UDjLcg8gfs43rsLgDSHeB1vdEpndVBOkCjwNwaNRVEW0euZl40+uUGgZMggXDD8jMha2T1hypGHcZg== 800bae1c7804dedb6e619365bbfdf051fac2cbdf1915d0f73214d508c63c1d8e PPsPuwWeMfwrXXthCWEYT2tGaAkmk99NO/cUCa0IVGZChuAe7idyLwjLglE/kWkHU4bSc04N5CLXE91V6kFFjw== uBa5e4F7SkIHR8sQlOwnISkRmQFXvUd2Oov9Dc6T9b+Gr7WwPmV+zpW9/NvdoeBlnXB4gkU/8AYAum6ff8vS9w== sUSbESCHBPPICuMe02bqMWr+ZiurAMltFNUOLPSGaRT/N7hWqo4PWxguzFQW1QbWJLlHwaauGw/tWf4NK6M0JQ==
16349 723 2022-02-22T06:37:33.187Z 2022-02-22T06:37:32.919Z 00760ad8cca2470a711bde1180cd5fc31a8d7402453c58575c046cd0a037ef40 3067d9a583b5fb66d83b3314fedb44501548415f04563c12f7650f238011487b 8cdc14d4b38a946e003c2483c9fb4db0ef29790e8a5b9402d7e5b8de994bd1a2 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME 8 03037e19938c24f46106a3cbdc2f754cf339166167736217aa7ea9c7f02ea5466b 03fb26343704625278fc8829a331a0b97e219523466fab399d5d2da0b41cfc37ea oDO6YTu7t/mZUFa9NwIXr87AnoViY1oUjuWXaYrKpleldnZTTCzvX0jN61QYbmf5C1M9GJOKmj3FnM2r+VbMvQ== 3067d9a583b5fb66d83b3314fedb44501548415f04563c12f7650f238011487b tuja7Q8NDTUEgtYnkfRTeFS2VG6C79TmwEkgHlajacF9QoejQpCdJ4HieWH568LRh/t+SmkMBRnoOmn6f8ijuQ== XONpzYQOZ8KVdddOtPeC5uN6BaPWLMNgL9qh0p5rkqtzJmz5XgEDfWFrxpdUSkOyG/lnbspxvxAu8BnQx73qCQ== GvYWVEe6KMf89uagcpbqHRK6z1/pkL6qT5uZ1/C70gR2gTdDO86R5WYpkUjFxAWeZmY22lVMLHnS+G4nR6DPZg==
16350 723 2022-02-22T08:33:47.206Z 2022-02-22T08:33:46.828Z 89c75bb21206575923636c8aa8d41e8c2d329aefac37db72637bfe4f08862d05 fa51c3980c7f449040440639e1f55997f70b398c4a8b6aad85478dd0ea81da57 16b14ed12d4bc777f734752362eca8d0f51a32e1b454cfa699b4bc84b520e220 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 CRE 1 03279e026ba040355369071e5db27f86b6b7f946ef17820915d7938e1cd31a2f20 03bae44a752424042f83a86dd0f37960fc923551af4ebca0de549322c56e63835e ci+EYYLm69WLniUpBVyer8185lb7hevUi1UbIpPjsFJMnK0hDuS9whEpa+S51+Dz5wz4jwFATq1F4mEYG1kH8g== fa51c3980c7f449040440639e1f55997f70b398c4a8b6aad85478dd0ea81da57 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 rLks3LMrWMnnr3rTrohU5nZZS8/KRwBMzVahpjqCRnp4Sfeq+cCP3UV0VVhWJ/wqzNegssdFontuIA8PZ7i5ow== 8dKi52BoqeSFzKFB9JtCmbYUuudD2PL14EGtZFdejObK/nWP5io3B4sV4sL5gDijhTAAtE1ydj3Y8REoZvpcIw==
16351 723 2022-02-22T09:36:33.093Z 2022-02-22T09:36:32.797Z b1f3fe96ef93491c7f8db49a723690969e05f46f57630efa2fe61b2763de642f 00388d30bd99a7247522d32cda496a27d44939cc7a68c8d7bc21fcfb3c9e2fbd 866769f20907b65dc6aab82633575f73ef220b3a23e610464c533840cc7724aa 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME 9 032505d432a5958b17dc278f9172b5fae4f5d60a616165b9637c3df19abd008823 0372d69148c7fc1642baf6e26005225f17dda0b73d1b355b0b4a560a4acca73d46 M9XWlQ6oM57Mqis8ifKuTZv5sIvIxHD8yyao9gijVUCITcEFQGLm2iDfqu2ZO+IQK3k8k8wPU1HLlGPkDzYOvg== 00388d30bd99a7247522d32cda496a27d44939cc7a68c8d7bc21fcfb3c9e2fbd iF+mJeQfIO6tGamWaP4zISdaK3Fn1cMVYQB1MXFp/AcZ61h2J52pnvmLlW7XDVOT/pUI1KnLZYlUaVVbZ6vLDA== Onl624ytXfvILnSsDwb2ifhHiAhZa+1p0AJ+EYE216TcmEpIGEW7x8EgxkY5oIqAhFu3Go7k29a6gtympljMVQ== yqsP6TkWre6gRtytPP7PHswDhHKOSAUQlSY5soVOqa8iOiZ0Lqt3AR8OC7lnhxNxVKSApSGHW/ks7v2FAlUcNQ==
16352 723 2022-02-22T10:57:14.876Z 2022-02-22T10:57:14.607Z 5d28fae23dcfa7f50d206b7ccd1a62ead821237fdf4718be4d13298e6b0f46f7 5782a74811c32c60337337ec62093d2c271630795dc765d9f70ec5dbd66a891d fcd8a487058944a6352e0d756baecccfbe7056a11e7bdbbca5305fb6de0dc9a7 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME 2 02940311e06a11f7a0e89c27411a04bbdab51fc4d6a33a93d1f58c355a865c7ec0 030bc5a3a52895211ea385f607f5b8464e4481cb60ffbef326b644066f3eae7347 yGvLhR7qZYneduPnN4O/6X3NzxQZZ44G7nhlAaWEwolVgcxjqKhWPQbaNbYFE3ekr5L+b2kEuQJvNBBMyqalyw== 5782a74811c32c60337337ec62093d2c271630795dc765d9f70ec5dbd66a891d Mk+ogbVw5h5xeVWezChOeFVgnCcoUxDPGI9yVDoZC5ELnbFD54BdNmtF0lFUlTZwRPm/xBWSwTSwbFjWM+s31g== bNOg7m4VlsPEn00E0EfJaP6XhqdKHsXRhu//AKUtDNGtTHY7NjlHqoAspw0ynMVBgJbcHvSYgoBV4Gre0HOn7w== yMOenaV3YCCAULAcnziUk0RYyR2wxlZ3hmcySL4nMP9Apz1W4NyJRAKa8/rtEpR9adA3Y0WuKYry2bHywiHN0g==
16353 723 2022-02-22T12:24:51.864Z 2022-02-22T12:24:51.525Z 15e9889d136ae0125e9d6cf2f7d033405e4148a4a205b382e08700e7322ea3a1 61531eb93cbef2b80f2582ea89dad13eccbab981f961a3cebf3102c03fa7075e 3b25a0ada8191a9a84f6898f2db6c661a93c9a2e80c55cc4766f49a04e5549a2 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 TRA 10 03903565818d5b3a95467b5f4f26fac7f4a405987abd2364d3983a2d3ee5642185 02eb60473a1a7734221debfec5b1f6be6a067b87a30e73bf500f7cf04a12675971 9RddGuxCAjNiyqKx/OG0YqoBEuprOWucjjOeW7tL/12mqN1gkT4sM1OPZY8m0KYyrbxztrXRIZx4kIJTOQSaYA== 61531eb93cbef2b80f2582ea89dad13eccbab981f961a3cebf3102c03fa7075e k4xvNOFHQlehU5hOMM8MttvHddQ+6dGOqXk3Ctfth10U4P5XXngkax/7Mu8WY3P9txp5fvFuWNpqiG5WEdQhbg== Ga9EQ2yN6eNPyKiwvtu2VH3NiUMqXVDu60K22OlnBc0M0q97SfiR2mOo76jc6O2uD0stO3e6cfGnRpxPiFWeHw== NMXdDlIpIMUuOjUhFmRDD37d17gXbmdZabd52lrZWVlK+1z7vJddgCy5AIOrQVxQnbhRG83sq2yg0R/c+UFY2Q==
16354 723 2022-02-22T13:31:57.567Z 2022-02-22T13:31:57.283Z 3ac2a603a0637f1f41d6cfeb15ddd604f7d0396a51c5d617117cd01fc453573b a30668d7e394a28d813fcab6d4de72fc5ee3c40a5edff5169893c959f364cd36 a396ce40b24ac9abd61d8a20c677dc80adca052af04f3b75646da64ba6b4a392 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME 8 0229c74dc71a07fc0c2f4bdd8cab61754e54b34eabf41e2f2e3808cbb1cb600cee 03f7f2acfc4de503fbaeb72a69525405752c1d65a47eb8c3a44a0ed0aebefead07 gJkYEi7zWqyd6vyedUi6zurIMzkAhHw28DRYTiI4Nrhwc5/Blaf4bC3EDOHB1KA4vSq1sc2fqgUValyBUNbtxQ== a30668d7e394a28d813fcab6d4de72fc5ee3c40a5edff5169893c959f364cd36 jaP8dHwbZ3zJcU/brNRbfPqXSPHMbTFmPA3LToKaRjFlPjqd+zKXuL0NuSdTMAQIUALRuBEMXZ1ccDxbuIphjA== iVYfYuB+1CTdM7ZT5PmuA6AdtGTSt2IvVqi8FWTvCJQ/Y5eXaTNU8s+I1W8x6qS94dlud6M4laXGeT2YcARiyw== 3SGKUxEmC+si0bUv1GY0/bD7s0K7qJV76yhY5+gSCBPJfjNpR4cdGM5co1Mvls4EqIu74j11+1s1Hxdg4CaaWw==
16355 723 2022-02-22T15:08:52.219Z 2022-02-22T15:08:51.936Z 27463bf9eddb28c8b0e69aa7f05e2499288fa984b44352cf739a2b9870b412f9 ebbad4cb02b5bc07250f6af70b51b0c887817afd09c4dbbb91ee05ca14abf12c b4a5c72e9fc06651ce44a26202454b39ce57b261a5b6fd15351525702f243839 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME 2 03edbaf6e0f2a8787d69905b4f742d7b2904aeae7764b1c417fdd8958c71f14ddd 0228dbcb70cea8bb1a45c1e97c0cedac8cefe03c121f95f7ec10e53ed219fd72b0 fZCkBvIZpHf+9tTs3aLT6Vw5EDwn1a+8SD+BQRCg9chYbOLlfTu+COzBcVeD/rx/awWCYgdBQNrcC4D+ZTenDA== ebbad4cb02b5bc07250f6af70b51b0c887817afd09c4dbbb91ee05ca14abf12c gbV5cqZBzSnSQug6kRlkaD4n+1xujOkb7YV0yyPU2pnlPLQsZP2WsAybhWLRd4SN7AmN2KaTh0A7kfRNP+Qb9Q== w5kMY+Oj4RZXT/MIk7HK/E+dqWuYHTIczxCDsCKDwvqE3td4nPL8Nsq4dwDF3bzwoCvE8qwrUWlW6DYNaGZpMw== OkSf0tmW0ZTeCLlfIANryidDitmFMs91zqUXgYQxGUdVgmRS5jK28mtYeQECVezpVk6a3vjnznx6KPGoVORgrA==
