Block: 283
Row Block TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
5288 283 2020-12-08T00:07:04.226Z a0d55b71a569ae999853316f7e1802eafd19f5714a798880d1045c3fbb76ef8c a0d55b71a569ae999853316f7e1802eafd19f5714a798880d1045c3fbb76ef8c a0670ce43a228c5815a9b3c76515e65255fa123d7f0da2b7931c63d89eeec9cd CRE 1 026e6ae0daf5c64f9bd2c820461518e390675329f9f44bf587b8324fe91d825dd9 0385c868c6247e613bbef6db13810ca6dbb06fe8a2377cb1b5f73b36c47f4ba869 BfoBaYjDuG5P8KD5nx+aqksTztzGqDSlBXF6TjWhOpsGceIK4lgAjwnXPzseHIFvbp/ms4o4Ls7omrWvEKmR/A== a0d55b71a569ae999853316f7e1802eafd19f5714a798880d1045c3fbb76ef8c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 R//sTgnHjvsoziZqQd82FfruoU8n58nCDq/LsANAsYnnPCEVDhGkoBqfvG0eCkjqqSdqPy5Kvb3qKEEKify9aQ== yf9meNYAmtYwBxA6cdnq83PFAXHblddN9HuzEjcZwQLQuAVPAavp41JeFq0wTAVZGk3oLQF9Y5+N6xusbN3Mrg==
5289 283 2020-12-08T00:07:23.075Z 6dd55caaa4f3f96dc8be81c3745ec1dba0464fd2d252cc62ac93914c805eb4e7 6dd55caaa4f3f96dc8be81c3745ec1dba0464fd2d252cc62ac93914c805eb4e7 6dd55caaa4f3f96dc8be81c3745ec1dba0464fd2d252cc62ac93914c805eb4e7 HBT 282 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 0313c04ae3dbe1e7a73a78260e2d674db68fbd880f6987dd20d5ea0b2813fe32c5 ozSv7lBw7G7u0kvyS/1hsIZRePwKyiwP321im6reenGgM9dV5kXSTTrVmp+dXBbtzUXHZleamzYOAVUyJbt8NQ== 6dd55caaa4f3f96dc8be81c3745ec1dba0464fd2d252cc62ac93914c805eb4e7 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 a8wBQ2DTAact8HgtEBcYc+qoWqXFDeT4wCjWLSgqOVZzByWfqn2w8i0kO6toHIEAbqtdnWAVMKAsgd48Yp+pjA== cEc0eWbQf/NQrpeM+PNr05N1n3GUY+fV1Sd4pB2IClYAGpXNFwsGiNPVVAv/v7Jjhuf+nFuyqDnLfcvqFAtImQ==
5290 283 2020-12-08T00:07:36.898Z f780f2d78901c510c497d6a8497779f6d936af6f0e0be010487037960f72611f f780f2d78901c510c497d6a8497779f6d936af6f0e0be010487037960f72611f f780f2d78901c510c497d6a8497779f6d936af6f0e0be010487037960f72611f HBT 282 03a0c295559d19cd215bab67b958d6bea6f46e85c13bbab6ae436e285c66bc989d 0355b50c22c890f4b6aadc7c55ef9f4cc78d524402becb037dcd598ef12a5a2a29 2trY8NpdEBT0X3f66FsX5gx9CCqMOlKYdGYQS/VS8C6wu1d+stat2alKJZ8IglaciaXnh3Y09gGic5dIHMaCqw== f780f2d78901c510c497d6a8497779f6d936af6f0e0be010487037960f72611f 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 u8hRg0GZnCLnYn4Wwrk/7PaC3OqL08WurTOMt1yfgVuEYAwMdWYp7txGNuOcWLcSGNQyl3oP5ctx4XfQQ6Yzow== JcAmux1vcTVyjBl5HjPnhmawThRRZEyvrB5IUz7gY8ZPZbucpQMpmT5caWvqfoEwQXIscj2gYKjG4r98C5eAwQ==
5291 283 2020-12-08T00:07:49.480Z dfd83d4a11fd46caecd88433298ec388cf445f298624b480101532bb37d33b01 dfd83d4a11fd46caecd88433298ec388cf445f298624b480101532bb37d33b01 dfd83d4a11fd46caecd88433298ec388cf445f298624b480101532bb37d33b01 HBT 282 02f0e4f7f1715c4074b24436f412c94df3c9885d595058c6626d96b87fafd8c6c0 02677046bdbcc63c8f2da4909938074f9faac2a140e06b6c37759fb9573ae8de50 TQmI+fG7a0PqsNUE9CA7vE35HwKopPC3kQG1hMasKnAcKXO/6t/TeydS6EZLad43r7g/6Sp7dahtlWQEx+haMQ== dfd83d4a11fd46caecd88433298ec388cf445f298624b480101532bb37d33b01 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3BrnNc7p+POD/IFnPjSCsDwuQ70Br1sIEFHIFdV8Xqzoim5m6R+BYdAQtFV6JwIlyjqs4WeapQ1qj36HISlLFQ== DD25MrsthIWnnaW10ENwAnMiLn03odaVc3DC8ZSw7Vm/iYILCr8xnukQWeeqZeulOxBb/NWhU1/7VrVXc5pfsA==
5292 283 2020-12-08T00:09:05.180Z f1999f258f2905d38faaeb6dd2ebe23878c3a50dfe47a764e8568d481ced002c f1999f258f2905d38faaeb6dd2ebe23878c3a50dfe47a764e8568d481ced002c f1999f258f2905d38faaeb6dd2ebe23878c3a50dfe47a764e8568d481ced002c HBT 282 03c779c2e4b5c937049f68cc3dec88504e0057ec3688c0f52f535ad768b12ca958 03e147144dfb28d9d0d385fe57b5d3f2177efaced4ae5a564de0bed7677720fad2 gGVYFRZxAw/4oGdiTESEHoH/BxkScesbxIUMtKuzhgexT564/JX66YboKXbW2s56FLGAsIvnjqo7wGO8vhF97g== f1999f258f2905d38faaeb6dd2ebe23878c3a50dfe47a764e8568d481ced002c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 k7SmxdLLs5+5Lx0godUtpgOmRI9Hq0hKXdRqxQcGhCTTCFN2uuvspJCCtQgk6hraqx2hlS73TMJ6rPt9KpqovQ== tYTXKRNlvoJwtxvDIFzB4ZvW/5ifw+dLwWbrfoj2tZgFTPxRf4gwMt2OErVarK7MADlvGxMklX51spvozi9nNw==
5293 283 2020-12-08T01:28:34.821Z 4bbf575b95d31ffb1b797231df7988a7acbcd95f96d6c01f68fc705957804861 717c5aa784dec6be6bef6c709652d55fb409c4055e45bafc4e21372341a64fed 590d3a0da8a51a5f98113e6b05a7abb8553641813a57599dc9845bfcc263e551 AME 3 03ec0ec11d2fabcd0cb3e192b3c85927a4861c5d6a9af3d10260edcffa7389bfcc 02bd99a21b2581be14f5d896b8bc596abe85ee5242096660c997adc449261ed28a d/x8IqhnsyV9S2jix/GFr9tCNrJHl+d/u8ugtxVb0pCTGzKkMvRXHb8lB1j+1cUMwmtAQZ0jEiyXXHnEh8TCbw== 717c5aa784dec6be6bef6c709652d55fb409c4055e45bafc4e21372341a64fed HZvL9cNdykzFhDEMyLEE6D/wcElG9EA0Z+31cfXGMCog8HONi6S+TY28ASrjoZF//aHWgdikiTDuT/UlIm3klA== ia6hZcdNgGIpUo3Cgj9qF4bJOEpz41s3jfQdNxKnuk1TPWjfaWzsI9l+WNNg8gVGQ5KDsvjVhxIHePkwWb2JqQ== RYJ0Q4t3FWAXg34j0oM3MfXH6BpVkEQy6Fgy1SpJDF0ovZbA+y3V9wp43BDJ/plm1JfG0TQTzqzm/MaZVj8pUA==
5294 283 2020-12-08T02:44:14.483Z 4073f55f4f06d9bd8d73b1f263b2f6dc030fcc67496bd213c5407ee6a9060e9e 4073f55f4f06d9bd8d73b1f263b2f6dc030fcc67496bd213c5407ee6a9060e9e e77c754924e8d80dc68cedd39e0e095e503fe2953ec99a011702cbf72199ed7d CRE 1 036888c8f0cc9fe9c2974305a988721ebc79b27a9e749e14bcad3a596c49ee9d70 03148b07f4e02eb88db49b788d925d5390cd3c15cfa91ab1b45cbeaa71447f1b2a Q2mfCzMaxf4O6NeR6EZ5MmHjQWKnjEqoMhFAAal/fjxwhlMK12rh4xqGef52DyOr/N69KHgBxC+nklopix17PA== 4073f55f4f06d9bd8d73b1f263b2f6dc030fcc67496bd213c5407ee6a9060e9e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7jC28bsiekBR9YO2EFdxEP+j6OrgJmralPSE8xbU9bF4ockyvHAbfPD3dPZeJhUgRcdCpDQvws29NQO0iluy5g== hjzLhW3EkmkRTVJ4tnP62zwVdf6xyTRUrvFVV55dFJ2dd31PPeXbcSRQRXJm3k73NrBFxwGrNCJSe0xXaYwGjA==
5295 283 2020-12-08T04:19:29.293Z b6bab0a03ef1f064a472701bad5c05dd9776353215b3e6e4177b5c0bf13af3d3 01998d82ccb2b7b82c396e9d354cadfb4373bc25aa0ec560ec9510daf0786427 db2a2ba35cd7574fabeaf7f3c6a4a66e667ebc8508fe06baa13015f60cbd28ce AME 2 02c7e083a44ffd1a72bd9908ae6cec5a501ecc5b6741a24f50e593c01ccc331971 03dbe1713822b0a8c066ffb638907f6b00c9c26a2c9e57c42782f7506a721092f5 DmLiTi63/qptFX1MXpJ/Hxku3PGrOq+o7a2qv7ZJ6CFIlTi4zvOaRDaWmCldKE74LBDVSi84wPu02e5s6f9mtw== 01998d82ccb2b7b82c396e9d354cadfb4373bc25aa0ec560ec9510daf0786427 Ivpv2rTTZBAkiNXqRnZlUqsCnBA9IG1tY/s7gprkBhcCFdtGjdiyXN/qIAY7NTH/rrVgqornaXc6Unegs+S++g== DfV1VCAWqNR2WM6veW/b4JfzMtXXSsNPHfYoMf7z+wfOZjDv0kYJX6hleUAMnhoDu4Y56GF8nT58FEiCrGAcFQ== gQSVTT2+ag6RqG3TyarJ6R359QIRl8FHSQA0H4NiOx0uV+F05Ly1eESsJJUjSDyIifmz+XiuETXey/LVaD8Y4Q==
5296 283 2020-12-08T05:46:34.051Z 03c4388df45bf45e6939f8fc16a3c303a6d00e45ec00abd3b8086338896844c5 03c4388df45bf45e6939f8fc16a3c303a6d00e45ec00abd3b8086338896844c5 1bd80d6bee2547b648ca7912dcfe281aa66c949450d8751ffa5e9667b6ee8ad7 CRE 1 0339bc97d08a173652cbd6bb79c9b134acd55275422d49b347dcbe7f8e0d0fb8ea 0211d3dd50b9d20279f48e2d4dd9db947963262979ac33489b45f37d9ce4fa9a88 w+7sYdaT+H0IYyjbktA0htGil6uIvXvK03M6lOFGFEeN3EY2/r7RaeBC0zUwBoM3vEBuP0g0u2yAp5TNGtUrAg== 03c4388df45bf45e6939f8fc16a3c303a6d00e45ec00abd3b8086338896844c5 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 fC+p7MNWMKIXrw1ajzurQLHfEX2eHTThh/SarOVOAYq040YIugAtqsOQjU1FCydtXPDFEFpFalNeAB5bcaxfqw== Zv5VYnf2OSImrcCX7EliHCPJeNzdyO+3NoW7ktR27xEx9ejfYu6pMP7lbgTExTurYe4+hizDlqqNUqHJknQu1g==
5297 283 2020-12-08T07:35:05.077Z 21b8a626ab67e852baa983207aa9502c3baf9ffb1c0f7217b482f7a1b4c22ef3 0305e7a9372418639d168bad88de2bd1adf456d9ebc0e2ec305b5d50fbb4c487 ed3877dc017f60423435fcb3c3477e0e350bf7b9dd7adf93d56c8e35569dc428 AME 7 030d846480de652f6b41b47585ddf0a6560f25e1f01654b3635d6860499e6ed58b 03b8a06bafba5d0d8ad14299cdc21bce0b2812163015374d185e1b7467b69f0792 QStsf+Dw9vUQPeZdCpHIBfvNnPFj6pLBMgwkfr4oKgBI6uaVIV6a2JGRD3YwqAfwbe/0WxyBNpwdYQu2dJl0AA== 0305e7a9372418639d168bad88de2bd1adf456d9ebc0e2ec305b5d50fbb4c487 QFavGXTzasfBTr3fSXeDN1Kz4umukWxroY+qEbqTaRUunJJepea5CXqoi4dIlUUPM3fM3N16uhlP1aXc4fqclQ== BSHuyjrH6UUfhDT1tj/m6oW+GtzNyDSTyF+b64ZfQm3k/A9UjkVtCvQiboDxkVlr02n1WPRBeLqRtPSCVAL2/w== b3vHhDUw0vsiqMG7YxJFfKEQLtH5losQLNN3cv7uPj+WH3Us7DlrZrePRVDSUX1EyLGwypwPk/hDZhsUuuh9Cw==
