Block: 204
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
3570 2020-09-18T01:39:54.821Z 3a8da0263727c5e9ec3b6704113bcd5ac392b81a3750f949a228450e7373d05a 8e1cb1e34110f33feb13e52ce395894d73b6ba52d8c4c21acd509fa3743faa5e 3e0c10185bf2ef16f0b639622e8ac8bd2567c1a4c9b64b6c38b4bd447f58f2a9 AME 5 02813de01dca7277626ca8b85a958e8f0c2ee364ccf12178c9c383dee124005ac9 03e478750aa22e3e30586bdcfc3b1e3fbd45cedb20bcb710ba696504927df76531 +FjpQYcOCXGj+N4uB6vR27nehGVxp7Bv8t2kSLtScbahnNwizaiWOETW4udc5+5PeigNQfRC3LC+Y0xnjZTPfA== rh6IbGt0w51KB+bAsxaVM5ZEKGL0DBUIVYJNfLzKGk0cv6O/7K9E22l5J1pINrfbzhBWQeKZp8e7dpHBlkEQDg== lw7wBWnsL4b/lOnTbeVnmiDVTMV8YmLZWNNkHPBpHo7ZE5UuDEsa007ZxR/An1YXIC0rE+qAJIct2HBjD7kmug== HQZObBje4AmsN5LmhlgxkkjLXIfwCgmlKv7zX/Fs5leRgOyOWY+4a0ZHnUiLULS8s32q3DGNY0c+sB0dyKNTIA== 204
3571 2020-09-18T01:40:12.489Z fde7e7ff2a08301e2560c12fef922da4330aadffffb4264047fb08e9a3026cfc fde7e7ff2a08301e2560c12fef922da4330aadffffb4264047fb08e9a3026cfc fde7e7ff2a08301e2560c12fef922da4330aadffffb4264047fb08e9a3026cfc HBT 203 03a0c295559d19cd215bab67b958d6bea6f46e85c13bbab6ae436e285c66bc989d 03881567486581d9d80fc206bda9439be6f498784e1cd5c59e99b4a6ca3b4693f5 3jzj1fcvaCROC6NvkMBgxCLtEmnbdHuaaXXoqcrUfvQ1RTv++qePAiGAOsc+eOkYllczIQQi/kelHpVIcNYqDg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 V2vcNHyP6X2jUUJAWmsx3P7qJZmhPLq5EQggEFRx1hCruncBb0IKZwK5kZY6vp6qUuFC6GDd0McYb1sRu9otsA== oiaeX8C8eM/4noXq+6G/LXFI+zagaX7jiLbZgrsCtLQaag7GK+9F872yhwqbGVYazd31gebzV+GhWmVHnyfvxg== 204
3572 2020-09-18T01:40:28.506Z 64bb4c036bf374ff1ef317d8f3e072a5b00ad95529a4bd753b91dec3cb318d64 64bb4c036bf374ff1ef317d8f3e072a5b00ad95529a4bd753b91dec3cb318d64 64bb4c036bf374ff1ef317d8f3e072a5b00ad95529a4bd753b91dec3cb318d64 HBT 203 02f0e4f7f1715c4074b24436f412c94df3c9885d595058c6626d96b87fafd8c6c0 0247c187bdda5ec316e5846edf0e00b4900dc546de4312a0664a432d81fce8835a LMw16+SNi8pJPu55WRnWJl+6tdG+A4swQ0MsEtuhJDxoy8WZNHCNMeQxMl0zZlgyyXtcM9iH2Etu2j/kQ3hgYQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 K/AkpAmYaQu2CZbGNkYkEaZOWOckIdhy8w8ZGJDvK0BOfU/+OoySujv98IUZVT70IqfOCLvnjatHcBtE7FyEBA== xEQgkWuMgl3IMvSgThQfgMnb6WgPoqZWvhiPYPFhm38INT34T3JQqxfYTT5R26HbWVtDaNkABoIxIIswtL4mQw== 204
3573 2020-09-18T01:40:28.999Z ff2d2453f95c143eb34bc467eecc8e2fad40f83a997b6356eb7808908e30120a ff2d2453f95c143eb34bc467eecc8e2fad40f83a997b6356eb7808908e30120a ff2d2453f95c143eb34bc467eecc8e2fad40f83a997b6356eb7808908e30120a HBT 203 03c779c2e4b5c937049f68cc3dec88504e0057ec3688c0f52f535ad768b12ca958 03cd9f47d5beec796fd01f96d1a4e98feb6ff46ce5fcff672d32357a2f46a035b1 fxtSwRRyyrVeTR8wXeU89qJvavtWEL5yOpuuSMNf33J1u+HaCKcE0pYlYvEgauwfh+bO5y4diWFXxDOBaMc88g== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 oGYbDCnSe2VC2a8l6OorvzPXB8jfkHDQQoAWFaa2n+53Z6Ocvhc+wlItTa+4yq4uChljYgK2M4CX5ZdxQARKQA== 98TttZyOWAcMt7CDqi8yV3apaxHPn3B4a1x0borTJ7+tp+UlY4hgKPB1visrp8KBtXqAqID1KtFjp24tNz/2Aw== 204
3574 2020-09-18T01:40:36.233Z 6f7d0aa208224d1dfaf27d50a1055859d4692f4e5fae02d2aba780b290f961fd 6f7d0aa208224d1dfaf27d50a1055859d4692f4e5fae02d2aba780b290f961fd 6f7d0aa208224d1dfaf27d50a1055859d4692f4e5fae02d2aba780b290f961fd HBT 203 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 02fe6e2b926202effc59e7ba47cc709b1b989876473be907fbd0beb75ec72b0be4 Fbkmk1ghvn8h0aU1He0WJHK/hd1SeI8hwnc3OYcmvPUOrRB76OoSwQlbh12GqYRH0eIEJvM7eGEO7bi0CXa8mQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ooph2q63Xfgg0FEgCVn9g5kN6idERH0DBQQ0Rve/zcoM5L8CQxckPu35vZVnTrPSrFjgAFPksfYMOkpB/KvGRA== mUsPluBSWZ6yKRX3tHT8xC5Oj4Pr4Qbh6AwUUP6awj1CY6PdqndV9MPgSXn0wTj7OEqSvs64GW2ccbC0qzaFAw== 204
3575 2020-09-18T03:25:49.659Z 221f1626ef6b0f453f1f3ec5680b85215f19e266af0cc58cdc75046906d30e5d 50859362a76edd59d6668bb1fc9c930170d283155ed57cbf7db83bdfdb3a3966 36a7f473d51e7987d57a9d771dd65654d5107da071921bcd711ad204cf747c62 AME 7 0386f3a6080ab5b560954731c7dd24066490d704b292bfff93e95010c148f5751a 03fd253c8832dfdc3b72ea9e719cab2014ed3ecef6915cba9c24e4c78161b37dc8 AtjqG1Td9NugdKZvwW7igfYWQoMwgDuXYPg/GJGuekpu18+zPqziqAy6uDA5NYGb96CkwqygJ3SgjdlBMCjCxA== VDuddcHK7mBvQCbq6nY5s169WErK3HpZ13p4LRXSSTr20NG2AKClb9hx6Dz5N8QFdKpgF8mZQujN60XNdqjVsQ== Kz+5tXLW8wiL29shK01ygub7uSva3OPu/M78wlcHkcoThSW0Z8qH0AnGQUZUqVhKMcTOvEScMbR+6Gqm89v2eA== WdjikKVZ80FI/v+ERmArjSUiesD4ygVh8dhJq4TIHGTt3bbNLQEDNB7U8CzKvNkxudqF1Jn+L/AXEtdB1iD6UA== 204
3576 2020-09-18T04:45:04.713Z 39907a5d8d754a79619ec389f158c01d189d7649b9343301a452a3bee36fb121 205ba038a2b9b611e987a08d369db1f9c675ba463c13590cca43442eb6c3b2f5 75730488fb1e5fc5167c8f01ceca1d3a8ca7af736cf0198b5a409f64a214b00c AME 4 02ab70a71dfb83e2a5ce601ce46d63c5c559a34cd27195e912300fdc506b748730 03332d635969651ab80c82cd457e82560eef968d98486604416e4bbf207cd0a4ed v/3YOuXukyRMDHkWrH4VZe8z/UV7xu72mezKEfkgBrFHuIUgB5pdPBw7aMBzLY4W+UxGURO/tTn4X7ad8OHHtA== DzRHs9gjQaX5vB0FeqjDLg5bwihPlAL/rqRDkIGgPAvI/jFYbZHcbthu4F6+Z6eSosz+nIe88xhs2vXLzseBPg== lEE+0vxWzcUEBqDUzOkm8LD4FCXrkgyt9DB1qUvTjMuWNwGYOJiKzrb2OsD0zA0xkWU/C43DbFeFUkSNeEiDNg== t4Lw3rtLwjHhxmlanNFquLDPMtnS3pYkz5G9X+7tHbUKjpNhUVKVDoLjI/24941QVLpkfT4K7FxzJ/zR91Xzfg== 204
3577 2020-09-18T06:33:53.826Z 18a98d0c83347dd163d9ef1e7d061d6c88bce3db376617fc78be5dfc576bd300 3e2ffffb522583cedcb68a284f8c1c40ecafc26d290258d8ee44d040f76245a9 66e0158bd344fdbe61f18539804a163504b93cb32c2d9c4b7cba9ffb2ceabe17 AME 6 031d0fafe38e9c4e8df50d0efc22d6e1bbbf57d8224fd453f91c7577866c4c75cd 02c68e2cc8524d395128868f32184800a82b491ac5a9c797360bfcd6ed4274cc37 dod1o2qXPvG9Ilm8HVgMOkKps04JW8Rj/8fibZ/brgA2HqGctv0zpFaIGXs++Llm3acKUCI/oerklAmNBUGCJw== SO2E4kgfmpM0vAlj11O46TPDfOuLYqGM6zfa0UrOnxDVu28LUXEAMfXfAgQSkRNMF1WV0+OXjM0+hqxx74GvJg== ts+LdF61DX6MX+mb+iBEmYbfvz0EW29sTogBxlXOnvxb2gkiYYIPIw1gUYdFJsBxA3EDQVWHG/YIjM8i4orKlQ== vXQOz2gP2LEHlFvjtG/nMSLb5Jp5UuuCE+QVM5SpE77XiGWWXH0pgMo2KIzem7EnKsHbIiCbDKAGi7c9NCjxwQ== 204
3578 2020-09-18T08:08:49.709Z d561994f9debd3e263e0948f86211f18f0d900c8c0acc79ffacd13851aca13a0 d561994f9debd3e263e0948f86211f18f0d900c8c0acc79ffacd13851aca13a0 a0d496242f1c9bb57a65b98b8743fd28abb506da9efc8d2ee4e396a909ea8730 CRE 1 03320e85789c337aa3a3e573571775340f398d0e19619dff2d0a58f41440bf0d82 03e855f465c33e788e90dad61c84b1f51dd41ab309466dfdaff0b886acc407c323 N7XrPbl47hbmFo3NzunwI6LvLNpby+jA4annGSgiyeJB/p1qMuGosiT76zFVH17NI9Va2M2CuRX0ZD7MqmnJLw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 29fE8nod4+Dj4jPkb/KtJybqhh95+wQF7mxesyEW/B4vNPpWFTdzJdy3sGLHsO1RqA//Km4VoKU9TQzeDfR9Rw== EZ2dn9nhIJNmWTRKHESn3NxDjPhgNEACj/RCifp+dpx5QlthNeEuPqdl4FpKsyCYYNerTMMmHtum68Nmx1ujSQ== 204
3579 2020-09-18T09:23:36.051Z eb8472f63208d4dbad5767e8b3ecd88d7db64b27bb4859b453ac6edcf02be9eb 06d222daeaee2109ec845e8b5dfbd987f26baa426d8a508093108237a07f546b 3b0e39bf1151281339233e8422aeb2d85551b4e042f30f524820ef76709b3a76 AME 8 03482427a55b64f4d05ebaff6ae4aa19a1f68bee79658bf2d1a611c87ac8a8136f 03e0953029ff9911c581b3f86078964865300750fffff9313574f689e94e90430e 0novbpnK4mk/nh0+EXv77XIRTaZjZviYiwvPx5jI0+xA043ArvoVv7VDKWmryD/7umd//hr2whDNErQsrWUUaQ== jzbubkm1fuCMRUxTA5+72v+C/Aq6gJmByLrIUrYOiOWnTd3d2hpPFHghMay6N7zTQTKB6wsm0GL8uXUsGrxS1w== l17gA4VLFvBDSW4QgGC24dmIIqgAWMlb69ziPwYVYSCdYWHQQ5Iibhp1od+MKZJJmOC3YxJW7rswyjMPaY/5IQ== n+zSkHh8chKQ1RQM66kU+CHr3GejPiingyLWFrx/mcKAFpII+r5KIxS+wityYM3VP6dJ+ltjozjLYussL72H3A== 204
