Block: 228
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
4088 2020-10-12T00:58:13.119Z 02c7381cb9fd2d9a8067d14023787d9794d977571489825a4b803657f04596fa 2273d8cf6a0c15a3badb6372f0a54f7ffa41458df86a51423692841034f607d1 829ddd0759419dd5809ce7541e3a6dac35487bbac82e3940e4adf986b24ecb27 AME 4 02decc23d284b22f7c0548dea25afb0d8e9b6d30e65fa65e762c8c1991e4e49edf 028336f5675658f04b7f476b1ed6c4f4d814b1d2d95e7f3b73734328d7c0fe731e A679MlXWRrp7apyWPE8qoZH73IqwLcWhY2FRFX1SErfTm/g3aFs4h/PkGBPLXnGUdgs/jI873pi5JBCe2ue0zg== Vng44pH/XdpHsSvr6NERijRdt9SuP406dgjQcYPUCtLjWbxybLTtDBa1PKDpuxyuO8yDX+6qyLCAV9gFaa2NYQ== Q54wPxYB53258PHjnez2O5DzEQQkIfHnk3nV3MuXFY04ZF6UNI3GU6nxpmJL/eDZEmlkGxhfvW8LO5fQrxktGg== yH8A2b+B3QjfFpMIuS+83MxvZe9/pPb7j47scRA7w9x8MV7jSC3LhOfMwbkqKfZPoONSDZuCo6hcF4CeDHsnIA== 228
4089 2020-10-12T00:58:30.81Z 7881ee49cc87161ddb70779c67e16efbc9870ca9f96d89c2177ac704e889420c 7881ee49cc87161ddb70779c67e16efbc9870ca9f96d89c2177ac704e889420c 7881ee49cc87161ddb70779c67e16efbc9870ca9f96d89c2177ac704e889420c HBT 227 03c779c2e4b5c937049f68cc3dec88504e0057ec3688c0f52f535ad768b12ca958 02fda030549a9ad749688f22fc580cb67edc34e8bbfdbe9655e95bb3f99ece761a Gf38XhW7S41zum1xhqOPKn+yTFc9IM9Iisd4EW25Zi9xXoJBQDttw1e9cZ2ilO7rsKaNW07Z9rbN1i5fIvb6ow== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 2ylFLeRRfuw58u05OXiAWBMNbYWQ0RvainYkVZ9mhgR8HxUR0hvY4c9C7exs622rkdwSNQeBZsR891csBa3wKA== nJNUQYetqCdR8DiUGjxSVHa/Rk/xfv0CFh++FfUojgeidSpps05CtX2OCVzKhgXpOC/HRU+KOHBvTPArbFgIzQ== 228
4090 2020-10-12T00:58:31.803Z 8ab0f40d09db0e4951ac37b644f81ccc3d506c869654a338b8ef56729a53690d 8ab0f40d09db0e4951ac37b644f81ccc3d506c869654a338b8ef56729a53690d 8ab0f40d09db0e4951ac37b644f81ccc3d506c869654a338b8ef56729a53690d HBT 227 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 03cca34f9a45604b21d28a5b0bd10785dfa3175025c6c1dd6a507af0cf33bb0010 8/kBFk3H+ChcPz+nYIZeJO7K3qfu9kOMk35ToeN6TOhDPvWjz2yBO3u32u+4Oyqm0//tESceS1+E4iNDSo4s3w== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 McUBftNidrETihI3vPSmmzvBHtmCl0YN7Q+oVbWbH5/ZrF6KYKBNOjJcwz58hbnOzhUWZ/L4RxrO7I23/V6HfA== allmT/r64+hv/QkR2lMGbZEDiwqAWnV57snYUyy36AzMelkGUfTLG7WGhjwFxV3P4g5ucvM50NkKRVG0+xAWbQ== 228
4091 2020-10-12T00:58:52Z 67081aa3872cea5ecfcac71e44e5e0243ae50a87a0ac17951935c77f715f379c 67081aa3872cea5ecfcac71e44e5e0243ae50a87a0ac17951935c77f715f379c 67081aa3872cea5ecfcac71e44e5e0243ae50a87a0ac17951935c77f715f379c HBT 227 03a0c295559d19cd215bab67b958d6bea6f46e85c13bbab6ae436e285c66bc989d 02130eb52852c857a0c3b6b6fbd3b858db8c6e263f659a86b6d2753740fd59f7d8 E8zboUWFnHTsaWi5j3mCI3J7BjvsTQqUY+jvZptch7umhE4jS6pDSHzbErQsanAsIpT8bUl+2CfNDR5OxrUyVg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 vYGOPznkUdDfFloIRTlvsK8g+sw3ULi9JOljfS5xpuU5OkXHl/ZEWN5yM7LamHNthiqQ7HdMRGorPBF5TJq68w== LsGzCzA1OuhenIjh6toR9axojhgvdb5uZ/L4wRSEQ+UvnOBsIAuMvcXdVRB9aifezOJGAYk2RWQqX4ZIMmyY5g== 228
4092 2020-10-12T00:58:55.792Z dc1fdcb948a81613d8a59780586805659060abbf8775210b3d768cd744e76a0e dc1fdcb948a81613d8a59780586805659060abbf8775210b3d768cd744e76a0e dc1fdcb948a81613d8a59780586805659060abbf8775210b3d768cd744e76a0e HBT 227 02f0e4f7f1715c4074b24436f412c94df3c9885d595058c6626d96b87fafd8c6c0 032387d57e596335c56ccb63cea649cd31713f99a87f2120e3cc7d0603cdbd0a1c hpaBYfOUN7iIKNySfyK1IzrzziEgKmxhpKl26M1NvMU6AF0A5nB0HsMn3TYXYrxh3iSFrR/gZhKjJHBjzv8R+w== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 G3yw4VVuzeWbI3QjtJqdKsnx0gb7UCplUr7a0E8obAtnjCXqyy1GdQ0UfHqZqFilSF9ahAcKxGd4EByp+CKoFw== VpP2IrVedhq1htSuvvp4q83WjtWPye/u9Jp6igmxU42C+szNEFZAv8LKE1UUVfGiNZYwF6yYB+n28HxxZsu/LA== 228
4093 2020-10-12T02:18:50.82Z 7bbe7006feb3444abd277e9e41e4a4838a1af22e2b1f86dc63c26aa2257fbd06 7bbe7006feb3444abd277e9e41e4a4838a1af22e2b1f86dc63c26aa2257fbd06 be14130c9f61b8cbd603cfc885c98fa8ceb937a2b3bd4a207416f47a8265aaa0 CRE 1 02b8c7150ad11684e0a505b7ab5e1fd8489f341f474a9f0f7e3edc87f17b25c7cc 02b4f0bfd5d6991649cb8cf5ab3c9d070c8275b4d08cce247f2e9e9af05b9289b7 1gT0lafYL+xGv1ER4afYy508MLZhZoxW9VAyGsolXpBnl/yqEDurV1KpVTGMlLPso37Mkcr+SAvhbvNWkdpIKw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 FE6t6QU+9vv0xiVVupNUIL4iaDLmEqKXnRpDn8X/oIEGFdyWdRcGD6WWKWIOXOpk+FpL1kdsI2abask6D7nZoQ== PadjDBM2nDj7rKdGHjx9fqGxmQ8Wwpo+pBtZyX3jjwLVMJF/tG8aNow+bOye3W1et5IFBC3NHZRJM7KkueaHHg== 228
4094 2020-10-12T04:16:53.845Z 43fbd7f4375262b9ccfccca933d09b149bcb92c8e739ba1deb8c3643ae198873 2ac3165080552d1c86201de4f431cf41cad92da51a3115d9749245b013da26a3 c67404910125f096dfd226e7d259cebec1b0ead3145d45add184ce1d2abd93c7 AME 3 02695a7feb4eda669ca0abf07a4e726db753a56e19655235c648197f642f93a0a6 027605b31e58a07618661364f02e52b09d0f1efd85a3c24b8acb2cc2f176c657e2 xhTyJbybE8uHhAoYvIi/Y0UCta9XIKQyyr3YmF9eB2HMHGm2fNMq7dwbmgVVrIj4Wo8813wX87wi3HBTfySrmA== tyiBhIWMAQ1xuTxVJtfAT9T2r5mHgMt+7cnf+1h1qwDbwdIHdp1mdAx0ljpbH9dHlqJNAsbz8xSfwbbyA4Tefw== 4Odva9pUm0OMMVx8CmTJJiHFsxPOkewb0kpODGrsnppYwY1DIkZKcOO9HjDjzKAyzQNjGcKW2eHcLju/kRrFQw== wCVu1neoJU2jOumIuwMpZGrs+KXk84rTtL1HEcNQnwPNo9+tpkNjvS+ZPjaR2DwVfOgeXC/jG72FPqJnmuTokQ== 228
4095 2020-10-12T05:21:13.001Z 134e753e54caab4f668b3007b646af0c3450a978408ed43006d1e55362db5e7c 632a00d344341f0f41e3b774389bfc50e686e60d9b341e543461cfb69f96c213 44ff83e444c6ee804829f91e43a9049052ad57cf06b9b2fcd32899f38b4a6e43 AME 2 02c632ef159d751211320a353fc32e839d5f5ffe26c7a6ca491cf03327cce91d57 0310da7be3f2f9c42f1ec830acdee2f45e28701bbffc299d4c2b3df882b9705512 mYaPoLCXkVJleSUfLhTr+SZxRqyu3mphNIeaJzT2mrdgNUWJDWxm6pu+dr0n9CpLfCEQdk1JZ0Q5zW/RrHvHCw== iffQYFFsRMKNGeiLY0CixGexasja3fZVoUhUJQKPAxNMZjZX9CSKzckLbYqlZaJ9VNz0IeEe5/mAc7tIu0PxOw== HqzjJUfvogweyFQgrw10D/E/V+VYkw4RG+pVcSKfuunVgCgnVeEkCD0fVeUhhjC9KmtpxowYmG0pC8HtIBPQdQ== +SQ7oIy0grVIQ1KutXzVxdT71HAcMhDj7B174MlQrd6xx7xCe/c10qHtI+fV6Sg4cGzboeF2WbK6Pq7vHxSGyw== 228
4096 2020-10-12T06:39:01.766Z 3b03468d4405a7bf93c2e169ccb61b9d58a4f543dbe618212978cfc4b8038b17 3b03468d4405a7bf93c2e169ccb61b9d58a4f543dbe618212978cfc4b8038b17 f624f7b87d88c76ad9004e5de3e4e938bd4f38eae5dea95c07d0c434683689e8 CRE 1 03a5a9b42ddebeab842c9cba5adcc37085b487c415c990b88fb8cf08710fa478e3 027a6d0a74ed3d3859a4f18961925977d6fe590a56ef74e820ec8c019d0ede980a Ucluesm0Ok6mFMV+KjyWrevLq0uAAUau+fKQMxVQzfK4n6rv1UFGjHv6PG+2NOqimNDJ31puTX6NRdoshyNSKA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 hPjYwbXug6er3pHMWIb42QaVt84lgpfkbc7eFu7LbbBI7ySDVFag0A/p0myCzGFRIYAmaUnF9xj9dx5OZCwKPw== 0voKwtjlARfOlgxxFJCiexGJNRXVwhfxvnSEUIOAvenxdIddqAX7kiyki3xTad3/UUvNTwJJIASo0sRTWNPSlA== 228
4097 2020-10-12T07:49:46.641Z dc426f7768eba0bafdc94f62e794b6ecb6f8885259142e185675f607ef415e39 dc426f7768eba0bafdc94f62e794b6ecb6f8885259142e185675f607ef415e39 56d6d1a8232e3515fc2478926b61bd7d7540e4053488699ea483a75c7be6f56c CRE 1 03cb9467f4a18abf800d46e6bc610e41f51f558dfd32624a3a622e02c50d76bc86 034066d2d02c694245912f34b85ca1e0f5f3027111b4fd600376682c76a221ed3d CRdn9FRCcsW+/SxiSM1pUPan93RxLoms1U3wSMk34h6E12u4YnmCcXDrwxsaaK/CMVrQqzNWZi9DO//6hwec2Q== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 AfTekukCalGKLryvMnGnOojruNGExEbkj5ITo4GWa/Qy72gcjDmZl2z7SC5k7XL4u+gRmgXDxLpnXWf+sOZYyw== W2p8dhFVdTADo0ms//VzAj1wGutOqZPzEFIZFeBHcp+QLCkhriv0lNsXYxPYjc9ClEBV4AUl2CpFo3MEYzH/YQ== 228
