Block: 1660
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
69896 1660 2025-01-15T09:28:19.593Z 2025-01-15T09:28:19.241Z c644301d43a9959bf90ad835248ae800dcb66299d5b4bcd8fcd61e0213eefb94 46ea3480ee887df705da1e175f678fdfe6daabae34626e10440cd2ed4225da3e 1124d9e23aca50e5bd54ca915086f972b2b8c28fdd34c14fcf0cdbce1daf7bbd 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 CRE NEG 1 02995064308a89857661a680f5d777b01b9dccb52d93bf0b94bd7f8c44daa8bac9 0245ad0dacfd10111d38a948551cdcb0f8fda5e2e7b4607af538c72edfc144e70b 1ddWYRUVfbv5Yxz+Ie5RF/yGeLLR0Bu/Z/xvNqhHtvsIbnGKFlaoQ/5uLpAFvPQt4mXyH54uedPkpnlpMPvWDQ== 46ea3480ee887df705da1e175f678fdfe6daabae34626e10440cd2ed4225da3e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 28n5emfHXBIVI9/Ly2ESd7wuyJnI+2HLvRhl8HKrnHjtDx0eNKyxxD859qMV3/NVkPIWP6lWxQO+OEjYpGk0mA== 90reyFCq8etDcRrzzDdEBLKEWVQ+LxS5Cstm3aAmlhoK5AC+VUT8I4cLkg3fUrfLNhw925NrkFLZL76FtNX4KQ==
69897 1660 2025-01-15T09:28:29.402Z 2025-01-15T09:28:27.456Z e215560917ad9f034fc372b1c7a77ef55a4513b07e9e3eb8582e133d031376ae e215560917ad9f034fc372b1c7a77ef55a4513b07e9e3eb8582e133d031376ae e215560917ad9f034fc372b1c7a77ef55a4513b07e9e3eb8582e133d031376ae 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1659 0205c8f23454bdeef027c9d2a220060c1a97ca316348b788057cd884ba2681f6ce 03bdd5f876f3b49f1682db539f3b2b8a4aa04bfa14e309c8a9fee0b64db9966cc1 5Lza7jP/t694b8pdC1imSf2M+DHoSKxzcRPH4xjyWTfTL3twCZIo7Gdr/76A27sONmmoF3Fs2/HsdNb1Rmvlhg== e215560917ad9f034fc372b1c7a77ef55a4513b07e9e3eb8582e133d031376ae 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 a7gScVY0H1iORuhBV+KwrVIVTP03AhpNIFC21LRQPY7Ubpnu5vK7A8Em3FLnRnrC8YzYlM6TBlJ7VCQlCU8DPg== bdKisvYfoJvTYY1+EgcjAleMwC3lEvIP1ra0BuPd/gpz+3kQVTYBI2GwnHCC1BZBYhQ3scv88AYY5A+0NS1duw==
69898 1660 2025-01-15T09:28:29.440Z 2025-01-15T09:28:28.400Z a1bb140052c75a75e1061c80ba6024bbc94e1571d5f23e220b0af68138d29340 a1bb140052c75a75e1061c80ba6024bbc94e1571d5f23e220b0af68138d29340 a1bb140052c75a75e1061c80ba6024bbc94e1571d5f23e220b0af68138d29340 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1659 027fde2f4ac043c2676ec5e887bd491fa22e51ee452359a5171891de5cab0cdbb4 02590b242866b2d072d936572d76ea50d1d2631a8d6df58a2528ac8bb9b7412bc8 H+FQ+Z3OAe92KKKfP7AOxHipvucTTKukxTLQZuK7bEDY8oZ/FJmzllwZEVrxuPcArFxe5Y5HVWaC0a+wjOYZAg== a1bb140052c75a75e1061c80ba6024bbc94e1571d5f23e220b0af68138d29340 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 OXfMqUHJf5s1x3Su83qxjJnFhkOFpLa0RqQrWCdDZIi75f/IgeW3Oe9MbzDQ6E2nshDfuGVUNP3U/snD6lktkQ== XyZ5lLlDV+M7ipR+Ek3WxJPPTo1a8Del+r/MEjPpXSXxWSvfXPJLWVerfhA/DSu5n0t9h+px05NZZ3bdu5li9w==
69899 1660 2025-01-15T09:28:29.746Z 2025-01-15T09:28:29.462Z 4f02518b24a673f4d44fe674dcfb9f3a4183d7e643ab4db21296cf3009fbc3e2 4f02518b24a673f4d44fe674dcfb9f3a4183d7e643ab4db21296cf3009fbc3e2 4f02518b24a673f4d44fe674dcfb9f3a4183d7e643ab4db21296cf3009fbc3e2 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1659 0312d676186f57165136f1ab8f77076812ab085101c41ffdda89634d7afb1eb369 0241006635b5cc4ddcac173105fca2936fbf2a7457e975abc97e91c9576ae7b116 Ui6gIoYtmw3KWf2kxXnxWUzW+EToYi/1bVq/J5/CrezG0V684oY7iUCBIX25D3sJgRLNERN2kFqLX3S/ulwfkw== 4f02518b24a673f4d44fe674dcfb9f3a4183d7e643ab4db21296cf3009fbc3e2 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Ll/BrGGgZhWI7QqKM/+ZJ9YKLZvwpzchDhXP5xJUReJ3BrEV+VPIjwZ8Z5AvyJB7ANEcrpVU5BU1p4RgHawNDQ== xICGH6ujRPhawaIbeCIO7X+PgQz6SOT0nqsRse2Od4MeNb28vId+jqqXMrXC78ckgsvHzUZ0K5aQ/2wo8gMIuA==
69900 1660 2025-01-15T09:28:30.253Z 2025-01-15T09:28:30.082Z 3ad470d68f33d3e11439cddb3bfe08e73e17c655caf3975b122b21e3038d3b1d 3ad470d68f33d3e11439cddb3bfe08e73e17c655caf3975b122b21e3038d3b1d 3ad470d68f33d3e11439cddb3bfe08e73e17c655caf3975b122b21e3038d3b1d 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1659 0202433e8e17e288a5a1cb12847b41c834bb60ee60bf5036d555f2b08ee77e3c8b 0342d61c60fecae2891b2f21b33dfa9d963489cd8a2781e79ab3f63e8e18ca071b FvxVG8Fg+ArYmAbdrvJKywojDZBZRPCoS5VHq7AccXOl2VgxJ1Anl4B8RfuJdOWPbpX5Hr3XdSPCe+ib4Zh90g== 3ad470d68f33d3e11439cddb3bfe08e73e17c655caf3975b122b21e3038d3b1d 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 IgE4wGTzNNWqS1CREVlc5EgugxmJfjUGzWSf6Km9V09TpZZttCM9UXpplaRDiVdGx+Gz+r+BgMQh3SLwlqadxw== nzZT8QrmSt+pl7xU79HOj7jO6v5M+tP8tyMitYUmib6VDirCpcQLG4W+sehNSWluGfz8NdLfRJGWKISOu3tFEQ==
69901 1660 2025-01-15T09:28:30.504Z 2025-01-15T09:28:30.368Z dd9fca8f61a8abec4281e0b20ca641265e938c7662670173061e4bfe3b540f0e dd9fca8f61a8abec4281e0b20ca641265e938c7662670173061e4bfe3b540f0e dd9fca8f61a8abec4281e0b20ca641265e938c7662670173061e4bfe3b540f0e 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1659 0362b53f073532ce3da3470cb930e791c281d159e65a4f657acfc07aae7bdf543d 03c9559e30dcc7ea422c7c18f7af01d806779424841ba75cbb7f355b80b41c43b5 ABsGDtMo++fac04iwkO0VU466R26aJP9Z6XaQK11Xh59FST30KZ4jFN6UOEv8Rce9q3CNg3zwG/0r6SEUZdUNw== dd9fca8f61a8abec4281e0b20ca641265e938c7662670173061e4bfe3b540f0e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Kswi5LVb1RQBXI/DcBGLdCbb5MoaI7C+HrUvELClYmEPiChugfgFpzwS1caSiGW43eHDjCFeOJY5QwGhVTCYGQ== NsFulFSrvaCFu9sRBO4ZqCD42EJ4KTVtQEVStd+QPpIKjeV4OMJlbJaR4fr+pLtFz3GPGAI2YCMyw8YxfDIrtg==
69902 1660 2025-01-15T09:28:30.829Z 2025-01-15T09:28:30.701Z 1f3e85d087418c28e07b5da33cfc5e3f193afe2bbf6aca6c70bcb89c536fe745 1f3e85d087418c28e07b5da33cfc5e3f193afe2bbf6aca6c70bcb89c536fe745 1f3e85d087418c28e07b5da33cfc5e3f193afe2bbf6aca6c70bcb89c536fe745 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1659 02296415915a35cdc4c425e397cd149cf0533d015977dbf5b5135a171a031e496c 036a8889917abe37d35dce3cc89a41ab108c8598dcf8bbfda59b1eede005c02c1c VSRe8ihKvXfcXl/3R8ooOlXXhjqsJs4lcj5G/kg4WyEH6OwR+w6JKPQeiXkxK0CFz7hkvvk4TGMit9afFe37tg== 1f3e85d087418c28e07b5da33cfc5e3f193afe2bbf6aca6c70bcb89c536fe745 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 pbWos2nisHJmoD14J3ivFvHGNwt7UbfT2XkQLDhaszbp/uOPSziZpZWE+47fwH+CA+mSzXwsy4j6S5vMmCtbXw== 5ek4vryNeyrxvdZ4HWBv0TDFEq0GlSYPFl74e4xlk2Lds2WAsxUZSP2z3Wke6Duw+sJRuHafFded3wOgYlpJdA==
69903 1660 2025-01-15T09:28:32.610Z 2025-01-15T09:28:32.472Z 4d472a16cd261b94f2473e88fb40edb6eca06856320ce8fd5db2672c8bd9855a 4d472a16cd261b94f2473e88fb40edb6eca06856320ce8fd5db2672c8bd9855a 4d472a16cd261b94f2473e88fb40edb6eca06856320ce8fd5db2672c8bd9855a 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1659 02eca9168943804dee427a44ab6e5a9d4d67259555860d1375d9d29ef1b20992a2 02cbd51b7a759da8bd055c581cec5a6d89ccf485c054f97b8032413d66c9d0b45d ChRer8cjS56S/351VxkUMaH5MkVbfV8KbmffeGPKFJzKT8/7crIaKd6k5qkASqmzYi8V7h75cRfhPbTDhGjsww== 4d472a16cd261b94f2473e88fb40edb6eca06856320ce8fd5db2672c8bd9855a 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 /hso94cGyJXsJsdGeDsiLAyAzygJsVeva0BWK1yu67bk0n20mLNTHZ66NrGTlTfo9T1ecp52VptTmBmlDe3sIw== RHnDpSLfDivRnrb3KqCgo4lqqoSZxr4JGzsqpUtnRmdkxrQN4NnVLFcQnY6QYEIOD+zw14RHcMF+LHVBzZKepg==
69904 1660 2025-01-15T09:28:34.831Z 2025-01-15T09:28:34.661Z 4dd53892d5a54e05f96ce02e00d576dde326270f2a87aa0476f4a06f167b2b39 4dd53892d5a54e05f96ce02e00d576dde326270f2a87aa0476f4a06f167b2b39 4dd53892d5a54e05f96ce02e00d576dde326270f2a87aa0476f4a06f167b2b39 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1659 02f0e4f7f1715c4074b24436f412c94df3c9885d595058c6626d96b87fafd8c6c0 030e8abcc41fb8d7190995b32b208997207d96563bd80b805631d10f5cf9b9d419 mrSgWhNOtRHSKKB3L15UsmSZt63BVhp1zJvFDn9519WBCeo1sK8xRZNZc4RjYzygYdLAq5AfmWWoQh7k7S6yZw== 4dd53892d5a54e05f96ce02e00d576dde326270f2a87aa0476f4a06f167b2b39 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Y2hJmJpg/S7+V7uE3aK1+rO23VfrJWKNgfvU7rsozALdneTWTyWbpwzJ1WN9wHOvsS/C2/OsVHzAIziHBxsvAg== U7bVuaEqgTGNIbVzhHEjtDYt33BsBW26GnoiljIO31m7W1ir+BdeCbSGrtg4y4jgY7Vw2fR/OJouC3l1fVHY3w==
69905 1660 2025-01-15T09:28:35.176Z 2025-01-15T09:28:35.048Z 0fbb1373debda8752f633e9a3f38e7efdb941ee2939423733381ddc3dbcda847 0fbb1373debda8752f633e9a3f38e7efdb941ee2939423733381ddc3dbcda847 0fbb1373debda8752f633e9a3f38e7efdb941ee2939423733381ddc3dbcda847 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1659 03a22518bc4aaefbf75260c39edf4284f551584a5c96d05f8ee52b9a20d3bff36d 0399f72615b0791eac740ee2d6023e91794bfa36637f92b3a9cbcbf31259570011 N5Wazlc9AElpTrKBeInapyQrK+0ONe/Dl6PxEiwhtlkI3BkqoxUuiR+aLjZ2Dajv7YI3pFgKqvgJQvLWRQaMLQ== 0fbb1373debda8752f633e9a3f38e7efdb941ee2939423733381ddc3dbcda847 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 DX6zZ7QWIWahbDgB/wuQMw71jaQAYxYosTpQITA2f54MQq7JOpGQhf1BPWZm2Z7GUBt33mrrYR8syjb1C0Mx4Q== bbaxQvPedSoRHfUmFVdaFszjkB3HeDItvg6OprQIpzROPHQ7zatftH3zV99q4ygVDzrETcspLqmNdLQmJb8J4A==
