Block: 162
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
2606 2020-08-07T00:47:10.728Z 6a1f8dfc523a64a522d95dc2f3d6c0f366d8c3f96aaf8e2b15ef82210a4a0488 c0e2fa30735f24edbd69de03ae2f3ca55d56b0caa8a0b30c9379ce536c40f0b8 9fe0620ae226097b379be670cbe778f6f6ccf34931a534aca8569b3aa7f70682 AME 5 0243f458c82ecfb800a98b026509b127e64d40dad87dec07f300675cbf6eeb4619 03775f1a77416402f682a51b789e761acd1c3983decbb823260ecc1bb14e7d4b99 CS55yLVWPuvFcvkcaD1NmZOarTZxO+b03l/6ygoyUPxdmT03dFjHpmRE9he9KumqZoidmoIwbGuLHRZYcsciqw== CZNhzXmKLjiQXTYxbzc/HvxcwBLNQu6xjishkJI8MLDsHxOpFhLTeNUY39WppKDtr1b2KEEsjPVdoZL6bixvPA== Ruy+qtDzEzptVJaD0a613a6dxTF7HVLH4cuZ8fVCxMP6j37TXGh7lJ0nUxawAXZTmGtdw2D/7eV1QUBccCXLvg== 0K+wQRqGdsgP3BGdETunTf44daPW/P6MoKDma/JOW8m/6d/wHFnBnI2aqf0PL72lYscPFordacFBdqdoAmsE0g== 162
2607 2020-08-07T00:47:39.685Z 7bd73c08a1fa526d50158699cac22872d254a534da37098e06a313be3fdd9a3c 7bd73c08a1fa526d50158699cac22872d254a534da37098e06a313be3fdd9a3c 7bd73c08a1fa526d50158699cac22872d254a534da37098e06a313be3fdd9a3c HBT 161 028fddf9d08973c4a57cdcac76443e128af80cc2f21b14dcced063dfaf49bef482 0286a24e8e136685465dd4c1f88d8fc9c7d970970af9c8c246f70869220cebb24c GjulQPjHe8Rmbq/XXEBOXWhPn1F5HWlbuK4AyuWgdjh9SBYsrYGBhYKdcdCSQk91xXAeCAeupukgdO+9ONWg9w== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3nxPGa+I5K6j43WixPfccgIgJOIN3rUtYRWz+NeMKI3crYxm8ohlpGGgsoR29lkR5THrGn+UzcOnhh46Fr07og== WVNnwJDaIPZk+H3rFb61ZKM47r2Ljsnbwdv8OueWB/VvVwOGfHSsKblbSODix+H34180Efcd59OQFOGLJtDCFA== 162
2608 2020-08-07T00:47:46.821Z 0017b064a347d0908951199a7513d48b0fe80d4d224af9a18e3b46b13b14b409 0017b064a347d0908951199a7513d48b0fe80d4d224af9a18e3b46b13b14b409 0017b064a347d0908951199a7513d48b0fe80d4d224af9a18e3b46b13b14b409 HBT 161 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 021240d62eb452a1d43506b2b8d666ccc451f251a2706b867ec508e4f94ad8d5d3 nK4j3ras1QOlBQ0Jbnx06v6AMzCiTb+/LgWeOjQ5BFoiernotb+Ee4SqUOVzR9kNNZrYspqCUu6sLMukEclEDQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 rKs0jgbkkWunRH9Nc5qP0mk6ZD62yFpcGkh0l/6oV84oOjQmOrkZfh3z0pY3NLcenuc3uMD6QXF0CVOgXEdp+A== JuiElwa9fpD6FEY6oXVOwZlWih8MITQnTpWefLUBWT5t7iAmhbEshkcCYLpFttOXV4v0VNQrd7nlHavzeiiqwg== 162
2609 2020-08-07T02:43:55.204Z d9282e597c624a7289a30e83ec9c7fb4b56c539594d57580e7eac66abeb38ea2 f24d90f81e815dc676b64d2a882ee8c5e3e68797a54fa278cc5672e0ab67a5c9 faffdefc8f7aa8c0c683c2acce18e002a3211055f81afeaf4cdda745d18973d1 AME 5 02040c62078c85909d2b8574f1305090ef88d195741c7debd14f600ed9e36620ba 0246225f8dc8ab1db5155ccfec4657fe7ccb395d970c98ba1f06fd062a759f9937 br7LDo64nZUEYrX0SQr4TVyR03EJ9Akn6iqi7yk2G9l2lO1L1RcKq9YbGy5of1PEemU/WZFU6rB8lgVVSv3bQg== mA6W2XAgmP4+yvgbU1kAoQ2FOSRfrXkDQeunJKnruYd7IFoAmr8Mu8VRBEVulGH8GF/EbtaGG8rrU6RbJJ5QIg== nTT9sDsEp76gN9dNOLNFf01EP08pbkvptvZfJKUNCO6yngy2xORlCQ4MyrkmeR7SJ7tZ4WSFaB/TfZ0XQYu7aA== l65IR7iZW8QSLucCdrzeeJgOUAtv//as7o+4a+3sBeOkG7WdI/BT6255bptx0BNt+l/QM4KqUXtUrTLO5teaGQ== 162
2610 2020-08-07T03:46:03.126Z d47f4107b8783c60e5e748df24f6b80e8faf32cf6d476662ed03cc8f898c53c1 2a7318aa7343f5ae4207d603df8529abd06a5faa8534c5cafead21f6bfb7cbce d7f2ac89359b27bbb3dd5fff94f76e09ce4379a8caa4cad904da5cb631e5f16d AME 5 033b169de480876d2f8c5740f0fc1d972735bc4b239632cff389762e1a5a5aeb71 037513778d42ff1185825262eacd254d0ff5d2b47e3f8c3917a6ec31a6eb363041 0THA9k5QB81cyfSqJt+RwYppRydtzkjG8ZCn2NXvFu7a5g+1EamUeWbg3VgjwWmrrCqyw6Bi85j+NHAmBR0eyg== udfLjXTFcSkrDMyy3yUx3O45Cgn8mYypG30sjmQjryPmPGaF08+XxcXoBHvVyuueiMijneX9GpiGR4v15bdXtQ== SiuIbLe3p6+2J4xb1EZV5smdmtvNxHX7vyCgipykKfddE36hLwEfKxe8nlNKB02oJpJN0vQ9iivFq+rZNHtofw== JqTBt+6Q6VzuTemVFwQegz550+dsBTP1n80qNyMw6GDyZn3hbsag7GpffG98BzAVOc4zOXTOrC6rBGUBINSheg== 162
2611 2020-08-07T05:09:45.871Z 671611347a916955ba26853028e2671ec9f2e06f1772de51377ee89c024e535d 278a7e05019255f304c73feda1994772dfa620a87a0d3f07492be62a7101e4f6 d6c0c60698ccd2a9574aad02b3fae9b60943f534ce29e525b2c3e61ed1ac3e2f AME 2 022026f7b0950a19d19c9c83a7945b89b6bbf95933e1c263f2ad12e4d83c5474fa 0314de5e9bdf1dedc0f51169802335cbd7b2f3d041a6fb62d8322cfd73d12dd8c2 4x68W7lhmPTofK2EQo2CuVHvtzo+lUaLmsY/MOJswFg5wqpykrJOo+itzBaqquu0ncDJvCQ7dk5i6idY54Z2zQ== erQP9TlvkRFjpZCuLvAH7DXZwe4tAQZhn2SQPpYgqhWc+4WiXNvRq+4tIs9RdEKyhihTiOh2dHdlpCCT9d3CMg== KTorWI0BVKeAC3yo6mlozcOx8QmJfiaZRT2lQ0qvI8AwtUyg4p+XIwj6/JctJSKqwROufrekGcCtiVID8Z/ARg== xPgDGMtruiWL+mxEk9NO09hMaGfv7dsIdH2jfmmSyvvGNABExHHpTDEN7kh4aRgAxZkUlE7gIJV5NV+Xr2/Grg== 162
2612 2020-08-07T06:57:23.247Z 29207cb6f2cc218ed5a00c28ef7b34975878ac3e22a5bdc99055576c054a9b27 3782836265cd400a11e3054803cf13f8692c4d2369a55b80936e84a9b75cb7b8 68edd16448fa5fa10a7bfd218b4d907e640df6a4473bec6d564556d842d0a2eb AME 6 02c496bff675badd7ac531affcc6d0e7f65eb65bb7bbda41d7e27a9af2d1b404b2 03b1d62680d96a65f99fa3eaa9954278a9fb6a1d6599aa4cb9a1affb1f6fc9383a xjlqHD2l64bkfG2gYxWzEnnSarbvxgNwnRd92vWXgRUi6E6PohubFXVbKZ744SiqHRXk2Ec0Xxq4wPpq211tkg== +/hJDFVdM+77ylGghl3yeA2Z3MGKrhAJHDkcdYGamnDwy5mJDCUen8lbP5Ytdgs8pU9zwcdEWKeTSBkLgUJvLg== edmUufEiqp18JiEai/LxlCn5wm3dMMrTj/nf+LIwegKNS24tbAXkXVSDCf7kCNjnN8G1yx/K4TQuZ02Jg5xE6g== eukScvZFmPpZ6q98DwxddgAP+V+a1Kbp6ac/oSOvzP/Ezu7PcoZcxKEfbcydfEYuAddWncEFJIpiKkJ7q9dcOw== 162
2613 2020-08-07T08:18:44.784Z 1c2d12b39d9e51744a3b4230f6e36b8bb1d36fae180d4d89ebdd8397dd32e4ff b5403357d3cdd3ac931066633c9740617c146cd33fe3c521f8078638e5e79189 a59c8a3e5a69f18e04bc13e04c8ba0f5978a99f0045d4ceaac48811081861079 AME 4 02d1c43eb54b23b6191c2253b8a5ca873573e3447d2022c56a8300ad94a684a878 025b9e27ce0824fa514d5775db270018b019f9454f64acea440d3e100cddd9cff0 1yAc4vNAUisCMSTNzeSvnZ1yQx2kRDW/3HngIG/PAp7ldRFkdbRcYXlCPO2U3wCyNox0OzORBHt1rwAhUFvdAw== Ksy7KIjMx3eCJjcun8FtzDITZI7oq7rxyrdIUl/CwM2y/3CuFQj/mxPnUBLLfryCTKCs9A3dq1ev63RGsRB1zA== mFNgYhzuDDc+evP+aNTWU4b+nvnZHZa0MJLbmUUumKGPrZMxHCdsMVdj+/Jzk5Ngx9VedPMH7d544Sm695NGGA== qLv5S74jxBiMkQG6b51eurwjeTtxxSRTXXOVRnUa3aSjvZoJ7LS5JWqXoEQvq0xKI7ZKPWaJambAUmTmnArUBg== 162
2614 2020-08-07T10:07:08.608Z 3d2ff6e0ccf6cd5af1d2a0133d86e9ba80bfa3a807d9fc2eea90e440db5f2e6c 762fc80283d344abfd8103516be741b513bd43c06282e6d934765881e6e25cbe 488e7302b9ea41e3aeb84b7c8c18f8d0e7e4bd6e0253df8fbc3a6e1b05e899e0 AME 7 029f4d6a70c20c2f0fd9a4023bf1c04565f6211c3eb6a293918b028e25d03bc552 03792ee74831473eee3ce3440b39c57b579990eab36f1912fae451e0fcb275be9a vu4bDwkzq0kK6SDwJ1YIsphj+9lx/R8HI95clLdNZO+0xB35wq7F74PMjPr1ba3Q3rdCqDJEQQxv15/OylceUg== SwiGp3KRPUYNH1lOEKxrLRtzpVeuNM2UPjGgh4WaXNbu2rlv8K2q0DXHe6Cj2E9FkVq9SsGxUrT6dcKJigDTDw== IaOIK4bNLSZ1D8abSkV3TxxrPDwaZMTZV5kI1XJJQ02NgnA8kou4melpWKjeRrfRqyqsz40BdtACT5+hrxXP7w== yAgh5QShSCpbe+Ilkui+pIY1BPPgA4yvIYlOWCjDhDb8byKRWMh4TtnQQ2WDdUfeEBSY7YkwcXGJaW6D02dEgw== 162
2615 2020-08-07T11:37:39.452Z 8cf5c002629ce8e149063c8e9191e3437e2858f8b9087373cc67f802d915c3c2 8cf5c002629ce8e149063c8e9191e3437e2858f8b9087373cc67f802d915c3c2 426ea32d0a049e054bf69bdf3964b0bbc2f423fe83b921d529aafbea6940cd6d CRE 1 03fa931a8fcf76779d5104f6c1aec5ba3ace5198f95036841fa73da6631744ed15 02d2534b70df652cdb848654c53ea4a129075e875b59fa00f411d6256238191aa2 WmEqHfjWE0FxP6mDvVubzaLijxBrU48P0iN4zEc+KVZu3zCOX++kOmwiOCQHLsKr5KcDJZBDcW5MytAoHCEBVA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 juSh+mS9e3mbhVL4JvLyYLUnVHOcWpx3yFQ6ysfrst0VAlcAfA4PTMjEO/4TdeuPuLSzST0z7v3fuxlHJ6d96A== v3vpJnnPeKDJ2W1TiQ1Pk2WFJoPOuvYsxU0hZUFrFZUihqvNUZ58GkmzFGLYeWa0yMHb3AZTNRRo96t/NwnSqg== 162
