Block: 305
Row Block TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
5822 305 2020-12-30T01:45:40.886Z 0f0fc314a18a9c33e5daf9d14c1c6c224f74f3bc0a7b248b8abd217569d97169 18c84a6b7fdfb4a28de6f24a46ed3e16bbbba7f683b6d139ff0560b03ceb540c 686459b72ea820cb29fd2cd0715f58c6a99cc3f2731ecf58d06db1153010a2ff AME 12 02587a28df5266a1b7b7c78dc3a4df001f564b6783c61501cc62dd08512bc36400 02b896c996b928da8ab770ec0a3b695f5e7dc4e1a5f063804086ae6f9d1cf35666 bYH78x6qNLD+iTwe5hNTCFLSUIgfD5a6H8d8k13bSlknxpSDd79k5LUn8c/rxJl4ywz3ZeLj5s2QPowgTIyi8Q== 18c84a6b7fdfb4a28de6f24a46ed3e16bbbba7f683b6d139ff0560b03ceb540c cvucWa1cClIN5rMkdMXD/w7JcbTZ15xAtcOhZ+v8pvxJB+oWQ2/Ak4HZWUvb2PmQA3Gli7m5ExiXgNdmJgslOA== GhrkpMB0GCFfTc64MRqxjYJcLpH3bDacZpObGiUKRHukOQLiTe9Sb617aXeP66wZnY2vP5wIMppnHiGVRdWoZQ== lfX0raL6kFycBxq3LCqg1ytA8sz+N1QwxTxFnVSzSPWNjiZ/fpIpyIhuCAcleAzvab4G5LL6k3v7/IoNdlAEDg==
5823 305 2020-12-30T01:46:17.689Z 7bd17c933a0dca3849a78862c4693623345a525569fb1f09552ed3a0043e4d85 7bd17c933a0dca3849a78862c4693623345a525569fb1f09552ed3a0043e4d85 7bd17c933a0dca3849a78862c4693623345a525569fb1f09552ed3a0043e4d85 HBT 304 03a0c295559d19cd215bab67b958d6bea6f46e85c13bbab6ae436e285c66bc989d 0343daea757a9c4e7a48670cd9f827e1f6f76df7e9bf1149a8013c91e31e5561b8 FPhE+ukVH4qCplR9Xwpic126wtV3oUp7RBmljNjZGxNFmdIGBETLm1jFyfzKyflLNUVFLBsrVEPaH5sTd6GWIQ== 7bd17c933a0dca3849a78862c4693623345a525569fb1f09552ed3a0043e4d85 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 eCrQSL4g2QuxVy4n+v8ncLqo26NL0JHEkYzPUhseqhDJwD0gyfYg3Jx1Txg8bsumrbMTvZLlm6MVtfy+abag3A== CQ/QUIKrWRVqG3AMqpex7IFKUsU27yfE04u5lGfggLxdcer221ep+6pgOeYt2YTSTKAsvx2Kzmj1CDW+pC3fIg==
5824 305 2020-12-30T01:46:22.138Z 7a03cf90c6f46170223ec16afa35aa9eae3ffb376fb76839e573c31bab23b112 7a03cf90c6f46170223ec16afa35aa9eae3ffb376fb76839e573c31bab23b112 7a03cf90c6f46170223ec16afa35aa9eae3ffb376fb76839e573c31bab23b112 HBT 304 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 02afa05c100eb437338f6cee3ba431615687a67cfbb75548aed8741616937168e0 AjufmDVgsJZIhAoTOCG/ihaB4TgAabgTPf1hHEoUhHkbJfViWWJwE3Erw1euVe9vXUoHY1y4kyXzg1LRsMhCHQ== 7a03cf90c6f46170223ec16afa35aa9eae3ffb376fb76839e573c31bab23b112 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 r/qRGn8kOIIAwsQXUzl+/zz/kAgrLHNyNgcfzc9Cdq03vwjhDeXg8ZedPGLVDRIEni+uBg64nbCUeHYZR4uwgw== DmCdw06J8xoMNq10IPFWtBzHBD0fJvMaVxep6hp0C/einJLWlmkXixDDLX71izH3yPhNvQUW0qOxpbunBZNvYA==
5825 305 2020-12-30T01:46:23.782Z da43c33fbd5024b1e50124b8b201b95a8342443445ac90fb7449b57f88a0e03a da43c33fbd5024b1e50124b8b201b95a8342443445ac90fb7449b57f88a0e03a da43c33fbd5024b1e50124b8b201b95a8342443445ac90fb7449b57f88a0e03a HBT 304 02f0e4f7f1715c4074b24436f412c94df3c9885d595058c6626d96b87fafd8c6c0 03424933f6cf0246299d280d4768bcf70ad079d0024a08a0dc9ff608be64cef4c1 9RqXUt7raaL0ByjcIhGnYHR8FXT337XsSOdzGddkmnXy0gBaj6v94YNdXcuJMiz0A40+nHWAt0WBO2M/l4WX9w== da43c33fbd5024b1e50124b8b201b95a8342443445ac90fb7449b57f88a0e03a 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 I5YeCo3pBQHkL2++OOAc0M+V2hFlQTTyjp3zMixkoW5ly+PP8BKRnbAeCCjv4vUkvOSsThCdyDN1sVxjwNjKGg== AjSUdNjPLOOc+W6W/E31nkXKchgWkyqf1fa4hJqALTVUN9GRAQfEQ5IJVIyge/WH9wavyVaIevxMVAFGfEboJw==
5826 305 2020-12-30T01:48:27.928Z e605327f02b7ebbfbd4f1afccd5dee92ac49526934daa1ad6c5579c4f174affe e605327f02b7ebbfbd4f1afccd5dee92ac49526934daa1ad6c5579c4f174affe e605327f02b7ebbfbd4f1afccd5dee92ac49526934daa1ad6c5579c4f174affe HBT 304 03c779c2e4b5c937049f68cc3dec88504e0057ec3688c0f52f535ad768b12ca958 023d98d1bc07ab9b4e5b439d3ab55bd8d8a72e2ffb46c7fa3917234ac418714dc7 +d1YfRMFwAyyIyye3evDejnjAHm//5HD8kTGu+w16FLTWSqsxudXt+BRXviwEfVAtRVFuE7Iz4cb+yJiE1r0Kg== e605327f02b7ebbfbd4f1afccd5dee92ac49526934daa1ad6c5579c4f174affe 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 h+elaIEOyXDCby4fR5y40ZHgbkR4TY+1fbRSNt5R1PFOdF6wLs+Ff1MEWjDcxmwS3N3K8vy0bDj+s+gAdcIyWQ== xmktWnirElmuZWnIDTKPU482Rmi/LisPvlGwzLI+EJO2ZxJuQ5uE4UAtKbe0RxM0VndHaKC4g9RZ77NpsMcniA==
5827 305 2020-12-30T02:53:50.469Z 22271c2420b3c98611b086ae5458629e808727c375283c8d80479f63c5d8d53e 32f2882ce56aa492513091ae2e5ae003e6d96737e44948b773930debd4c4abbe 13079eceb3020135972d05fcc5c0c562dbc42e5e4dc9aa299a2c4c3b4adfe749 AME 14 021a95ca4fb8d4b6e32b03e9372dd0f15fada920f4f8e51a615d7f792fdbbc20c0 036769d4b8abe854257f40bcdf0d57e60bc46d3e598d194279083db9069b302aef dS4ilVV+9Ku0DfjVMKWpaPN8J7voFLoujgGbKbyYKDQxITvRfsv9d420EGIsHgS/SDQByWUgOo+BgNsPLq8VDA== 32f2882ce56aa492513091ae2e5ae003e6d96737e44948b773930debd4c4abbe LuYV5WG9smk01+S9uVVQ59pFoSHfb/io+/Yy6cjBSXGYIlQp5VASkXxa6z9NoDOPbg/oO8cW0x8ze112JFhRBg== RMJL5XkUsWJPXHkeqO40ZbK9TSzSRJP0KAxaDChmq+hZs5cY2Y1skzpIl/NzGtVODfjCu3jl2c+dSGYATEXb5g== r51jWB9jcRhvAPwfin8IoHzPQWLoK5QjRt0PibUuymg6o4FS/n4cspBugKsWfNx893ysqmtsV9c4MNFkQl8yxw==
5828 305 2020-12-30T04:37:31.879Z b18750a4e7e07625488f6ec7f405ba1581498679c3f69c831ed0f7431c355058 c4a70abd19ded1e0c31c6dd420e58966e32227a51456948fba7225f908ebe404 fca5aaf8f1998596204818daeb37c7439fc4c952bdc500251fd637f292123b14 AME 5 0280eaca528c845f68af1a2854e945f56b6250cbcb331edcf14991f2d770f548ed 0334fee3eda6bfc6871cc63066d31d53c5dcffc1ab366cc76c996a42b21287debb Obhht16xct6g50BaDmXSchlIekakTxh2GFkpExbkasPp9UajrOrFUqDdLeD3v3N55P0xozROSN6X261IPs6MpA== c4a70abd19ded1e0c31c6dd420e58966e32227a51456948fba7225f908ebe404 lcULZ1zgk6Ba7uLqFvUpONVH+O70JifGVSyNY+8ZLGf0FeCuZ+KOJqxgv/T8Mluq7EvqV5vMEqwszGWiCyRpNg== beAOsKKp354R+latHlzsjo7rtJf7//yCf5dUgYiVpC/9kyb8cvM78Vr5DQRRSvog4YNWh73+/kQqkxsPKqmv1A== pDQ2XsMWh+H2Pt3vljbB4LSeLZepigMIJGuyY9mcA2yh60g1DZWCVQJL3hM1moa6SPoCV5pq6ntT1mFjveASWQ==
5829 305 2020-12-30T06:30:58.937Z 772b0448e4e1a50be9d01fac3919f278080d8e7a0bb736582bc46bb06c46286e 2ea5f0562a0c2df13a4f53a74a877b36deff20462f77a4860578f6083e77e5c2 4f08e96ec637d425fb524ceada8a3afd9f433c6c1361cf75943943e7b321e888 AME 2 02232623dcf8500c6cbe989328ea6bfacafd16d15a2cebfb2a07c27569fd354496 0239a83ba45178c11d38c88b3c8aeb5ff34dd2e41fa3d4b275362c1616ce34d78a uSZQ2Umcywvy2hrosULU3kF2gpZl5dW6jchUviHYNiZz7/sviq4hnwO9OczieKk5qbel5NUQ97b9WBUoHEC2Qg== 2ea5f0562a0c2df13a4f53a74a877b36deff20462f77a4860578f6083e77e5c2 0ZLYxv166tgo/g/czqihvO5uK9JKMjd2KmqVMOlBhjIVBEqtGeMdgofqT8b8ZNGWp4i6SyVEV+BtrTpQDlUHbw== i7rnuMdt5ano+o0IeYn7asPky1uCL1QX9X24OR0iWGYCf0flhETd/7eYs12v4uEpRqBWUPc43IZuXKoldWOOwA== SDEJwHgQW38Eqwuy5J+BpfP/kwUHb22xpColTiFzQAdSWQckLEhuZyamI5ZH0ioOWniHW1Nr5k1bs4A9b840yw==
5830 305 2020-12-30T08:23:23.753Z 5bd5c72e20ba4cdae83358fd070c24909549a0211587084dbe9cb3e5c24b1378 abfd7afc96ecff1fa95dca99766496a3cea1ac8410b9c3da69a3ae0deebeed82 fb75699470156268627a2ad9814c7539a308d3a0f4aff58c10030ebd3511a604 AME 4 03dfda868f6a84e9b66e3ef0797c64fee6f8a4e87d95b82647adbc61e362ca8c6f 02a162617f4f463fc056c55464dbd0ef26e82515bfc97c3d112324173f7c23c5e5 +CQWEsRKQIw9LuJ3Z12qp8jabT5V8e2MLqJ1TLOgYTVd4vi3EKiRds3xU9fhVWycig6r3q/QMlUQQB6491CJUQ== abfd7afc96ecff1fa95dca99766496a3cea1ac8410b9c3da69a3ae0deebeed82 NJK76OTO/hR+vHriUus/l68tASohc5sm5ZOeBF9uoyaywimubit11cOQd819rtuEsDBJMtHC27fF4fFY4HeBqg== J9rcPKYsI3ru4FIPsdvaRXEmkoU30mhOJsImR62btKDcRtHEUjgTmBe6YEMkTvL2Mlmq2D5HgJxN9Be0U8BskA== n8Wg3HgbHuiQnuVqMNhBJbhU89f9dO7yeJVl6G96PGflui/lZ5a8DXXobGzySI1X8XCnbK7JKNXzzB4a8EgfKw==
5831 305 2020-12-30T10:05:41.031Z c838d0bf9d1608c43984d0b4109f84de2beb8226d39f5ef3ea20f7514207cd3a d90cec2b66319e5668f8f3753f4db8c018973f1663c180f25dc6c9904f233059 56b59b022f4eec976f524e24a80ca9284501ae34d18ee1705b80899839947bf6 AME 2 020a3f848e9c855e04fb335cb6f44f70839fec15dce334b0f445ad94349fb9e230 0324af5e3b51767f515b748ac64b0ff152289182d59e01439e3031f6afc5a0dc36 o0U3O8pyKZjiLAF1euUK3xIVr3bHi8gH2hR8EUJ08CqaYW+jgrMkiIWoZgzDTmPS3j0BzUmq3Wsrnr+WlnDa0g== d90cec2b66319e5668f8f3753f4db8c018973f1663c180f25dc6c9904f233059 StLsyYDiy88m+9TM8/9hEHt714XeAWAndGjquHMIwkLj6ASKp/VXVa3H+tiPi1FKImMKIYCYEpkc8xO6lUxKfQ== gDkTcLo/D2Jpo+EJnMo+6GHCddt/8yU0S+Sd/vNtWwBVxHEz2L0BcRNsUVlgjT1vR/5Qj3KqMaQCAAgRG/kzeg== Yyr8VLDHoRx6OpYmQzSBc0IOtcY34Ca8VG5yn72lCUXIVyt+RwbA6JJUs0HeVyWnlV31Rkzx3zRgcBkMD9FClw==
