Block: 537
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
11398 537 2021-08-20T01:33:13.502Z 2021-08-20T01:33:13.197Z 2b1c5384ed5d971581c3c5da105d735f804a4fdf0fa214d0c5f2067193101a0f 1b5c34ce48d2db03de44df9a2f85d6548475845dbb329efbea63cbee29f33993 3dc4e903733cd4c5cbdd82477853964d4ab695554d8223d2d4664376c9dad12b 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 CRE 1 02287aa31ced780c1c8d4321fc51ea792eab70a52065d6e63ccc760e9a9893b307 03a28afb14e6324b8ea3f44d612740b1b8b145345295807b0a03c863c9986dff90 GUn72/ZOFTdGYWOi48BLTLI7PpEUkgEKF6TDJJASyQ3okreDPDMRusu74SZ8o7nWhMNXJ1zu+WGDAYTA3JXQ5A== 1b5c34ce48d2db03de44df9a2f85d6548475845dbb329efbea63cbee29f33993 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 zDXqcFlIMtHeX6mo5tQ1aMwuqSFYJDxGPpUmMT5Pa8horFvLxh/aAZ3mu/3rYo88gCKQMFDTrm372exgVSUFFg== OHtw+6B0Ew9EfiBQhRHApQBNmC/Y1QKP2fnUE9CENpOgRkJs3kwNDgNYj7qcfvzc9WyYA7mlwKGQaDUtvEFruw==
11399 537 2021-08-20T01:33:29.416Z 2021-08-20T01:33:27.865Z e88650601b31d633d7608393a1d6ef91efe6dd13bbe39990b2f255eabbbe4407 e88650601b31d633d7608393a1d6ef91efe6dd13bbe39990b2f255eabbbe4407 e88650601b31d633d7608393a1d6ef91efe6dd13bbe39990b2f255eabbbe4407 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 536 02f0e4f7f1715c4074b24436f412c94df3c9885d595058c6626d96b87fafd8c6c0 036f1e829164e2260d18beb91adf76bf1e519a1fc12a6f89b26ee50c47d604eba5 z98+luC+ertn7wyCkAx27OPSIqsomyRM0VRecF30+uP94TGYMvKrHDWiP3osdejALzRloOSle6lT6SRxUeVtYA== e88650601b31d633d7608393a1d6ef91efe6dd13bbe39990b2f255eabbbe4407 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7w5xV8R78KtYJQmmKSiIPoYuGMyGD4RNF4aoz8ImBHtIKfrGtgO1uOKp44SGrYEW7efmrm/0MfqyGGj5OwkRaA== ozdV2ZtBccjaWMz2AaBpH0A2Amyz9bQ9+QN9zU5zZ6+D2Qt66iRI5YCtim420DB78/ghEy/rD2JYcOy0LIDR7Q==
11400 537 2021-08-20T01:33:31.202Z 2021-08-20T01:33:31.013Z 687ed5bbd35df3183654f304438f6e44efdee87bd8a1cd6b6a5c3c78d913e886 687ed5bbd35df3183654f304438f6e44efdee87bd8a1cd6b6a5c3c78d913e886 687ed5bbd35df3183654f304438f6e44efdee87bd8a1cd6b6a5c3c78d913e886 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 536 0308306848c228a1c47a83eb9debb32d776f171d12c36a51b71e11e9799b885761 02a452a821d28cec568f08d0e23047136aa4328d0630445bc2ec2a19021d757981 6zf2MK34EsvskoKDImjiaUDmlS8lTdHykISQP5w/85OsITBdqpW3w9Fl32E2FQzEvGsXbkJVVE3nztutJpmg1A== 687ed5bbd35df3183654f304438f6e44efdee87bd8a1cd6b6a5c3c78d913e886 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ZpRge/q4Ys5orRUTJB4fJ4R08xkOCg1vb45UhjtgL746gtAOp003GI31JrNCpmrNrZsE6fTQ8zaIRPCZqB3yfg== UNaMW667QdNCO5xP+D+nS0bVd8BBy//sf8Xfyqc3+E3DZMl+/B1kycdjuGVtrGvuT0cM0JNPsrNHRBshQ9ASgQ==
11401 537 2021-08-20T01:33:37.069Z 2021-08-20T01:33:36.908Z 10861d02c003b6ee126b8ce92df31f3e589ded4d01c6d523d6d4fccbae51363e 10861d02c003b6ee126b8ce92df31f3e589ded4d01c6d523d6d4fccbae51363e 10861d02c003b6ee126b8ce92df31f3e589ded4d01c6d523d6d4fccbae51363e 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 536 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 03dad4c357eee6b71254ecb772fe5688a536e8d3204e351693d12d7497939d94f9 NTBxFV/eDH2Gq6V6BlhoJxAl5rW30Y+pXQMkMPWCAutD7Pl9nIYFV0zSrYZ9VYRKloIjubZKOSnbjk6V+DuLlA== 10861d02c003b6ee126b8ce92df31f3e589ded4d01c6d523d6d4fccbae51363e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 GS+su2RKi81kALmGwTyrmL4P17CP+BFSeYVg5tyJRYpmDUGkAC2twB6iDw9lHhCARMJ/aUGhS2RO0Hu+mSVeIw== i5J/OuWHn7mxKD924Dz5H8b5KGpLnISs1sVeN7SdITEvJkl9IvKX5rmUVCTK7H/tN6Sa1V3hB/bUhPkAmSa7dA==
11402 537 2021-08-20T01:33:44.044Z 2021-08-20T01:33:43.955Z 22244764bd51e8aa6d292305383a3d9c5bc015971d9e9b87bea3721c55d7377b 22244764bd51e8aa6d292305383a3d9c5bc015971d9e9b87bea3721c55d7377b 22244764bd51e8aa6d292305383a3d9c5bc015971d9e9b87bea3721c55d7377b 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 536 03a0c295559d19cd215bab67b958d6bea6f46e85c13bbab6ae436e285c66bc989d 03cd1fc4c967cdac5e1691d8a632469816e8eee58584306ef86524352268b29c72 oeKyHcvzzMpUoh8XcAFlPrlHbT+h1qexG/ajgj3o8eZwmbPvlFxH7EA/VfM5YW7bwoEHbq7ZigvpRDpZHkVC/w== 22244764bd51e8aa6d292305383a3d9c5bc015971d9e9b87bea3721c55d7377b 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 NQsgrk6EIZ5V85AFkC1q+SAvGdc1WrDGIdrOW5q/a3dic9nWJTXEkRfp08tYbZS1Vg+tX/8wTxKoHgDjyrZ2IA== zly5Xg0XTibIfJks860nD9DMw3ywCi/ixNL2t6UEjOWdtQ0BGMusYXqKGuRtAoi59cN+jCSM8iASXIgDx1qG9g==
11403 537 2021-08-20T01:33:46.502Z 2021-08-20T01:33:46.339Z 68b84631c1f8bc3acc9d65af2689db3c8fb06712034c364189bc74cce59c8f0b 68b84631c1f8bc3acc9d65af2689db3c8fb06712034c364189bc74cce59c8f0b 68b84631c1f8bc3acc9d65af2689db3c8fb06712034c364189bc74cce59c8f0b 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 536 038179e02e0130dbf55be3e0bf80262b23ee99e4aa388346582bd8c4b50f2e9a7a 0280ba931aeea90f8d37511d997a6608abb20e304a103a7f71e90e788fd9e54dbe h3uCs5FTZE8XSIwkCcf8uHSTNAnpjF/AIjVHUN05kcugkiGzBDN009XrivTKPNpclR8X7w7ZOG+w6Acd0RPOWQ== 68b84631c1f8bc3acc9d65af2689db3c8fb06712034c364189bc74cce59c8f0b 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 /y5xQuSGopW+6pMiqrnZRDzHs7gJNWjA6qnchpURAkPf3FJZU2BaFCJVihYqO+Wwkcqknn/3NCwhnn5ATRhjDw== 7rnjWJqwWX/5UvcJYtxUvIdfA/t1TMnYcAlzuzHdpKRjToiJmArhX6yg8r8mJPhC5dSOxyaRyyvK4PQ1DjQWWQ==
11404 537 2021-08-20T01:46:10.355Z 2021-08-20T01:46:10.095Z 167eaea81d00d8bf34d3b0be51e4c1b51481beb93f9daad3a5e1610ae2308571 167eaea81d00d8bf34d3b0be51e4c1b51481beb93f9daad3a5e1610ae2308571 167eaea81d00d8bf34d3b0be51e4c1b51481beb93f9daad3a5e1610ae2308571 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 536 03c779c2e4b5c937049f68cc3dec88504e0057ec3688c0f52f535ad768b12ca958 0393e8d6e00031b03b8cbd49d6db6abcb172bfa211d6713f9726e4dad8a4be354c w0Q2dHHUJh73YoHmiV1s1BOyQ1SB7m0whjDeVucG2AQuHzOVmb+iEDVymo9JmzCfaaGGtlAmOfKKSYic0XVFwg== 167eaea81d00d8bf34d3b0be51e4c1b51481beb93f9daad3a5e1610ae2308571 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 K+pG0qpJIuGc/vgYt5TEJRRY4nsOsNi2FzK/wSvMubmAt1n7izqhFMGs7l8+zIZGoRwoKApl3uk1W8M/6kz52A== 89rfIGhYPQXe0cd/3xTV85KrD6+wxRmcPO/DnkXebS9Oj98NZVH7WZysEXC+vL7ev8oxeiZ6GZglCYjVFaCjww==
11405 537 2021-08-20T03:11:44.632Z 2021-08-20T03:11:44.352Z 50beb0cd91f0ade5293c77bd3cee23391596bd90d5faf2710d4f0b121477fc94 67a12b1539447638925d02143d45c2dd0b111c91c96ed7549bdc46ac5e5cb9cd 0fac05f45cf45cf94560ef0eccccf8849f8cabba8c55926f9cc8e641f021ff43 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 TRA 6 02e23add08bfa4206a3b0311e89301eeb18a7cf287128007837babc7b9282ef55f 03a8a3413aa69b38b1421ca2e24d39e6fb274ea9dee906aefc11c3fe4a97088d0b SvBGOKPeNB+rQ6zJcisfPSvIv+T3p6gMQqwOXiWpoHvqIiqZXllvZEEE2oCQ20LtYtkU/PlXbglpf0jDmHUjnw== 67a12b1539447638925d02143d45c2dd0b111c91c96ed7549bdc46ac5e5cb9cd qYBFQMBpV/ASfXl3sKskYsmOJPqPWNm4I7FjOXK2aU379dmPwdHpuvZZsTsddG+rX2Fs3FKd9yGuwPp9lk+u7A== JjoLtgE0mWP2zhL/L2n/3nwBtW/n3eXuu6VQyuAV1fcQj1KHS/t/uvXCBSnjZpYoLxFkxurQ8g8wr3SWIK+J/A== M12k9pQtuNe4ARpIOH3jfM4VN6hX58Gm82i7tUsNSdDYJ68rBJUyGla3OJ9xuPZMdgCWPYEdJgf7qLPzJpwNCA==
11406 537 2021-08-20T05:02:36.729Z 2021-08-20T05:02:36.466Z e1cc09d2a968b69c6b4c1433afd54fa88ec20de8be77fa7fd0312812b6cce97f a56778a36f50eee34f95c7c11580ea61f99d5bec0a3d73e593bae171f921730e 942fcd5fc07774f45f71182bba7cb2891952660fea9b0ba16b8f2345619fa761 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 CRE 1 03e1142e6e3244e5637d7f4b17aaf4f603c87fece10a735c27fdb1210a6d80fd8f 028d850f31954ae384aab9ffe5d39ecf2bc6e08d427d643caf73f1c0e30605a5ff aWOr2wdkC6xgHOjnJXekk3eHaX8IWCywK5YFEswu/nGCNE1p10v0L2jo3tfchO5lji0i29+uo7noCMnaNp8+7A== a56778a36f50eee34f95c7c11580ea61f99d5bec0a3d73e593bae171f921730e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 sxcbjjcPgCNcOhBqQPv2R5e7yv52PSAu3b7mZGotcgvyfHjkoCMz5wJ1gw+TsMnSvzlpEiM+Z9SE3JQ/HWa5Tw== 3bXzsiMxXrXkn07NhHbpArUBke3soeghmp60JAANKvZ0w9ja3wYbq4uSKhGuLy1eVIHz4CrKGLgzO5ZzpgMVmg==
11407 537 2021-08-20T07:01:30.969Z 2021-08-20T07:01:30.638Z f3aba74414f08c7edec9efa8e34577ee84e14851a3a66708098aac6b97fe3626 80b6d6d1dcdd1907d3aa6151369c98f5ffcc1565ddb306993fb48da39ac55f16 c7ac7269154bbba7eb5c61b2183b0ff7e6903835e5809c3374bb2fffb241e45f 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME 3 0266b2506c6b90b8f302066808475c0cd6193f96bb2be896095127262cd2760c60 031b29379ab91d714b75440caea3575c696bf259bcc84f435be87691cac66d6a3b u00eWW8xyTD+wLbduddO35xRMYLqZq0qu5UFjQyS60jiSPJ/LfS85QVqxQeU43+PCSY4WYlwf6HSB9nJYdFdcQ== 80b6d6d1dcdd1907d3aa6151369c98f5ffcc1565ddb306993fb48da39ac55f16 4n8l3Qo0S0PHWuZmN1b0Eh9gRt5MnyYh//qlCzLOgcWgjMSbzLuSoAKpnwLm7EUmpnsCj1O9oW7axWqmsuqqjg== 5ukF+/Gmh1Vv5rO4UouXPaXL0f1HFoIUBCZljzuxDLAEbgWAVcxm+cojLb/zywjcGPEoiUJP4XrWsDS8oBHGIA== glKMEKgRZ+0g7FLZhWQ9nuRgVDIosSqX8P7mAeBCNRtG1EPAIakgSpMVYv4YbLS8IdwUHrGE1ct0R0kxxSNFcw==
